round,player_hand,dealer_hand,actions,reward
131,"2,4","2,2,10,10",0,1
132,"7,2","10,8",0,-1
133,"2,7","10,4,4",0,-1
134,"10,6","3,2,10,9",0,1
135,"3,10","5,5,4,10",0,1
136,"6,9","8,6,10",0,1
137,"10,3","11,10",,-1
138,"9,9","9,10",0,-1
139,"3,4,5","10,10",2,-1
140,"11,9","11,11,8",0,0
141,"2,3","5,10,2",0,-1
142,"9,7,10","10,6,2",2,-1
143,"2,8","11,10",,-1
144,"4,10","4,3,10",0,-1
145,"7,10","10,11",,-1
146,"10,8","10,9",0,-1
147,"7,7","7,7,3",0,-1
148,"2,10","6,8,10",0,1
149,"10,10","8,6,10",0,1
150,"9,2","10,10",0,-1
151,"2,3,7","10,10",2,-1
152,"8,3,2","9,7,10","1,0",1
153,"4,5,10","8,10","1,0",1
154,"4,11","9,7,5",0,-1
155,"6,11","4,9,10",0,1
156,"10,10","11,4,10,11,8",0,1
157,"11,10","10,7",0,1
158,"5,11,9","10,4,5",2,-1
159,"2,9","5,8,2,7",0,1
160,"2,9","5,8,10","3,0",1
160,"2,10","5,8,10","3,0",1
161,"5,7","10,8",0,-1
162,"8,10","4,10,6",0,-1
163,"9,8","4,5,10",0,-1
164,"6,3,4,5","8,9","1,1,0",1
165,"10,2","2,8,10",0,-1
166,"6,10,10","10,10",2,-1
167,"3,11","3,4,11",0,-1
168,"10,6","10,5,9",0,1
169,"8,4","8,6,10",0,1
170,"9,3","10,6,4",0,-1
171,"10,10","10,10",0,0
172,"3,10","10,10",0,-1
173,"8,11","4,10,4",0,1
174,"7,5","3,6,7,3",0,-1
175,"4,6","10,11",,-1
176,"10,7","3,9,11,6",0,-1
177,"7,9","10,7",0,-1
178,"8,5","10,9",0,-1
179,"5,6","3,5,7,10",0,1
180,"10,10,5","5,9,10",2,-1
181,"9,4,10","10,2,5",1,-1
182,"10,6","8,8,6",0,1
183,"10,10","8,10",0,1
184,"11,4,10,3,10","3,4,10","1,1,1",-1
185,"2,10,10","8,6,10",2,-1
186,"2,9,7","10,6,4",2,-1
187,"4,6,3","11,7",2,-1
188,"2,10,10","10,4,10",1,-1
189,"10,3","5,11,6,9",0,-1
190,"5,10","10,3,6",0,-1
191,"5,5","11,10",,-1
192,"10,8","11,10",,-1
193,"2,8,7,11","8,10","1,1,0",0
194,"10,10,5","3,4,7,5",1,-1
195,"9,3,10","6,9,4",1,-1
196,"3,10","4,10,2,11",0,-1
197,"7,6,6","10,3,10","1,0",1
198,"10,6","10,10",0,-1
199,"9,9","6,7,9",0,1
200,"11,2","8,10",0,-1
201,"8,6,2","5,10,10",2,1
202,"7,8","10,9",0,-1
203,"8,7,11","8,6,10","1,0",1
204,"5,7","9,10",0,-1
205,"10,9","10,4,2,6",0,1
206,"10,3,4","10,10","1,0",-1
207,"10,11","5,10,6",0,0
208,"5,5","4,10,4",0,-1
209,"7,9,6","9,11",1,-1
210,"5,2,2,4","10,2,10","1,1,0",1
211,"3,7","3,10,10",0,1
212,"10,3","9,10",0,-1
213,"2,2,10","7,9,4","1,0",-1
214,"3,10","10,5,8",0,1
215,"4,8","10,3,11,11,8",0,1
216,"2,10","5,2,5,9",0,-1
217,"10,4","8,10",0,-1
218,"9,4","10,10",0,-1
219,"11,6","6,2,11",0,-1
220,"10,3","7,4,3,2,11",0,-1
221,"7,8","2,6,7,3",0,-1
222,"9,5","3,5,3,10",0,-1
223,"4,10","8,11",0,-1
224,"7,6","7,8,8",0,1
225,"10,6","10,6,5",0,-1
226,"2,9","3,6,11",0,-1
227,"3,4,6","8,3,7","1,0",-1
228,"3,2","2,10,10",0,1
229,"10,10","10,11",,-1
230,"8,5,5","8,4,11,9",2,1
231,"10,10,10","7,5,10",2,-1
232,"7,5,4","11,11,3,10,9",2,1
233,"4,2,6","6,10,10",2,1
234,"3,10,7,8","8,3,7","1,1",-1
235,"6,3,2","8,6,4",2,-1
236,"10,5","10,10",0,-1
237,"8,10","9,4,10",0,1
238,"6,10,2","3,11,10,4",2,0
239,"7,6,10","5,3,9",2,-1
240,"10,8,5","9,9",2,-1
241,"7,7,7","10,7",2,1
242,"10,10,10","10,10",2,-1
243,"2,10,11,2","10,4,3","3,1,1,0",-1
243,"2,7","10,4,3","3,1,1,0",-1
244,"8,9,7","9,10",1,-1
245,"10,10,3","11,8",2,-1
246,"9,10,10","11,3,4",2,-1
247,"10,2","10,11",,-1
248,"10,9","10,11",,-1
249,"10,10","10,10",0,0
250,"10,10","9,6,3",0,1
251,"4,7","10,2,10",0,1
252,"10,3","6,8,8",0,1
253,"4,9","10,10",0,-1
254,"9,4","10,10",0,-1
255,"8,9","3,5,6,10",0,1
256,"10,4,9","8,3,6",2,-1
257,"10,3","5,10,10",0,1
258,"10,11","10,2,4,4",0,1
259,"5,9","5,10,10",0,1
260,"3,10","10,10",0,-1
261,"9,2","10,9",0,-1
262,"6,6","9,10",0,-1
263,"8,3","10,2,10",0,1
264,"8,11,10","2,7,4,11,4",2,1
265,"10,4","10,11",,-1
266,"2,7","2,7,10",0,-1
267,"7,10,6","4,10,10",2,-1
268,"6,5","10,8",0,-1
269,"10,11,10","10,10",1,1
270,"2,6","6,4,10",0,-1
271,"3,4","7,2,10",0,-1
272,"10,10,10","10,10",2,-1
273,"10,8","4,6,10",0,-1
274,"10,2","10,11",,-1
275,"3,10,4","9,2,5,9","1,0",1
276,"4,11,8","5,4,6,11,9","1,0",1
277,"8,3,6","8,10","1,0",-1
278,"10,10","9,8",0,1
279,"10,5,10","2,9,6",2,-1
280,"11,9,10,10","7,3,8","1,1",-1
281,"3,10,10","10,8",1,-1
282,"11,10","7,6,2,8",0,1
283,"10,10","10,7",0,1
284,"6,8,2","10,9","1,0",-1
285,"8,10,6","2,9,3,10",1,-1
286,"10,4","4,3,3,10",0,-1
287,"4,6","7,3,7",0,-1
288,"11,10","4,6,6,10",0,1
289,"10,4","5,5,4,10",0,1
290,"9,3","11,3,3",0,-1
291,"3,10,5","9,8","1,0",1
292,"9,10,9","10,5,5",1,-1
293,"8,10","2,2,9,10",0,1
294,"7,8","4,3,8,10",0,1
295,"10,5","2,10,5",0,-1
296,"7,6","4,10,2,10",0,1
297,"10,7","3,10,5",0,-1
298,"11,6","10,3,10",0,1
299,"9,11,11","4,6,7",2,1
300,"10,7","3,4,9,5",0,-1
301,"2,10","7,7,5",0,-1
302,"10,2","2,10,6",0,-1
303,"9,5","10,10",0,-1
304,"5,2,8","7,4,10",2,-1
305,"10,10","7,10",0,1
306,"5,7,10","11,9",2,-1
307,"9,10","10,5,10",0,1
308,"11,7,10","3,10,3,11",2,1
309,"9,2,5","2,10,10",2,1
310,"3,8,9","8,9",2,1
311,"10,4,10","10,8",2,-1
312,"2,10,4","10,9",2,-1
313,"10,10","4,8,10",0,1
314,"2,7,10","8,10",2,1
315,"5,10","10,11",,-1
316,"4,6,11","10,10",2,1
317,"10,5,8","10,3,10",2,-1
318,"10,8,10","10,6,10",2,-1
319,"10,4,7","6,9,9",2,1
320,"5,3,7","7,6,10",2,1
321,"8,9,4","10,10",2,1
322,"7,11,9","5,10,10",2,1
323,"10,10,5","2,10,10",2,-1
324,"10,11,11","8,10",2,-1
325,"10,5,10","2,10,9",2,-1
326,"10,9,10","7,9,11",2,-1
327,"3,5","2,2,10,5",0,-1
328,"3,5,8","10,10",2,-1
329,"9,7,10","6,6,4,11",2,-1
330,"10,2,4","10,10",2,-1
331,"8,10,4","7,10",2,-1
332,"3,6","6,10,10",0,1
333,"7,8","6,10,3",0,-1
334,"2,11,5","4,10,9","1,0",1
335,"2,5,2","10,6,8",2,1
336,"10,3","2,6,7,4",0,-1
337,"10,10","6,6,2,8",0,1
338,"6,5,3","11,4,10,10","1,0",1
339,"6,5","6,3,9",0,-1
340,"4,10","3,2,2,2,10",0,-1
341,"6,9","4,3,3,10",0,-1
342,"2,11,8","4,10,5",2,1
343,"7,5,3,4","10,10","3,1,1,0",-1
343,"7,8","10,10","3,1,1,0",-1
344,"3,4","7,9,10",0,1
345,"10,7","10,10",0,-1
346,"8,5","7,9,6",0,1
347,"4,11,5","10,9","1,0",1
348,"6,4,6","10,2,11,11,11,5","1,0",-1
349,"10,7","11,6",0,0
350,"4,6,7","10,5,3","1,0",-1
351,"11,4","11,3,4",0,-1
352,"3,11","10,11",,-1
353,"2,6","4,7,7",0,-1
354,"3,10","4,9,10",0,1
355,"10,10,10","3,10,6",1,-1
356,"5,2","9,2,8",0,-1
357,"10,8","11,5,11",0,1
358,"7,2,4","9,6,10","1,0",1
359,"11,10","10,4,4",0,1
360,"11,11","10,5,2",0,-1
361,"5,3","3,9,7",0,-1
362,"11,8","5,10,2",0,1
363,"9,3","8,7,8",0,1
364,"7,5,10","10,10","3,1",-1
364,"7,3","10,10","3,1",-1
365,"8,10","2,9,7",0,0
366,"8,8","4,8,10",0,1
367,"6,10","10,10",0,-1
368,"10,8,4","4,6,10",1,-1
369,"8,8","10,2,3,8",0,1
370,"2,10","8,9",0,-1
371,"3,10","10,10",0,-1
372,"8,10","6,9,3",0,0
373,"3,10,5","10,6,10","1,0",1
374,"10,7","9,3,5",0,0
375,"5,10","6,8,6",0,-1
376,"4,8","3,9,9",0,-1
377,"10,9","10,9",0,0
378,"11,2","6,5,3,10",0,1
379,"5,7","9,7,6",0,1
380,"5,7","3,8,3,2,4",0,-1
381,"10,2,9","10,10",1,1
382,"10,10,10","10,7",2,-1
383,"10,2","5,4,4,6",0,-1
384,"9,10","8,10",0,1
385,"10,10","11,10",,-1
386,"6,10,10","7,11",2,-1
387,"10,2","7,2,10",0,-1
388,"10,10","9,3,10",0,1
389,"5,8,2","10,10",2,-1
390,"10,10","9,5,10",0,1
391,"6,3,6","4,7,10",2,-1
392,"7,10,9","3,5,10",1,-1
393,"10,4,6,6","10,4,10","1,1",-1
394,"5,10,10","8,2,4,9",1,-1
395,"10,6,2,9","9,10","1,1",-1
396,"4,10,10","7,10",1,-1
397,"2,3,2,8,8","10,3,11,7","1,1,1",-1
398,"3,5,8,5","10,7","1,1",1
399,"4,10,9","10,8",1,-1
400,"10,4","5,3,6,7",0,-1
401,"8,2,2,4,3","10,4,2,10","1,1,1,0",1
402,"11,10","8,11",0,1
403,"10,7","10,10",0,-1
404,"10,11,3","4,6,10","1,0",-1
405,"3,11,8,10","10,3,11,10","1,1",-1
406,"4,8","6,10,8",0,1
407,"10,7,9","2,7,3,10",1,-1
408,"8,9","10,7",0,0
409,"11,9","10,8",0,1
410,"7,3","11,10",,-1
411,"3,9","7,8,8",0,1
412,"6,11,10","9,7,5","1,0",-1
413,"5,7","8,5,4",0,-1
414,"8,10","8,5,9",0,1
415,"9,5,10","3,11,11,10,7",2,-1
416,"7,3","10,11",,-1
417,"3,11,5","10,10","1,0",-1
418,"8,5","6,11",0,-1
419,"8,4,3,10","9,10","1,1",-1
420,"10,11,10","2,9,10",1,0
421,"2,9,5,2,10","10,10","1,1,1",-1
422,"10,11,5","6,7,2,3",2,-1
423,"10,10,9","3,10,4",1,-1
424,"10,6,4,6","2,2,5,8","1,1",-1
425,"10,5,10","10,7",1,-1
426,"4,9,10","10,5,2",1,-1
427,"5,8,6,10","10,6,10","1,1",-1
428,"10,10,10","10,2,4,3",2,-1
429,"10,10","4,7,7",0,1
430,"5,6,9","10,2,4,7","1,0",1
431,"11,10","6,10,4",3,1
431,"11,6","6,10,4",3,-1
432,"7,10","2,2,10,8",0,1
433,"10,11","4,6,10",0,1
434,"2,8,6","10,2,10","1,0",1
435,"5,7","5,8,10",0,1
436,"8,11","10,10",0,-1
437,"3,9","7,4,7",0,-1
438,"5,4","9,4,11,3",0,-1
439,"8,10","9,10",0,-1
440,"5,10","11,10",,-1
441,"9,7","11,4,10,11,11",0,-1
442,"7,10","10,7",0,0
443,"10,10","9,10",0,1
444,"7,10,7","9,10",1,-1
445,"3,3","2,7,2,10",0,-1
446,"10,8","5,10,9",0,1
447,"6,3,11","10,10","1,0",0
448,"7,10,3","10,2,9","1,0",-1
449,"10,7","11,11,8",0,-1
450,"10,11","5,10,3",0,1
451,"8,5,5","5,7,11,10",2,1
452,"10,8","10,10",0,-1
453,"4,8,10","10,10",1,-1
454,"10,4,10","11,3,5",2,-1
455,"5,7,4","9,7,10","1,0",1
456,"10,10","4,5,7,10",0,1
457,"10,2","2,9,2,3,6",0,1
458,"10,10","5,3,5,10",0,1
459,"4,6","6,10,10",0,1
460,"10,3","3,10,4",0,-1
461,"3,4,2,10","6,4,8","1,1,0",1
462,"9,2","3,4,10",0,-1
463,"8,11,2","4,10,8",1,1
464,"5,2,4,8","6,10,7","1,1,0",1
465,"10,8","10,10",0,-1
466,"10,2","2,3,9,11,5",0,-1
467,"6,10","6,9,3",0,-1
468,"10,6","7,6,5",0,-1
469,"4,3,10","6,3,4,8","1,0",-1
470,"10,11,8,10","11,3,2,5","1,1",-1
471,"11,5","6,3,11",0,-1
472,"9,10","6,6,2,3",0,1
473,"6,8,9","10,7",1,-1
474,"10,10","2,2,6,9",0,1
475,"9,5","3,7,2,9",0,-1
476,"11,3,5,10,3","8,10","3,1,1,1",-1
476,"11,10","8,10","3,1,1,1",1
477,"7,10","6,11",0,0
478,"6,7,10","8,4,10",1,-1
479,"10,10,9","10,7",1,-1
480,"10,5,11,9","10,6,6","1,1",-1
481,"4,10,11,10","10,10","1,1",-1
482,"6,8,10","9,10",1,-1
483,"2,3,6,4,6","10,9","1,1,1",1
484,"4,10,4","10,9","1,0",-1
485,"10,8","3,10,7",0,-1
486,"4,7","8,2,8",0,-1
487,"10,6","3,2,4,10",0,-1
488,"4,7","10,11",,-1
489,"8,6","5,10,10",0,1
490,"5,6","2,10,6",0,-1
491,"4,7","5,9,11,5",0,-1
492,"4,10,10","10,10",1,-1
493,"2,10","4,7,3,10","3,0",1
493,"2,10","4,7,3,10","3,0",1
494,"8,10,8","5,8,6",1,-1
495,"10,9,11","7,10","1,0",1
496,"5,10,10","10,10",1,-1
497,"10,7,5","10,10",1,-1
498,"4,11,6","8,10",1,1
499,"9,10","5,11,10,11",0,1
500,"11,10","9,4,10",0,1
501,"8,2,8","8,10","1,0",0
502,"5,10","3,7,11",0,-1
503,"11,2","9,10",0,-1
504,"6,10","8,3,4,7",0,1
505,"5,9","2,9,2,10",0,1
506,"10,10","10,10",0,0
507,"10,3","3,4,2,6,10",0,1
508,"10,2","11,3,10,8",0,1
509,"10,3","11,9",0,-1
510,"10,11","10,7",0,1
511,"2,2,5","6,8,9","3,1,0",1
511,"2,10","6,8,9","3,1,0",1
512,"11,10,10","11,4,2",2,1
513,"3,7","10,6,7",0,1
514,"9,10","10,9",0,0
515,"3,10","6,8,3",0,-1
516,"11,10","5,3,6,11,7",0,1
517,"11,5","5,6,10",0,-1
518,"10,5","10,3,10",0,1
519,"7,10","10,7",0,0
520,"10,7","9,8",0,0
521,"8,4","10,3,8",0,-1
522,"11,10","9,2,5,3",0,1
523,"2,4","4,7,11,10",0,1
524,"10,10","8,6,11,10",0,1
525,"9,10","4,7,5,6",0,1
526,"5,10","9,3,9","3,0",-1
526,"5,10","9,3,9","3,0",-1
527,"11,10","4,7,10",0,0
528,"10,9","2,6,10",0,1
529,"10,10","6,10,8",0,1
530,"9,8","9,11",0,-1
531,"11,10","10,4,7",0,0
532,"6,10,9","9,4,8",2,-1
533,"3,2","10,10",0,-1
534,"10,2","5,10,10",0,1
535,"6,8,2","7,11",2,-1
536,"9,4,6","11,9",2,-1
537,"6,6","11,10",,-1
538,"3,9,11","10,9",2,-1
539,"6,8","10,11",,-1
540,"5,5","10,11",,-1
541,"10,7","6,2,3,10",0,-1
542,"10,6,10","9,10",1,-1
543,"8,10","5,11,7,3,9",0,1
544,"3,2,5,10","6,10,7","1,1,0",1
545,"10,5,3","6,3,7,10","1,0",1
546,"2,10","6,2,10",0,-1
547,"10,4,4,10","10,5,5","1,1",-1
548,"7,3,3,2,7","10,3,10","1,1,1",-1
549,"10,2,7","8,2,4,10","1,0",1
550,"4,10","7,2,10",0,-1
551,"10,8","3,10,10",0,1
552,"10,8","4,2,11",0,1
553,"8,7","7,11",0,-1
554,"3,11","6,3,4,6",0,-1
555,"10,8,10","11,7",1,-1
556,"4,4","4,2,2,8,11",0,-1
557,"7,8","10,10",0,-1
558,"10,6,10","10,10",1,-1
559,"4,3,6,10","10,2,8","1,1",-1
560,"3,10,7","10,9",2,1
561,"5,3,5","4,10,10","1,0",1
562,"10,8","4,10,9",0,1
563,"10,5,5","7,10",2,1
564,"10,10","11,10",,-1
565,"11,10,6","3,4,10",2,0
566,"10,3","4,10,10",0,1
567,"5,4","10,11",,-1
568,"4,10","10,11",,-1
569,"8,7,3","5,10,5",2,-1
570,"10,8,10","6,10,7",2,-1
571,"2,10,8","3,9,7",2,1
572,"7,8,7","9,8",1,-1
573,"10,4,2","11,8","3,2",-1
573,"10,10","11,8","3,2",1
574,"10,10,10","6,11",2,-1
575,"8,10,11","10,3,3,3",2,0
576,"9,6,6","7,2,2,6",2,1
577,"6,10,3","10,7",2,1
578,"5,9,3","11,4,10,3",2,-1
579,"2,6,11","10,10",2,-1
580,"9,6,3","9,10",2,-1
581,"10,5,9","5,9,11,10",2,-1
582,"10,8,9","6,2,7,11,5",2,-1
583,"11,10,10","10,3,9",2,1
584,"10,4,2","10,7",2,-1
585,"10,5,10","2,10,5",2,-1
586,"10,8,9","10,5,3",1,-1
587,"7,10","7,7,11,5",0,-1
588,"10,6,2","11,3,9,7",2,-1
589,"2,6","4,10,2,3",0,-1
590,"4,11","5,4,10",0,-1
591,"7,8,3","2,10,2,5","1,0",-1
592,"6,10","6,11",0,-1
593,"10,5,2,10","10,10","1,1",-1
594,"10,6,9","10,8",1,-1
595,"10,7,10","9,4,3,11",1,-1
596,"6,10,6","10,2,10",1,-1
597,"4,2,4","8,10","1,0",-1
598,"4,7","4,4,8,7",0,1
599,"5,8,4,10","10,8","1,1",-1
600,"10,10","6,4,8",0,1
601,"5,6","10,11",,-1
602,"9,2","10,10",0,-1
603,"7,2,11","7,8,10","1,0",1
604,"7,8","4,3,4,4,11,5",0,-1
605,"6,10,10","10,7",1,-1
606,"8,5","10,11",,-1
607,"3,10,9","10,10",1,-1
608,"6,8","5,2,3,10",0,-1
609,"2,10","3,10,7",0,-1
610,"9,10,4","9,5,4",2,-1
611,"4,6","2,9,7",0,-1
612,"8,6,10","10,4,6",1,-1
613,"4,6,7","7,3,7","1,0",0
614,"10,2,10","10,2,10",1,-1
615,"5,6","5,10,7",0,1
616,"4,10,10","10,9",1,-1
617,"8,5,3,10","11,11,10,2,8","1,1",-1
618,"7,9","9,3,7",0,-1
619,"11,8","8,2,10",0,-1
620,"10,9","2,8,10",0,-1
621,"4,7,11","10,10","1,0",-1
622,"6,8","5,9,11,5",0,-1
623,"10,10","10,11",,-1
624,"9,3,4,6","8,10","1,1",-1
625,"5,6","5,2,10",0,-1
626,"10,10","6,4,4,10","3,0",1
626,"10,10","6,4,4,10","3,0",1
627,"10,4","3,10,9",0,1
628,"4,2,3,4,6,3","10,5,10","1,1,1,1",-1
629,"8,7","4,5,6,2",0,-1
630,"10,11","9,10",3,1
630,"10,10","9,10",3,1
631,"10,11","10,10",0,1
632,"10,3","10,6,4",0,-1
633,"8,5","6,2,2,10",0,-1
634,"10,7","5,2,7,6",0,-1
635,"5,10","10,6,10",0,1
636,"5,10","10,11",,-1
637,"3,10,11","6,11",2,-1
638,"5,10,9","10,10",1,-1
639,"10,9","4,10,2,7",0,1
640,"9,2,10","5,2,6,10",2,1
641,"3,10","4,10,8",0,1
642,"9,11","8,9",0,1
643,"10,7","11,10",,-1
644,"10,3,7","4,10,10","1,0",1
645,"7,10","9,2,9",0,-1
646,"3,7","4,2,9,2",0,-1
647,"6,5","6,11",0,-1
648,"9,6","9,11",0,-1
649,"4,10,8","9,10",2,-1
650,"10,10","2,6,2,10",0,0
651,"6,3,8","10,10","1,0",-1
652,"10,10,6","4,6,10",1,-1
653,"3,5","10,8","3,0",-1
653,"3,10","10,8","3,0",-1
654,"9,6,6","10,7",2,1
655,"7,2","10,10","3,3,0",-1
655,"7,2","10,10","3,3,0",-1
655,"7,2","10,10","3,3,0",-1
656,"7,10,10","10,4,9",2,-1
657,"10,6,4","10,9",2,1
658,"10,3,4","8,11",2,-1
659,"10,11","10,9","3,3",1
659,"10,5","10,9","3,3",-1
659,"10,10","10,9","3,3",1
660,"7,10","4,3,2,10",0,-1
661,"8,5","11,10",,-1
662,"6,10","7,8,11,10",0,1
663,"10,5","10,2,5",0,-1
664,"5,7","4,8,9",0,-1
665,"11,7","10,4,3",0,1
666,"3,10","4,4,11",0,-1
667,"2,6","9,9",0,-1
668,"9,10","10,5,8",0,1
669,"10,2","2,10,4,7",0,1
670,"4,9","6,4,8",0,-1
671,"11,10","3,10,11,5",0,1
672,"10,8,10","10,6,9",2,-1
673,"10,11,5","11,11,3,5",2,-1
674,"10,7","6,8,10",0,1
675,"7,8,9","10,10",2,-1
676,"9,5","6,4,3,10",0,1
677,"10,5,2","10,7",2,0
678,"7,4,10","8,10",2,1
679,"7,11","2,3,9,5",0,-1
680,"2,2","10,5,6",0,-1
681,"11,10","4,3,10",0,1
682,"7,5","3,3,9,4",0,-1
683,"2,7","3,5,9",0,-1
684,"9,8","8,3,6",0,0
685,"2,10,3","10,7","1,0",-1
686,"4,10","4,7,6",0,-1
687,"9,10","5,2,6,2,3",0,1
688,"10,7,9","2,10,11,6",2,-1
689,"5,10","8,3,11,10",0,1
690,"10,4,10","9,10",2,-1
691,"9,8","4,10,11,6",0,-1
692,"7,5","10,10",0,-1
693,"8,2,10","9,10",2,1
694,"4,6,6","7,3,5,2",2,-1
695,"4,11","7,10",0,-1
696,"4,10,11","11,5,8,10",2,1
697,"7,10","10,5,2",0,0
698,"10,6","7,10",0,-1
699,"4,8","4,6,10",0,-1
700,"6,9","3,10,4",0,-1
701,"10,8,10","8,10","3,2",-1
701,"10,10","8,10","3,2",1
702,"10,7","5,5,6,4",0,-1
703,"7,10","3,11,2,10,7",0,1
704,"10,11,3","11,7",2,-1
705,"10,6,6","11,11,11,10,2,7","3,2",-1
705,"10,2","11,11,11,10,2,7","3,2",1
706,"9,6,3","10,7",2,1
707,"4,10,10","3,8,10",2,-1
708,"5,10,10","3,4,7,10",2,-1
709,"8,4,2","10,5,9",2,1
710,"3,5","10,11",,-1
711,"8,6","4,9,10",0,1
712,"9,5,10","10,6,9",2,-1
713,"2,8,10","2,4,10,6",2,1
714,"10,11","3,4,8,3",0,1
715,"4,10,10","10,10",2,-1
716,"4,7","4,5,10",0,-1
717,"11,9","11,10",,-1
718,"10,5","5,10,2",0,-1
719,"10,9,7","4,3,6,8",1,-1
