round,player_hand,dealer_hand,actions,reward
247,"11,10","10,10",0,1
248,"4,10,10","8,10",2,-1
249,"10,8,7","11,6","3,2",-1
249,"10,4","11,6","3,2",-1
250,"4,5,5","7,10",2,-1
251,"4,10,10","2,2,7,4,6",1,-1
252,"4,7,11","10,10",2,-1
253,"6,3","4,10,8","3,0",1
253,"6,10","4,10,8","3,0",1
254,"10,6,11,2,9","4,9,11,10","3,1,1,1",-1
254,"10,4","4,9,11,10","3,1,1,1",1
255,"3,7,4","7,10",2,-1
256,"10,6","10,11",,-1
257,"10,8,10","10,10",2,-1
258,"3,2","11,10",,-1
259,"7,10,4","10,2,10",2,1
260,"6,10,2","10,10",2,-1
261,"3,11","11,10",,-1
262,"3,6","4,6,8","3,0",-1
262,"3,11","4,6,8","3,0",-1
263,"8,10","11,10",,-1
264,"10,5,10","10,5,8","3,2",-1
264,"10,4","10,5,8","3,2",1
265,"10,10","9,6,5",0,0
266,"8,7,7","5,10,8",1,-1
267,"10,2","6,2,10",0,-1
268,"10,6,9","4,3,5,8",1,-1
269,"7,5,3","10,10",2,-1
270,"8,4","6,7,10",0,1
271,"9,8,9","7,10",1,-1
272,"6,2","9,9",0,-1
273,"10,6,4,10","5,11,7,5","3,1,1",-1
273,"10,6","5,11,7,5","3,1,1",-1
274,"8,10,11,6","5,10,8","1,1",-1
275,"8,7,3","9,5,10",2,1
276,"7,10,10","7,10",1,-1
277,"9,10,6","10,7",1,-1
278,"10,7,6","10,10",2,-1
279,"7,9,10","5,2,6,6",1,-1
280,"2,7,10","9,10",2,0
281,"9,2,10","2,3,3,9",2,1
282,"10,8,4","6,11",1,-1
283,"3,6,5","7,3,10",2,-1
284,"5,10,7","4,3,10",1,-1
285,"10,8,10","10,4,9",2,-1
286,"4,9","7,10",0,-1
287,"5,10,3","10,10",2,-1
288,"10,5,2","10,3,10",2,1
289,"11,10","9,10",0,1
290,"11,4,11","11,3,3",2,-1
291,"3,8,3","8,8,8",2,1
292,"9,7,10","10,10",2,-1
293,"11,10","4,8,6",0,1
294,"6,10","11,10",,-1
295,"5,10","11,10",,-1
296,"11,4,5","9,5,9",2,1
297,"8,10,11","6,6,3,5","1,0",-1
298,"9,2,10","9,11",2,1
299,"8,5,2","2,8,4,5",2,-1
300,"6,10,4","7,2,8","1,0",1
301,"10,4,4","10,6,10",2,1
302,"3,11","11,10",,-1
303,"5,7,5","10,5,8",2,1
304,"10,8,8","4,10,5",1,-1
305,"8,10,6","10,10",2,-1
306,"11,10","4,2,10,5","3,3",0
306,"11,8","4,2,10,5","3,3",-1
306,"11,9","4,2,10,5","3,3",-1
307,"5,6,2","11,8",2,-1
308,"10,8,4","10,10",2,-1
309,"4,10,10","3,7,10",1,-1
310,"10,10","3,10,10",0,1
311,"10,7,10","9,10",2,-1
312,"9,6,3,8","2,10,10","1,1",-1
313,"8,5,10","11,9",2,-1
314,"11,6,6,7","2,10,7","1,1,0",1
315,"11,10","7,10",0,1
316,"5,2,10","5,2,7,10",2,1
317,"6,2,9","3,5,9",2,0
318,"4,3","11,6",0,-1
319,"11,7,7,10","2,2,8,10","1,1",-1
320,"9,8,10","5,8,4",1,-1
321,"8,10","7,10",0,1
322,"10,4,6","8,8,10",2,1
323,"6,9,2","9,10",2,-1
324,"10,10","11,8",0,1
325,"10,3,10","10,10",2,-1
326,"10,4,6","6,7,10","1,0",1
327,"4,9,6","11,8",2,0
328,"10,5,7","11,7",2,-1
329,"10,10","3,11,6",0,0
330,"5,6,10","9,3,10",2,1
331,"5,10,3","10,10",2,-1
332,"3,7,10","10,3,9",2,1
333,"10,5,3","6,8,10","1,0",1
334,"10,4,10","10,10",2,-1
335,"10,5,2,4","4,10,4","1,1",1
336,"11,8","5,11,6,6",0,1
337,"10,9","10,8",0,1
338,"2,10,9","8,6,9",2,1
339,"10,3,6","8,5,11,3",2,1
340,"10,8","10,4,2,7",0,1
341,"10,6","7,7,2,10",0,1
342,"10,4,6,6","7,3,9","1,1",-1
343,"11,5,11,2","3,7,6,10","1,1,0",1
344,"10,10","4,3,9,6",0,1
345,"2,6,9","10,9",2,-1
346,"7,10,11","10,10","3,1,0",-1
346,"7,10","10,10","3,1,0",-1
347,"5,7,2","11,7",2,-1
348,"3,10,10","11,4,9,10",2,-1
349,"10,10","5,4,9",0,1
350,"8,4,10","2,10,5",2,-1
351,"4,6,11","10,5,5",2,1
352,"2,10,10","10,10",2,-1
353,"6,10,10","10,8",2,-1
354,"6,2,8","10,5,11,10",2,1
355,"9,6,2","10,3,2,7",2,1
356,"8,10","7,2,11",0,-1
357,"7,8,10","10,7","3,2",-1
357,"7,10","10,7","3,2",0
358,"8,2,10","3,11,5",2,1
359,"7,10,10","11,3,8,10","3,2",-1
359,"7,6","11,3,8,10","3,2",1
360,"7,11,10,8","3,3,2,3,6","1,1",-1
361,"9,8,10","8,6,5",1,-1
362,"8,7,5","10,9",2,1
363,"10,7,10","4,10,11,7",1,-1
364,"11,4,2,4","3,6,5,3","1,1",1
365,"3,9,7","9,10",2,0
366,"11,10","4,10,7",0,0
367,"9,10,5","10,10",2,-1
368,"4,3,11","3,11,10,6",2,-1
369,"10,8,10","2,9,10",1,-1
370,"8,10,8","11,5,4",2,-1
371,"9,10,5","5,4,5,7",1,-1
372,"9,3,11,9","3,10,3,9","1,1",-1
373,"11,6,10,7","4,7,10","1,1",-1
374,"10,4,10","10,7",2,-1
375,"5,9,2","8,5,11,10","3,2",1
375,"5,10","8,5,11,10","3,2",1
376,"10,3,10","8,10",2,-1
377,"2,10,5","10,8",2,-1
378,"10,5,3,8","7,10","1,1",-1
379,"10,10,11","2,10,9",1,0
380,"10,6,2","10,6,11",2,1
381,"6,4,9","4,5,11","3,2",-1
381,"6,10","4,5,11","3,2",-1
382,"10,2,11","9,8",2,-1
383,"11,10","6,2,9",3,1
383,"11,10","6,2,9",3,1
384,"9,11","6,4,10",0,0
385,"11,2","10,4,9",0,1
386,"10,8,10","7,4,2,11,8",1,-1
387,"10,10","2,3,2,6,8",0,-1
388,"4,2,10","9,10",2,-1
389,"10,10","10,2,6",0,1
390,"10,11","10,10",0,1
391,"10,2,10","7,7,4",2,-1
392,"10,3,3","10,10",2,-1
393,"7,10,10","8,10",1,-1
394,"10,4,10","10,9",2,-1
395,"10,7,10","2,10,10","3,1",-1
395,"10,5","2,10,10","3,1",1
396,"4,2,6","8,6,10",2,1
397,"8,9,6","6,10,11",1,-1
398,"10,2,6","5,8,10",2,1
399,"7,11,10,8","4,8,3,9","1,1",-1
400,"6,9,10","9,3,10",2,-1
401,"10,10","6,11",0,1
402,"2,10,10","10,10",2,-1
403,"7,5,10","8,10",2,-1
404,"9,3,2","5,6,10",2,-1
405,"5,10","10,11",,-1
406,"11,10","2,8,8",0,1
407,"10,6,4","5,10,4","1,0",1
408,"10,10","10,7",0,1
409,"7,10,9","6,9,4",1,-1
410,"4,6,10","10,10",2,0
411,"7,11","10,10","3,0",-1
411,"7,3","10,10","3,0",-1
412,"10,9","10,10",0,-1
413,"4,10,5","11,5,4",2,-1
414,"10,5,4","6,10,4","1,0",-1
415,"3,6,5","6,4,7",2,-1
416,"2,10,4,10","2,4,8,10","1,1",-1
417,"10,8,10","10,7",1,-1
418,"9,2,4","11,5,10,5",2,-1
419,"9,2,10","9,10",2,1
420,"10,10","7,11",0,1
421,"11,5,7","6,10,8","1,0",1
422,"10,2,10","2,6,3,7",2,-1
423,"4,8,11","10,4,11,6",2,-1
424,"10,10","7,10",0,1
425,"7,3","4,5,5,6",0,-1
426,"10,2,2","9,4,2,6",2,-1
427,"8,7,8","11,9",2,-1
428,"11,3,8","3,7,2,10","1,0",1
429,"11,10","4,10,8",0,1
430,"10,3,8","8,5,9",2,1
431,"7,9,3","2,3,3,10","1,0",1
432,"10,10","10,10",0,0
433,"6,2,10","10,4,10",2,1
434,"2,4,7","6,10,4",2,-1
435,"6,7,3","10,10",2,-1
436,"10,5","8,10",0,-1
437,"7,10,5","6,8,10",1,-1
438,"11,2,11,6","3,8,10","1,1,0",-1
439,"2,10,10","7,3,10",2,-1
440,"10,10","6,10,10",0,1
441,"10,7,11","10,6,8",2,1
442,"4,2,8","5,7,5",2,-1
443,"10,7,7","2,5,10",1,-1
444,"3,9,11","8,9",2,-1
445,"10,9,11","10,3,9","1,0",1
446,"10,9,10","11,3,9,7",2,-1
447,"9,10","6,4,2,5",0,1
448,"11,8,11","10,8","1,0",1
449,"10,10","11,7",0,1
450,"10,4,9","3,10,10",1,-1
451,"2,4","5,2,10",0,-1
452,"3,4","3,6,11",0,-1
453,"10,6","3,10,9",0,1
454,"8,6,10","3,10,10",1,-1
455,"10,10","6,5,9",0,0
456,"10,10","7,4,10",0,-1
457,"3,9,2","10,10",2,-1
458,"8,2,3","10,10",2,-1
459,"10,7,10","10,8",1,-1
460,"10,9","11,10",,-1
461,"7,6","5,2,10",0,-1
462,"10,10","2,10,8",0,0
463,"10,5,9","4,11,9,7",1,-1
464,"5,10,3,3","3,8,10","1,1",0
465,"10,10","10,10",0,0
466,"5,11,3","6,10,8","1,0",1
467,"11,4,4,2","4,10,8","1,1",1
468,"5,5","10,11",,-1
469,"5,8,10","8,10",2,-1
470,"10,10","10,5,6",0,-1
471,"10,8,10","7,4,4,5",1,-1
472,"8,10,4","8,2,10",1,-1
473,"10,3,6","10,8",2,1
474,"4,6","4,9,5",0,-1
475,"10,3,2,6","2,10,2,6","1,1",1
476,"6,4,3","10,6,6",2,1
477,"7,8,4","9,2,2,8",2,-1
478,"2,9","5,3,9",0,-1
479,"11,4,3","10,2,10",2,1
480,"10,4,7","2,10,11,6","3,1",1
480,"10,9","2,10,11,6","3,1",0
481,"10,8,9","10,9",1,-1
482,"5,6","6,7,9",0,1
483,"5,2,7","10,6,3",2,-1
484,"10,3","3,10,4","3,0",-1
484,"10,6","3,10,4","3,0",-1
485,"3,7,2","10,10",2,-1
486,"7,3","10,11",,-1
487,"7,9,9","10,7",2,-1
488,"7,10,3,10","9,7,8","1,1",-1
489,"2,9","3,5,11",0,-1
490,"4,7","5,10,8","3,0",1
490,"4,7","5,10,8","3,0",1
491,"4,10","8,8,4",0,-1
492,"7,11,11","10,10",2,-1
493,"11,2,10","10,9",2,-1
494,"10,11,10","10,10",1,1
495,"11,10","10,10",0,1
496,"5,10,10","3,4,2,7,6",1,-1
497,"7,8","7,10",0,-1
498,"6,10,5","5,10,2",1,1
499,"8,11,2","7,3,4,2,6",1,1
500,"4,5,4","8,9",2,-1
501,"6,10,10","3,6,10",1,-1
502,"2,11","6,7,5",0,-1
503,"10,2","3,4,10",0,-1
504,"5,3","5,11,5",0,-1
505,"10,2","6,10,3",0,-1
506,"10,4,8","3,6,8",1,-1
507,"11,3","6,6,6",0,-1
508,"9,5,4,7","2,10,10","1,1",-1
509,"4,9","3,10,2,10",0,1
510,"3,10,9","10,6,5",2,-1
511,"10,10","9,5,8",0,1
512,"5,7,9","10,2,6",2,1
513,"3,9","6,7,8",0,-1
514,"8,10,10","2,11,10,4",1,-1
515,"10,4,2","11,6","3,2",-1
515,"10,2","11,6","3,2",-1
516,"5,10,2,11,11,2","4,3,10","1,1,1,1",1
517,"8,10,11,9","3,10,9","1,1",-1
518,"10,9,5","11,6","3,1",-1
518,"10,10","11,6","3,1",1
519,"9,4","5,10,7",0,1
520,"10,6","10,5,4",0,-1
521,"10,8","8,11",0,-1
522,"10,5,10","3,11,2,10,6",1,-1
523,"10,11","10,10",0,1
524,"10,8,6","2,7,8","3,3,1",-1
524,"10,11","2,7,8","3,3,1",1
524,"10,10","2,7,8","3,3,1",1
525,"10,4,10","10,6,11",2,-1
526,"8,10,3","7,4,10",1,0
527,"7,10","10,9",0,-1
528,"3,6,10","9,10",2,0
529,"10,4,2,6","2,7,7,2","3,1,1",-1
529,"10,10","2,7,7,2","3,1,1",1
530,"2,10,10","10,3,10",2,-1
531,"10,5,10","5,11,8,3",1,-1
532,"10,11","10,5,5",0,1
533,"10,11","9,3,2,5",0,1
534,"10,6,3,5","9,6,9","1,1",-1
535,"5,10,4","10,7","3,2",1
535,"5,3","10,7","3,2",-1
536,"6,5,3","11,9","3,2",-1
536,"6,10","11,9","3,2",-1
537,"10,6,10","4,3,6,3,9","3,1",-1
537,"10,3","4,3,6,3,9","3,1",1
538,"8,10,7","7,6,10",1,-1
539,"10,4,8","3,11,10,11,10",1,-1
540,"6,10","11,10",,-1
541,"4,2","2,10,10",0,1
542,"2,10,4","9,4,4",2,-1
543,"10,9,3","3,2,9,10",1,-1
544,"10,6,10","10,10",2,-1
545,"10,10","5,2,10",0,1
546,"11,6,7","8,4,8","3,1,0",-1
546,"11,10","8,4,8","3,1,0",1
547,"10,7,10","9,4,6",1,-1
548,"10,9,8","4,2,8,2,7",1,-1
549,"11,2,10,11,9","3,4,8,8","1,1,1",-1
550,"2,10","2,5,5,10",0,1
551,"11,7,10","10,7",2,1
552,"2,10","3,10,11,5",0,-1
553,"8,3,4","10,5,7",2,1
554,"2,9","6,3,3,4,10",0,1
555,"10,7,8","5,10,7",1,-1
556,"2,6,4","4,11,8,8","1,0",-1
557,"7,11,11","10,5,10","1,0",1
558,"10,10","10,4,9",0,1
559,"10,3,10","9,10",2,-1
560,"10,5,10","10,4,5",2,-1
561,"9,10","10,5,10",0,1
562,"9,10,5","11,8",1,-1
563,"7,10,10","10,10",1,-1
564,"11,4","11,10",,-1
565,"10,5,2,8","4,10,5","1,1",-1
566,"8,3","4,8,10",0,1
567,"10,5,11,10","2,4,5,4,10","1,1",-1
568,"10,9,5","11,3,6",1,-1
569,"8,7,2","10,2,3,8",2,1
570,"9,5,10","10,10",2,-1
571,"10,8,4","7,8,4",1,-1
572,"5,7,10","10,5,6",2,-1
573,"4,3","10,2,9",0,-1
574,"2,9","7,4,9",0,-1
575,"10,4,8","5,10,8",1,-1
576,"4,10,9","11,2,6","3,2",-1
576,"4,11","11,2,6","3,2",-1
577,"2,3","4,3,6,7",0,-1
578,"6,4,6","8,3,10",2,-1
579,"3,8,7","2,8,2,8",2,-1
580,"6,10,8","10,7",2,-1
581,"9,6,8","3,10,9",1,-1
582,"9,10","6,11",0,1
583,"9,11","6,2,3,10",0,-1
584,"8,10,2","4,3,2,10","1,0",1
585,"10,4,8","9,8",2,-1
586,"2,8,7","10,5,11,10",2,1
587,"10,10","3,7,6,2",0,1
588,"6,10,5","2,6,7,7",1,1
589,"4,10,6","2,8,3,10","1,0",1
590,"3,11,6","6,9,10","1,0",1
591,"3,10","7,2,10","3,0",-1
591,"3,10","7,2,10","3,0",-1
592,"4,10,10","10,9",2,-1
593,"5,10,7","10,6,3",2,-1
594,"11,6,2","5,10,11,10","1,0",1
595,"6,7","8,11",0,-1
596,"10,10","10,10",0,0
597,"2,9,5","11,11,10,10",2,1
598,"8,10,3","6,5,6",1,1
599,"10,9","7,10",0,1
600,"6,11,6","5,10,4","1,0",-1
601,"3,8","4,3,10",0,-1
602,"10,10","10,10",0,0
603,"7,10,10","7,6,2,11,6","3,1",-1
603,"7,10","7,6,2,11,6","3,1",1
604,"3,10","7,7,3",0,-1
605,"9,8,7","2,2,6,5,3",1,-1
606,"4,5","2,10,2,10",0,1
607,"5,10,10","10,8",2,-1
608,"4,6,7","8,7,10",2,1
609,"2,5,10","6,5,6",2,0
610,"9,3","5,11,11",0,-1
611,"10,11","2,2,4,10",0,1
612,"10,4,9","8,3,9",2,-1
613,"10,9","10,10",0,-1
614,"10,9","6,10,11",0,1
615,"11,10","4,2,2,4,6",0,1
616,"11,10","10,6,10",0,1
617,"11,6,6","10,10",2,-1
618,"2,11,3","10,6,4","3,3,2",-1
618,"2,8","10,6,4","3,3,2",-1
618,"2,8","10,6,4","3,3,2",-1
619,"7,10,10","8,7,5",1,-1
620,"10,7","10,2,8",0,-1
621,"5,7,10","10,5,11,10",2,-1
622,"4,2","9,10",0,-1
623,"5,3,3","10,10",2,-1
624,"4,5,4","7,10",2,-1
625,"9,6,10","2,3,3,10",1,-1
626,"10,8,2,3","3,3,5,2,10","1,1",-1
627,"7,8,10","3,4,9,4",1,-1
628,"10,4,9","11,9",2,-1
629,"4,2","3,7,10",0,-1
630,"6,9,10","10,7",2,-1
631,"11,8","10,9",0,0
632,"10,10","4,7,2,2,10",0,1
633,"9,3","5,9,10",0,1
634,"3,5,10","7,8,5",2,-1
635,"10,10","10,10",0,0
636,"10,10","8,11",0,1
637,"11,10","8,7,10",0,1
638,"11,10","10,9",0,1
639,"11,4,7","6,10,3","1,0",-1
640,"3,11","11,10",,-1
641,"6,9,10","10,3,10",2,-1
642,"11,4,11,10,4","4,6,10","1,1,1,0",0
643,"8,10,11","10,3,7","1,0",-1
