round,player_hand,dealer_hand,actions,reward
248,"5,10,6","10,4,8",2,1
249,"6,2,7","10,10",2,-1
250,"10,8","9,9",0,0
251,"10,6,11,10","8,7,10","1,1",-1
252,"10,10","4,3,10",0,1
253,"3,4,10","10,7","1,0",0
254,"11,9","10,5,8",0,1
255,"10,10","7,10",0,1
256,"11,11,9","2,6,10",1,1
257,"9,8,3","6,10,9","1,0",1
258,"5,5,10","2,8,11","1,0",-1
259,"7,4,8","10,10",2,-1
260,"4,10,10","11,11,3,4",1,-1
261,"10,8,10","8,11",2,-1
262,"3,4","2,10,8","3,0",-1
262,"3,6","2,10,8","3,0",-1
263,"2,10,7","8,8,9","3,2",1
263,"2,3","8,8,9","3,2",1
264,"4,2","10,10",0,-1
265,"4,10,10","6,10,5",1,-1
266,"8,3,10","3,10,7",1,1
267,"7,10,10","2,7,10",1,-1
268,"9,9,5","6,4,10",1,-1
269,"10,7,11","10,5,6",2,-1
270,"8,2,10","10,3,7",2,0
271,"6,10,10","5,2,9,3",1,-1
272,"3,11,8,5,10","5,6,5,8","1,1,1",-1
273,"10,5,4","9,11",2,-1
274,"11,4,8,6,10","7,4,3,10","1,1,1",-1
275,"10,4,4,3","7,10","1,1",1
276,"2,5,6","3,4,11",2,-1
277,"4,10,11,7","6,7,2,10","1,1",-1
278,"6,7,6","10,10",2,-1
279,"3,6,10","10,3,9",2,1
280,"9,7,7","9,10",2,-1
281,"8,10","11,7",0,0
282,"11,10","10,10",0,1
283,"2,10,5,6","4,11,8,10","3,1,1",-1
283,"2,5","4,11,8,10","3,1,1",1
284,"10,10","7,9,5",0,-1
285,"6,8,5,10","2,9,10","1,1",-1
286,"10,6,7","9,10",1,-1
287,"6,11,10,6","2,7,11","1,1",-1
288,"10,2,11","10,10",2,-1
289,"2,7,3,10","7,10","1,1",-1
290,"10,11","5,2,10",0,1
291,"2,10,10","10,3,11,2,4",2,-1
292,"10,4,5","10,9",2,0
293,"4,3,6,10","4,2,3,10","1,1",-1
294,"7,9,10","2,10,3,5",1,-1
295,"4,10,10","4,3,10",1,-1
296,"6,4,3","11,8",2,-1
297,"9,10,7","3,7,2,2,5",1,-1
298,"3,5,10","10,6,10",2,1
299,"10,8,10","6,4,7",1,-1
300,"3,11,5","8,8,6",2,1
301,"10,11","10,7",0,1
302,"3,2","7,9,4",0,-1
303,"2,3","10,10",0,-1
304,"7,5,11","11,5,2",2,-1
305,"5,10,10","5,10,10",1,-1
306,"10,8","9,9",0,0
307,"10,11","8,3,8",0,1
308,"11,10","11,4,3",0,1
309,"10,10","8,10",0,1
310,"11,5,3,2","4,7,9","1,1",1
311,"10,10","8,9",0,1
312,"9,3,7","11,7",2,1
313,"5,11,8,10","7,10","1,1",-1
314,"6,10","10,10",0,-1
315,"2,10,7","10,10",2,-1
316,"6,3,10","6,11","1,0",1
317,"9,7,10","4,10,4",1,-1
318,"8,10","4,5,10",0,-1
319,"3,10,10","10,9",2,-1
320,"10,11","10,2,10",0,1
321,"10,10","9,10",0,1
322,"4,5,10","10,5,8",2,1
323,"7,6,3,5","5,10,10","1,1",1
324,"9,4,6","6,10,11","1,0",1
325,"4,8,3","10,10","3,2",-1
325,"4,10","10,10","3,2",-1
326,"8,9,10","2,10,11,11,10",1,-1
327,"2,4,10","10,5,3",2,-1
328,"9,10","2,10,3,6",0,-1
329,"6,7,2","8,8,10",2,1
330,"10,6","9,5,10",0,1
331,"4,10","11,10",,-1
332,"5,10,10","11,9",2,-1
333,"3,7,8,3","2,5,10","1,1",1
334,"7,10,7","5,9,10",1,-1
335,"5,11,3","4,10,5","1,0",0
336,"10,10","7,8,10",0,1
337,"3,8,10","8,3,2,11,2,9",1,1
338,"10,8,10","6,4,10",1,-1
339,"5,7,10","8,7,10",2,-1
340,"9,10","8,10",0,1
341,"10,5,2","11,3,2,4",2,-1
342,"8,9","11,10",,-1
343,"11,2,4","10,10",2,-1
344,"10,10","10,4,9",0,1
345,"7,2","3,2,11,2",0,-1
346,"10,10","10,11",,-1
347,"8,10,8","5,8,3,10",1,-1
348,"5,3","6,10,11",0,-1
349,"7,11,3","5,5,9",1,1
350,"10,10,9","6,9,10",1,-1
351,"7,11,10","10,3,7",2,-1
352,"5,9,3","10,7",2,0
353,"2,10,7,6","6,2,8,4","1,1",-1
354,"8,9,8","11,6",2,-1
355,"5,4,9","10,7",2,1
356,"7,8,8","10,3,7",2,-1
357,"10,4,2,9","2,11,9,7","1,1",-1
358,"9,6,9","10,10",2,-1
359,"3,10,10","10,4,7",2,-1
360,"2,6,8","8,10",2,-1
361,"10,10,10","5,10,10",1,-1
362,"3,7,4","10,10",2,-1
363,"4,5,10","6,11","1,0",1
364,"6,3,10,11,7","5,10,7","1,1,1",-1
365,"4,8,7","3,3,7,10",2,1
366,"11,10,10","3,10,10",1,1
367,"6,2","8,7,7",0,1
368,"5,11,10","3,9,5","1,0",-1
369,"9,2,9,11","6,3,10","1,1",1
370,"8,5,4,10","6,11","1,1",-1
371,"6,11,10,7","3,9,5","1,1",-1
372,"2,6,10","10,10","3,2",-1
372,"2,6","10,10","3,2",-1
373,"10,3,11,3,3,2","4,8,5","1,1,1,1",-1
374,"2,7","2,3,2,6,10",0,1
375,"8,4,2","10,8","3,2",-1
375,"8,6","10,8","3,2",-1
376,"3,10,2,9","9,10","1,1",-1
377,"5,2","10,2,10",0,1
378,"2,5,10,10","2,10,11,6","1,1",-1
379,"3,7,2","9,10",2,-1
380,"10,5,8","10,7",2,-1
381,"7,10,2","10,5,10",2,1
382,"11,8,10,10","3,10,10","1,1",-1
383,"4,10,6","10,6,10","3,2",1
383,"4,10","10,6,10","3,2",1
384,"6,4,8,7","5,10,11,7","1,1",-1
385,"4,10,9","9,11",1,-1
386,"10,8,11","10,5,8",2,1
387,"8,3,6","9,10",2,-1
388,"7,10,4","10,10",2,1
389,"3,10,10","9,10",1,-1
390,"10,9","9,10",0,0
391,"4,11,4,10,10","8,10","1,1,1",-1
392,"4,7,10","9,10",2,1
393,"6,5,10","8,10",1,1
394,"10,10","9,8",0,1
395,"2,11,7","8,11","1,0",1
396,"10,10,6","7,7,10",1,-1
397,"10,3,11,6","7,7,11,11,6","1,1,0",1
398,"7,2,9","10,4,10",2,1
399,"10,11","10,10",0,1
400,"4,6","8,5,9",0,1
401,"8,10,4","10,10",2,-1
402,"4,2","10,9",0,-1
403,"5,10,4","10,10",2,-1
404,"10,10","9,10",0,1
405,"9,11","10,6,10",0,1
406,"2,6","10,11",,-1
407,"10,10","6,4,3,9",0,1
408,"4,10,9","4,11,6",1,-1
409,"3,10,9","10,10",2,-1
410,"7,7,11,10","5,7,2,9","1,1",-1
411,"3,4","9,7,4",0,-1
412,"10,4,3,3","6,10,8","1,1,0",1
413,"10,6,2","10,6,5",2,-1
414,"10,10","2,11,2,4",0,1
415,"10,10","6,10,7",0,1
416,"3,2","10,4,10",0,1
417,"7,10","10,5,8",0,1
418,"10,4,5","7,10","1,0",1
419,"10,8","7,4,10",0,-1
420,"4,3","6,10,2",0,-1
421,"8,9,3,2","5,8,3,8","1,1",-1
422,"10,7","11,3,5",0,-1
423,"11,9","8,8,3","3,0",1
423,"11,8","8,8,3","3,0",0
424,"10,10","7,11","3,0",1
424,"10,9","7,11","3,0",1
425,"8,5,9","7,9,5",1,-1
426,"3,4,8,11,10","4,3,10","1,1,1",-1
427,"7,7,7","3,10,10",1,1
428,"4,10,10","5,9,10",1,-1
429,"8,10,4","6,10,4",1,-1
430,"3,10","11,10",,-1
431,"10,10","8,4,4,11",0,1
432,"11,9,6,10","2,10,10","1,1",-1
433,"3,6,2","10,2,5",2,-1
434,"5,10,10","2,7,7,4",1,-1
435,"10,9,7","2,10,9",1,-1
436,"10,7,2","6,10,9","1,0",1
437,"11,8","10,10",0,-1
438,"3,4","10,7",0,-1
439,"3,7,10","10,2,9",2,-1
440,"5,11,11","10,5,7",2,1
441,"8,10,10","3,10,3,2",1,-1
442,"8,6","9,9",0,-1
443,"5,2","10,10",0,-1
444,"9,7,8","7,2,5,10",1,-1
445,"5,3,3,10","5,9,5","1,1",1
446,"3,5","3,10,3,3",0,-1
447,"5,10,8","11,11,10,6",2,-1
448,"6,11,3","6,4,9","1,0",1
449,"10,5,10","10,6,3",2,-1
450,"9,11","10,5,5",0,0
451,"8,5,9","2,11,7",1,-1
452,"10,2,3","10,8",2,-1
453,"2,7","3,5,9",0,-1
454,"9,10,10","2,11,10,10",1,-1
455,"11,4,10","10,5,5",2,-1
456,"9,11","10,10",0,0
457,"2,3","10,10",0,-1
458,"10,3,11,2,10","8,5,10","1,1,1",-1
459,"10,11","10,11",,0
460,"5,6,6","10,4,3",2,0
461,"11,4,10,10","6,7,9","1,1",-1
462,"11,6,10","10,10",2,-1
463,"10,10","10,6,4",0,0
464,"10,10","9,10",0,1
465,"10,9,2","4,10,10",1,1
466,"10,4,5","7,4,6","1,0",1
467,"7,10,2","9,8",2,1
468,"8,3,10","2,3,3,3,4,7",1,1
469,"10,6,10","4,8,7",1,-1
470,"8,9,3","4,2,10,6","1,0",1
471,"10,10","5,2,10",0,1
472,"9,11","4,7,10",0,-1
473,"9,8","10,10",0,-1
474,"5,11,10,10","3,10,10","1,1",-1
475,"8,8,8","2,10,4,5",1,-1
476,"6,11,7,10","6,6,11,2,3","1,1",-1
477,"8,7,6","7,4,3,10",1,1
478,"10,6,2,11","6,8,9","1,1,0",1
479,"10,10","3,10,5",0,1
480,"6,9,10","10,10",2,-1
481,"10,10","8,6,10",0,1
482,"8,10","11,8",0,-1
483,"3,4,11,8,5","4,7,10","1,1,1",0
484,"2,7,10,7","4,7,8","1,1",-1
485,"10,6,8","9,10",1,-1
486,"11,8,7,10","5,10,10","1,1",-1
487,"7,6,7","5,9,10","1,0",1
488,"6,10,11","10,4,5",2,-1
489,"3,4","8,10",0,-1
490,"3,10,5,10","9,8","1,1",-1
491,"8,3,7","10,10",2,-1
492,"9,4,10","9,11",1,-1
493,"10,6,8","6,10,9",1,-1
494,"6,10,6","10,10",2,-1
495,"10,3,10","3,10,9",2,-1
496,"11,7,10,10","8,10","1,1",-1
497,"11,3,6,7,10","2,10,2,8","1,1,1",-1
498,"7,9","5,9,10",0,1
499,"9,11","7,10",0,1
500,"7,9,9","5,10,10",1,-1
501,"6,10,10","10,3,10",2,-1
502,"10,10","8,9",0,1
503,"8,4,4,10","6,5,6","1,1",-1
504,"3,2","7,10",0,-1
505,"10,6,10","4,4,2,11",1,-1
506,"11,5,11,2,9,10","3,10,10","1,1,1,1",-1
507,"2,11,10","10,4,10",2,1
508,"4,2","10,3,10",0,1
509,"10,6,10","10,5,11,10",2,-1
510,"10,8","10,6,4",0,-1
511,"5,11","11,10",,-1
512,"10,7,11","10,6,2",2,0
513,"5,6,2,2,11,11,3","6,11","1,1,1,1,1,0",1
514,"9,2,5,8","6,10,4","1,1",-1
515,"10,3,2,7","7,10","1,1",-1
516,"4,10,2,8","4,5,6,7","1,1",-1
517,"3,7,5","11,5,8,10",2,1
518,"10,7,5","6,8,5",1,-1
519,"3,9,8","9,10",2,1
520,"5,10,10","10,9",2,-1
521,"9,3,3","10,4,2,7","3,2",1
521,"9,7","10,4,2,7","3,2",1
522,"10,10","8,3,10",0,-1
523,"6,10","6,11",0,-1
524,"9,10","10,6,2",0,1
525,"10,6,4","8,10","1,0",1
526,"6,4,10","3,8,11,7","1,0",1
527,"6,2","8,10","3,0",-1
527,"6,7","8,10","3,0",-1
528,"10,10","10,10",0,0
529,"8,4","11,10",,-1
530,"11,3,8","11,5,2",2,-1
531,"9,10","10,6,8",0,1
532,"7,10,10","8,3,7",1,-1
533,"4,10,8","6,6,6",1,-1
534,"6,10,5","3,10,10",1,1
535,"11,2,10,5","8,10","1,1,0",0
536,"7,2,10","6,6,11,4","1,0",1
537,"3,2","5,6,5,10",0,1
538,"10,5,8","8,3,11,8",1,-1
539,"6,4,7","10,6,7",2,1
540,"2,10,2","9,7,5",2,-1
541,"5,10,10","10,7","3,2",-1
541,"5,2","10,7","3,2",-1
542,"10,2,10","3,10,5",1,-1
543,"10,9,10","2,10,9",1,-1
544,"7,10,10","6,6,5",1,-1
545,"10,8,10","6,4,7",1,-1
546,"4,7,4,7","8,9","1,1",-1
547,"10,10","4,2,9,5",0,0
548,"4,2","8,2,5,10",0,1
549,"11,8","10,4,6",0,-1
550,"10,10","9,2,5,9",0,1
551,"9,6,7","4,11,4",1,-1
552,"5,10,7","4,10,5",1,-1
553,"10,10","10,10",0,0
554,"9,10","10,9",0,0
555,"10,10","5,11,3",0,1
556,"10,10","4,3,10",0,1
557,"11,10","5,10,10",0,1
558,"3,10","11,10",,-1
559,"7,10,11,8","3,9,10","1,1",-1
560,"4,3","8,4,10",0,1
561,"8,10","10,11",,-1
562,"2,10,10","10,4,11,7",2,-1
563,"3,7","8,2,9",0,-1
564,"7,3,5","9,7,5",2,-1
565,"6,10,10","3,10,10",1,-1
566,"3,10,10","10,9",2,-1
567,"3,9,3,9","5,8,9","1,1",-1
568,"8,10","7,2,2,9",0,-1
569,"7,8,10","11,11,8",2,-1
570,"10,9","7,5,3,9",0,1
571,"6,10,4","10,5,8","1,0",1
572,"6,10,8","2,6,10",1,-1
573,"10,4,11,3,8","6,3,5,2,11","1,1,1",-1
574,"9,5,10","10,7",2,-1
575,"10,10","2,10,6",0,1
576,"10,10","2,10,4,6",0,1
577,"4,9,10","10,10",2,-1
578,"2,5","6,8,7","3,0",-1
578,"2,9","6,8,7","3,0",-1
579,"2,7,8,10","3,9,10","1,1",-1
580,"2,8,10","11,3,10,10",2,1
581,"10,9,10","4,6,10",2,-1
582,"11,8,8,10","2,10,10","1,1",-1
583,"4,11,10,4","10,8","1,1,0",1
584,"11,5,10","11,6",2,-1
585,"3,5,9","10,10",2,-1
586,"7,6,9","8,3,6",1,-1
587,"10,10","2,6,10",0,1
588,"10,8","7,9,7",0,1
589,"9,7,10","4,5,8",1,-1
590,"11,9","10,10",0,0
591,"10,2,7","11,3,6",2,-1
592,"10,10","10,10",0,0
593,"9,6,10","3,5,8,10",1,-1
594,"10,10","8,11",0,1
595,"2,5","10,11",,-1
596,"4,9,3,11,2","6,10,4","1,1,1,0",-1
597,"10,5,11,10","6,8,3","1,1",-1
598,"8,10","5,11,10,9",0,1
599,"9,11","2,4,4,6,10",0,1
600,"10,2,8","10,9",2,1
601,"10,9","10,7",0,1
602,"10,3,4","10,3,11,10",2,1
603,"10,3,3,6","10,2,4,5","1,1",-1
604,"7,5,10","8,5,7",1,-1
605,"5,4,10","10,2,10",2,1
606,"8,7","11,10",,-1
607,"10,11","4,4,3,10",0,0
608,"5,6,9","8,10","1,0",1
609,"10,8","6,3,7,10",0,1
610,"7,6,10","8,8,8","3,1",-1
610,"7,10","8,8,8","3,1",1
611,"8,6,5","7,8,5","1,0",-1
612,"7,10,6","2,10,3,3",1,-1
613,"10,4","11,10",,-1
614,"4,3,10","10,5,5",2,-1
615,"10,10","9,2,10",0,-1
616,"3,6","8,10",0,-1
617,"9,7,6","5,10,11,10",1,-1
618,"8,3,10","2,10,8",1,1
619,"11,9","2,10,8",0,0
620,"8,3,6,4","7,2,2,4,2","1,1",1
621,"10,11","9,2,7",0,1
622,"2,10,10","6,2,10",1,-1
623,"5,10,5","10,3,10","1,0",1
624,"10,4,7","9,7,4",1,1
625,"11,10","10,10",0,1
626,"9,6,5","10,5,11,10","1,0",1
627,"8,2,10","7,5,10","1,0",1
628,"3,4","11,10",,-1
629,"4,7,4,10","8,8,3","1,1",-1
630,"11,9","10,9",0,1
631,"5,10,10","10,8",1,-1
632,"10,5","10,11",,-1
633,"10,10,3","2,11,2,3",1,-1
634,"9,2,11","4,10,5","1,0",-1
635,"10,10","11,8",0,1
636,"10,2,9","5,11,10,10","3,1",1
636,"10,4","5,11,10,10","3,1",1
637,"10,9","10,2,5",0,1
638,"5,4,11","6,4,8","1,0",1
639,"2,6","6,10,11",0,-1
640,"10,11","5,10,4",0,1
641,"2,8,4","9,3,8",2,-1
642,"3,2","10,2,4,10",0,1
643,"7,10,11,10","2,9,7","1,1",-1
644,"3,9,7","6,10,7","1,0",1
645,"6,5,11,10","3,10,10","1,1",-1
646,"6,5,9","10,10",2,0
647,"9,10","10,10",0,-1
648,"6,4","7,6,8",0,-1
649,"6,3,10","11,6",2,1
650,"5,10,5","10,10",2,0
651,"2,4","9,8",0,-1
652,"10,2,5,5","5,2,2,11","1,1",-1
653,"10,10","3,11,8,8",0,0
654,"11,10","11,7",0,1
655,"5,11","10,9",0,-1
656,"4,10,11","10,10",2,-1
657,"7,10,4","3,10,10",1,1
658,"10,9","10,5,9",0,1
659,"4,10,8","8,10","3,1",-1
659,"4,3","8,10","3,1",-1
660,"5,6,4","11,7",2,-1
661,"7,6,10","10,2,4,10",2,-1
662,"5,7,8","2,9,10","1,0",-1
663,"10,8,10","2,8,9",1,-1
664,"5,10,9","10,4,10","3,2",-1
664,"5,10","10,4,10","3,2",1
665,"11,3,10,2,10","6,4,10","1,1,1",-1
666,"3,10,8","10,9",2,1
667,"10,2,10","9,6,3",2,-1
668,"11,9","10,10",0,0
669,"11,10","10,2,10",0,1
670,"7,5,6","10,6,7",2,1
671,"11,3,7","10,4,9",1,1
672,"10,11","5,2,10",0,1
673,"11,3,10","10,10",2,-1
674,"6,10,8","8,8,10","3,1",-1
674,"6,7","8,8,10","3,1",1
675,"11,9","9,7,2",0,1
