round,player_hand,dealer_hand,actions,reward
2747,"3,10,11","10,10",2,-1
2748,"3,7","11,10",,-1
2749,"10,10","2,8,10",0,0
2750,"10,8,10","4,2,9,5",1,-1
2751,"3,10,7","10,10",2,0
2752,"11,4,8","11,4,10,2",2,-1
2753,"10,8","10,6,4",0,-1
2754,"10,11","8,10",0,1
2755,"10,2,5","4,11,6",2,-1
2756,"9,3,10","5,2,5,10",2,-1
2757,"9,11","8,9",0,1
2758,"10,11","3,9,8",0,1
2759,"7,11","10,10","3,0",-1
2759,"7,2","10,10","3,0",-1
2760,"10,10","10,11",,-1
2761,"6,10,6","7,10",2,-1
2762,"10,5,5","10,7",2,1
2763,"4,8,9","10,10","3,2",1
2763,"4,6","10,10","3,2",-1
2764,"5,2","11,10",,-1
2765,"7,2,11","5,9,11,10",2,1
2766,"3,10,2,7","3,2,5,7","1,1",-1
2767,"11,5,10,9","3,4,4,10","1,1",-1
2768,"7,6,10","2,2,9,9",1,-1
2769,"10,10","9,10",0,1
2770,"10,10","2,11,3,10,5",0,-1
2771,"6,10,8","4,10,5",1,-1
2772,"10,11","6,3,6,10",0,1
2773,"8,10,10","7,11",1,-1
2774,"4,7,3","7,6,8",2,-1
2775,"5,9,6","4,10,10","1,0",1
2776,"4,10,4","10,2,2,5",2,-1
2777,"3,9,10","5,2,6,10",2,-1
2778,"10,8,4","6,8,7",1,-1
2779,"10,7,2,3","5,5,6,3","1,1",-1
2780,"10,6,4","4,8,10","1,0",1
2781,"10,6,5","3,3,4,5,8",1,1
2782,"10,2,9","7,9,10",2,1
2783,"6,7","10,11",,-1
2784,"10,10","3,7,10",0,0
2785,"9,2,4","10,10",2,-1
2786,"10,3,8","11,4,9,10",2,1
2787,"5,6,3","10,10",2,-1
2788,"3,10,2,8","4,3,4,2,11,9","1,1",-1
2789,"8,10,7","10,10",2,-1
2790,"3,9","11,10",,-1
2791,"4,8,9","5,10,11,8",2,1
2792,"2,7,10","6,10,10",2,1
2793,"10,8,4","4,5,10",1,-1
2794,"4,10,2","10,9",2,-1
2795,"3,11,10,2,10","2,10,5","1,1,1",-1
2796,"6,10,3","10,5,10",2,1
2797,"10,10","8,9",0,1
2798,"4,10,9","10,5,10",2,-1
2799,"11,5,7","9,10",2,-1
2800,"11,7,5,10","2,10,8","1,1",-1
2801,"8,2,7","2,9,6",2,0
2802,"10,10","7,6,11,10",0,1
2803,"4,10,4","10,9",2,-1
2804,"10,10","7,2,6,10",0,1
2805,"10,6,10","8,6,2,10",2,-1
2806,"10,10","6,10,5",0,-1
2807,"10,11","10,8",0,1
2808,"10,7,7","3,4,7,6",1,-1
2809,"7,5,10","3,7,5,10",1,-1
2810,"10,10","10,7",0,1
2811,"10,10","11,5,9,8",0,1
2812,"5,8,6","7,6,8",2,-1
2813,"11,10","9,6,3",0,1
2814,"5,9,7","7,5,8",2,1
2815,"8,3,4","10,10",2,-1
2816,"10,3,4,7","3,10,4","1,1",-1
2817,"4,9,2","9,4,10",2,1
2818,"3,10,7","10,5,7",2,1
2819,"4,6,10","6,3,4,11,7",2,-1
2820,"9,3,9","5,7,4,8",2,1
2821,"7,2,10","6,11",2,1
2822,"9,8,10","11,8",2,-1
2823,"10,9,7","2,11,7",1,-1
2824,"8,3,10","3,2,10,10",1,1
2825,"3,4","10,10",0,-1
2826,"5,9,3","10,6,2",2,-1
2827,"4,11,10","10,10",2,-1
2828,"10,9","10,9",0,0
2829,"10,10","10,5,6",0,-1
2830,"3,10,6,10","3,5,9","1,1",-1
2831,"10,8","11,10",,-1
2832,"3,10,6,11,7","4,9,8","1,1,1",-1
2833,"2,8,10","6,10,8",2,1
2834,"9,10","9,6,10",0,1
2835,"5,10,7","4,10,7",1,-1
2836,"5,10,11","7,7,8",2,1
2837,"4,6,6","10,5,4",2,-1
2838,"5,8,2","7,10",2,-1
2839,"8,3,8","10,3,10",2,1
2840,"10,8,10","11,9",2,-1
2841,"9,10,4","7,10",1,-1
2842,"7,6,5","11,2,10,10",2,1
2843,"11,4,10","6,10,9",2,1
2844,"2,7,11","6,10,10",2,1
2845,"3,5,10","8,9",2,1
2846,"10,10,7","3,11,5",1,-1
2847,"3,10,6,10","2,6,9","1,1",-1
2848,"4,3,4","4,10,10",2,1
2849,"4,6,7","4,4,10",2,-1
2850,"10,3,7","7,10",2,1
2851,"11,8,7","10,8",2,-1
2852,"5,3,10","6,11",2,1
2853,"5,3,9","8,9",2,0
2854,"5,10,11","6,7,2,9",2,1
2855,"2,5,3","6,11",2,-1
2856,"10,7,10","4,11,8,11,4",1,-1
2857,"9,10,4","2,5,5,10",1,-1
2858,"3,9,10","8,10",2,-1
2859,"5,3,2","7,10",2,-1
2860,"10,9,10","6,2,8,10",1,-1
2861,"5,3,6","2,10,11,2,4",2,-1
2862,"7,9,10","10,7",2,-1
2863,"11,10","10,10",0,1
2864,"8,6,10","10,10",2,-1
2865,"2,6,5","8,2,10","3,2",-1
2865,"2,10","8,2,10","3,2",-1
2866,"5,2,8","7,8,4",2,-1
2867,"9,10,10","3,5,10",1,-1
2868,"8,2,5","2,7,11",2,-1
2869,"3,4,10","10,2,10",2,1
2870,"8,10","11,10",,-1
2871,"4,9,3","6,11",2,-1
2872,"10,4,9","10,3,11,10",2,-1
2873,"5,10,4","9,10",2,0
2874,"8,10,10","7,5,4,10",1,-1
2875,"7,4,7","9,10",2,-1
2876,"10,4,3,10","3,11,10,6","1,1",-1
2877,"10,10","10,4,10",0,1
2878,"5,10,9","4,2,7,10","3,1",-1
2878,"5,6","4,2,7,10","3,1",1
2879,"7,10,10","11,11,10,11,10",2,-1
2880,"3,5,5","5,9,10","3,2",1
2880,"3,10","5,9,10","3,2",1
2881,"10,10,10","5,10,3",1,-1
2882,"3,5,8","11,3,3",2,-1
2883,"7,6,7","11,3,11,5",2,0
2884,"10,8,9","8,6,10",1,-1
2885,"10,6,10","2,8,10",1,-1
2886,"10,11","10,10",0,1
2887,"3,7,10","9,2,11,10","3,2",1
2887,"3,2","9,2,11,10","3,2",1
2888,"6,6,7,5","4,10,10","1,1",-1
2889,"9,6,2","10,5,4",2,-1
2890,"11,6,9,5","5,5,8","3,1,1",1
2890,"11,5","5,5,8","3,1,1",-1
2891,"10,10","2,10,8",0,0
2892,"4,3,7","10,10",2,-1
2893,"2,10,10","7,9,3",2,-1
2894,"4,6","10,11",,-1
2895,"8,10,4","4,11,2",1,-1
2896,"6,5,10","4,10,9",2,1
2897,"10,10,8","5,10,4",1,-1
2898,"7,6,8","10,10",2,1
2899,"9,6,6","9,11",2,1
2900,"7,10,6","10,2,6","3,2",-1
2900,"7,10","10,2,6","3,2",-1
2901,"7,8,10","5,10,11,6",1,-1
2902,"10,10,10","2,10,3,10",1,-1
2903,"11,4,3","11,4,8,10",2,1
2904,"7,11,10,10","2,7,10","1,1",-1
2905,"9,9,8","2,3,10,10",1,-1
2906,"8,7,7","8,9",2,-1
2907,"5,3,5","10,8",2,-1
2908,"4,9,10","10,10",2,-1
2909,"8,2,2","10,7",2,-1
2910,"8,4,10","2,7,4,11,6",1,-1
2911,"8,6,11,11,7","5,5,10","1,1,1",-1
2912,"4,9,10","8,10",2,-1
2913,"9,10,8","4,7,7",1,-1
2914,"10,9,2","4,8,5",1,1
2915,"7,7,10","2,10,11,5",1,-1
2916,"9,11","10,11",,-1
2917,"10,7","11,10",,-1
2918,"4,2,3","2,11,7",2,-1
2919,"5,10,9","10,3,6",2,-1
2920,"2,3","10,9",0,-1
2921,"10,6,5","3,10,2,8",1,1
2922,"3,10,10","5,10,11,6",2,-1
2923,"9,10,10","2,10,8",1,-1
2924,"10,10,10","3,2,8,10",1,-1
2925,"6,2","10,11",,-1
2926,"10,2,8,6","2,4,10,10","1,1",-1
2927,"7,7","10,11",,-1
2928,"7,2,10","10,10",2,-1
2929,"5,10,8","10,6,4",2,-1
2930,"9,3,6","4,8,2,10",2,1
2931,"7,2,2","9,7,5",2,-1
2932,"10,10","11,10",,-1
2933,"2,10,5","11,8",2,-1
2934,"3,4,8","5,7,9",2,-1
2935,"8,9,9","10,10",2,-1
2936,"11,4,10","8,10",2,-1
2937,"3,10,4","7,10",2,0
2938,"10,4,10","8,4,10",2,-1
2939,"10,5,8","10,10",2,-1
2940,"3,8,3","9,11",2,-1
2941,"10,10,7","8,8,4",1,-1
2942,"10,10,2","7,10",1,-1
2943,"5,4,10","10,10",2,-1
2944,"7,10,9","6,5,6",1,-1
2945,"10,3,10","11,2,11,10,11,9",2,-1
2946,"10,2,10","10,7",2,-1
2947,"3,5","11,10",,-1
2948,"5,4,10","10,10",2,-1
2949,"3,9,6","4,7,10",2,-1
2950,"3,10,10","9,6,5",2,-1
2951,"2,10,8","10,10",2,0
2952,"5,3,4","11,7",2,-1
2953,"10,9,4","7,4,3,9",1,-1
2954,"10,9,3","5,6,10",1,-1
2955,"10,5,10","2,10,11,8",1,-1
2956,"3,10,6","4,10,10",2,1
2957,"10,10,10","7,4,6",1,-1
2958,"8,2,10","6,10,3",2,1
2959,"3,11","10,11",,-1
2960,"8,5,8","7,9,4",2,1
2961,"10,8,9","2,10,4,10",1,-1
2962,"10,11","9,4,5",0,1
2963,"4,6,4","10,6,7",2,1
2964,"11,10","7,4,10",0,0
2965,"7,4,4","6,8,8",2,1
2966,"5,10,7","9,3,11,11,9","3,2",-1
2966,"5,10","9,3,11,11,9","3,2",1
2967,"10,6,5","10,3,2,9",2,1
2968,"11,9,7,2,5","4,9,11,5","1,1,1",-1
2969,"9,6,6","10,7",2,1
2970,"10,8,10","3,7,10",1,-1
2971,"6,7","10,11",,-1
2972,"10,6,10","7,11",2,-1
2973,"3,7,3","2,10,10",2,1
2974,"10,5,11","9,2,10",2,-1
2975,"10,11","10,6,4",0,1
2976,"10,9","8,10",0,1
2977,"10,9,3","10,3,10",2,-1
2978,"11,8,5,2,10","2,2,5,6,10","1,1,1",-1
2979,"10,10,6","4,9,8",1,-1
2980,"2,7,3","2,2,7,10",2,-1
2981,"10,10","8,5,10",0,1
2982,"6,10,4","10,10",2,0
2983,"8,2,5","10,10",2,-1
2984,"10,5,8","10,4,10",2,-1
2985,"6,10,5","4,7,10",1,0
2986,"8,7,10","3,10,11,10",1,-1
2987,"10,2,8","10,10",2,0
2988,"8,11,3","5,7,10","1,0",1
2989,"11,3,8","10,7",2,-1
2990,"9,6,5","8,9",2,1
2991,"8,10,9","11,11,4,8,11,4",2,-1
2992,"10,10,6","4,2,10,3",1,-1
2993,"10,9,8","8,3,4,10",1,-1
2994,"6,9,2","10,10",2,-1
2995,"8,2,11","11,8","3,2",1
2995,"8,6","11,8","3,2",-1
2996,"9,7,10","4,9,11,7",1,-1
2997,"8,10,9","9,7,10",2,-1
2998,"4,6,3","3,7,5,2",2,-1
2999,"8,10,4","3,10,10",1,-1
3000,"8,11,10","10,10",2,-1
3001,"8,3,10","6,5,11,3,5",2,1
3002,"3,7,3","9,6,8",2,1
3003,"9,11","10,3,4",0,1
3004,"6,10,2","10,10","3,2",-1
3004,"6,10","10,10","3,2",-1
3005,"9,7,10","9,7,9",2,-1
3006,"6,2,5","4,4,2,8",2,-1
3007,"10,10","10,9",0,1
3008,"10,6,10","2,7,2,10",1,-1
3009,"7,2,5","10,5,10",2,1
3010,"9,5,10","4,11,8,5",1,-1
3011,"10,2,7,7","3,10,8","1,1",-1
3012,"11,10","10,10",0,1
3013,"7,11","10,3,10",0,1
3014,"10,5,10","10,10",2,-1
3015,"11,10","2,8,10",0,1
3016,"6,11,10,2","7,10","1,1,0",1
3017,"10,10","10,3,7",0,0
3018,"10,10","5,6,11,3,10",0,1
3019,"11,6,9","11,4,4",2,-1
3020,"10,3,7","9,4,10",2,1
3021,"10,3,8","11,4,7,10",2,1
3022,"4,10,9","8,10","3,2",-1
3022,"4,3","8,10","3,2",-1
3023,"10,10","5,8,8",0,-1
3024,"10,10","10,7",0,1
3025,"10,11","2,2,10,10",0,1
3026,"6,10,3","8,9","1,0",1
3027,"11,8","4,4,5,6",0,0
3028,"4,9,6","10,10",2,-1
3029,"5,8,7","5,2,2,11","1,0",0
3030,"10,6,7","10,2,10",2,-1
3031,"10,10","5,7,9",0,-1
3032,"5,10,10","3,11,4","3,1",-1
3032,"5,7","3,11,4","3,1",-1
3033,"11,9","9,9",0,1
3034,"10,2,10","7,10",2,-1
3035,"10,8","11,9",0,-1
3036,"4,5,10","5,9,9",2,1
3037,"11,10","8,8,10",0,1
3038,"9,7,4","8,9","1,0",1
3039,"4,10,7","5,11,9,6",1,0
3040,"4,11,10","9,4,6",2,-1
3041,"10,10","10,7",0,1
3042,"10,3,11,9","3,10,10","1,1",-1
3043,"7,10,8","10,7",2,-1
3044,"4,7,11,11,8","2,11,4","3,1,1,1",1
3044,"4,8","2,11,4","3,1,1,1",-1
3045,"10,11","2,8,7",0,1
3046,"2,9,10","7,10",2,1
3047,"11,6,10,7","4,11,2","1,1",-1
3048,"4,7,6","11,2,9,2,11,10",2,1
3049,"11,3,10,7","3,3,4,2,11,8","1,1",0
3050,"8,10,6","4,10,8",1,-1
3051,"2,6,10","11,5,10,10",2,1
3052,"8,6,10","11,3,10,5",2,-1
3053,"5,5,4","3,9,10",2,1
3054,"2,11,10","9,3,5","3,2",-1
3054,"2,4","9,3,5","3,2",-1
3055,"6,10,6","3,3,7,2,11,10",1,-1
3056,"6,5,10","7,4,10",2,0
3057,"10,5,4","10,8",2,1
3058,"10,10","4,4,2,10",0,0
3059,"10,6,6","9,9",2,-1
3060,"2,10,4","10,10",2,-1
3061,"6,2,7","10,8",2,-1
3062,"7,9,11","10,4,9",2,1
3063,"6,10,3","10,2,3,10",2,1
3064,"10,5,6","4,2,10,10",1,1
3065,"2,9,10","2,2,8,3,3",1,1
3066,"7,10,6","7,10",1,-1
3067,"3,10,11","5,6,7","3,3,2",-1
3067,"3,10","5,6,7","3,3,2",-1
3067,"3,3","5,6,7","3,3,2",-1
3068,"10,10","6,7,10",0,1
3069,"8,6,3","10,10",2,-1
3070,"10,5,5","10,5,6",2,-1
3071,"4,10","11,10",,-1
3072,"10,5,10","10,10",2,-1
3073,"5,4,10","5,6,7",2,1
3074,"8,10,10","2,11,10,9",1,-1
3075,"11,6,11,2","8,10","1,1,0",1
3076,"9,9,4","7,10",1,-1
3077,"7,8,10","4,2,10,4",1,-1
3078,"8,2,7","10,2,10",2,1
3079,"10,2","10,11",,-1
3080,"10,10","10,11",,-1
3081,"6,10,6","10,4,7",2,-1
3082,"3,10","11,10",,-1
3083,"7,10,6","10,8",2,-1
3084,"10,11","3,8,4,9",0,1
3085,"4,10,2","9,8",2,-1
3086,"8,4,10","11,2,8",2,-1
3087,"5,2,9","5,5,9",2,-1
3088,"10,3,10","11,7",2,-1
3089,"10,5,10","6,5,3,8",1,-1
3090,"7,4","11,10",,-1
3091,"10,10","7,10",0,1
3092,"3,2,6","6,2,4,11,2,10",2,1
3093,"6,11,10,8","4,4,10","1,1",-1
3094,"3,10,11","9,10",2,-1
3095,"11,8","8,4,10",0,1
3096,"10,6,10","10,5,8",2,-1
3097,"10,9,10","2,9,2,6",1,-1
3098,"6,10,10","10,10",2,-1
3099,"5,10,7","3,11,5",1,-1
3100,"5,6,5","7,6,7",2,-1
3101,"9,2,7","5,7,6",2,0
3102,"5,10,7","10,10","3,2",-1
3102,"5,7","10,10","3,2",-1
3103,"3,4,8","4,10,3",2,-1
3104,"4,5,4","10,3,10",2,1
3105,"4,6,9","3,5,10",2,1
3106,"9,11","10,6,10",0,1
3107,"10,10","2,2,11,5",0,0
3108,"5,6,8","3,5,6,10",2,1
3109,"7,10,9","10,3,10",2,-1
3110,"6,3,10","4,2,10,10",2,1
3111,"6,11,10,7","4,10,3","1,1",-1
3112,"8,10,3","8,5,10",1,1
3113,"8,11,8,5","5,10,2","1,1",-1
3114,"9,10","11,8",0,0
3115,"10,3,11","6,10,11",2,-1
3116,"9,10","10,6,2",0,1
3117,"10,10","5,11,4",0,0
3118,"8,11","5,5,3,9",0,1
3119,"9,9","9,10",0,-1
3120,"4,10,11","9,5,7",2,-1
3121,"11,10","2,10,3,5",0,1
3122,"10,3,10","7,6,4",2,-1
3123,"3,10,2","5,5,10",2,-1
3124,"7,10,7","6,4,7",1,-1
3125,"10,4,7","6,10,10",2,1
3126,"3,10,5,8","4,10,10","1,1",-1
3127,"10,9","6,10,2",0,1
3128,"10,7,10","3,5,7,5",1,-1
3129,"6,8,10","6,10,11",2,-1
3130,"10,9","11,10",,-1
3131,"11,6","11,7",0,-1
3132,"11,9","5,8,10",0,1
3133,"9,10","10,10",0,-1
3134,"6,10,3","10,10",2,-1
3135,"7,9,10","2,9,2,7",1,-1
3136,"10,7,2","10,10",2,-1
3137,"9,10","7,10",0,1
3138,"10,10","10,10",0,0
3139,"2,10,10","10,6,5","3,2",-1
3139,"2,8","10,6,5","3,2",-1
3140,"2,8,2","11,11,11,7",2,-1
3141,"6,4,2","10,8",2,-1
3142,"10,10","10,2,8",0,0
3143,"6,3,11","4,9,3,6",2,1
3144,"4,5,8","4,11,10,4",2,-1
3145,"8,10,3","10,4,7",2,0
3146,"9,3,7","4,5,6,3",2,1
3147,"10,4,10","9,3,4,2",2,-1
3148,"10,6,3","10,10",2,-1
3149,"6,10,7","8,3,10",2,-1
3150,"9,10","10,10",0,-1
3151,"11,3,10","9,10",2,-1
3152,"8,6,4","6,5,3,10",2,1
3153,"10,3,11","2,8,10","1,0",-1
3154,"10,4,5","8,2,3,8",2,-1
3155,"9,10","10,9",0,0
3156,"4,10,5","10,8",2,1
3157,"10,10","10,11",,-1
3158,"2,10,3","6,10,2",2,-1
3159,"3,10,6","7,8,3",2,1
3160,"10,5,10","3,10,9",1,-1
3161,"2,8,10","9,3,7",2,1
3162,"10,5,3","10,7",2,1
3163,"10,11","6,10,10",0,1
3164,"10,9,10","6,10,3",1,-1
3165,"4,10,11","10,2,10",2,1
3166,"11,2,2","4,2,11",2,-1
3167,"7,5,10","2,5,7,10",1,-1
3168,"5,9,11","10,5,6",2,-1
3169,"10,11","4,10,10",0,1
3170,"10,8,6","9,4,7",2,-1
3171,"10,5,6","7,10",2,1
3172,"10,7,7","3,4,10",2,-1
3173,"10,10,7","2,11,9,8",1,-1
3174,"3,6,10","10,3,8",2,-1
3175,"11,10","5,5,3,5",0,1
3176,"4,11","11,10",,-1
3177,"10,6,10","9,7,7",2,-1
3178,"10,11","2,7,6,10",0,1
3179,"4,10,2","10,4,10",2,1
3180,"10,10","3,2,8,4",0,1
3181,"9,10,6","5,5,5,4",1,-1
3182,"9,7,4","4,3,10","1,0",1
3183,"3,4,2","4,9,8",2,-1
3184,"6,7,6","4,3,8,10",2,1
3185,"10,11","11,6",0,1
3186,"8,10,8","10,4,7",2,-1
3187,"9,2,10","3,2,5,8",2,1
3188,"10,10","4,8,10",0,1
3189,"11,6,10","10,10",2,-1
3190,"10,2,11","9,10",2,-1
3191,"9,10","7,8,6",0,-1
3192,"10,10","9,9",0,1
3193,"3,7,11","5,2,2,10",2,1
3194,"6,5,10","4,6,9",2,1
3195,"7,10,6","9,6,10",2,-1
3196,"3,6,7","10,6,10",2,1
3197,"3,8,6","5,8,3,8",2,1
3198,"10,7,10","4,10,6",1,-1
3199,"7,10,10","2,2,10,4",1,-1
3200,"10,10","10,6,6",0,1
3201,"10,10","2,10,8",0,0
3202,"10,10","5,10,5",0,0
3203,"6,5,6","4,10,9",2,1
3204,"2,10,2","10,8","3,2",-1
3204,"2,8","10,8","3,2",-1
3205,"10,7,8","6,3,11",1,-1
3206,"10,8,5","5,5,8",1,-1
3207,"9,9","10,4,7",0,-1
3208,"6,2,4","9,4,7",2,-1
3209,"9,10,4","2,9,6",1,-1
3210,"8,10,6","3,10,10",1,-1
3211,"8,10,5","9,3,6",2,-1
3212,"6,2,10","10,9",2,-1
3213,"11,8","10,10",0,-1
3214,"7,5,9","10,3,10",2,1
3215,"7,10,2,10","3,5,4,11,11,5","1,1",-1
3216,"7,3,10","7,11",2,1
3217,"11,10","4,10,10",0,1
3218,"6,6,9","3,8,3,10",2,1
3219,"6,8,11","11,2,7",2,-1
3220,"9,2,8","10,9",2,0
3221,"11,9","8,5,4",0,1
3222,"6,8,7","3,4,2,10",1,1
3223,"10,9","9,4,9",0,1
3224,"10,8,3","7,7,6",1,1
3225,"10,10","9,10",0,1
3226,"5,8,3","9,11","1,0",-1
3227,"7,3,2","10,10",2,-1
3228,"5,7,10","5,10,10",2,-1
3229,"10,6,4","4,7,7","1,0",1
3230,"6,10,9","2,10,4,4",1,-1
3231,"10,11","5,5,5,11,2",0,1
3232,"7,10,11,10","4,4,10","1,1",-1
3233,"7,3,3","10,10",2,-1
3234,"11,10","11,6",3,1
3234,"11,5","11,6",3,-1
3235,"8,3,10","3,2,10,10",2,1
3236,"4,11,8","10,4,2,10",2,1
3237,"4,10,5","7,6,6",2,0
3238,"10,10","10,8",0,1
3239,"10,2,2","5,4,7,10",2,1
3240,"2,10","10,11",,-1
3241,"4,10,7","6,10,3",2,1
3242,"6,10,10","4,10,9",1,-1
3243,"10,9","10,9",0,0
3244,"10,9","8,10",0,1
3245,"3,6,2","8,8,11",2,-1
3246,"5,10,10","4,4,5,2,4",1,-1
3247,"3,2","6,6,7",0,-1
3248,"4,9,2","10,3,4",2,-1
3249,"10,3,8","9,2,8",2,1
3250,"4,10,9","2,9,10",1,-1
3251,"9,11","10,9",0,1
3252,"2,10,2","8,10",2,-1
3253,"3,10,11","10,10",2,-1
3254,"10,8","7,10",0,1
3255,"4,5,5","10,10","3,2",-1
3255,"4,11","10,10","3,2",-1
3256,"8,10","10,6,10",0,1
3257,"7,11","10,7",0,1
3258,"5,3,5","3,11,5",2,-1
3259,"7,2,10","10,10",2,-1
3260,"5,8,5","8,6,7",2,-1
3261,"2,10,8","8,6,10",2,1
3262,"6,10","10,5,9",0,1
3263,"6,8,8","5,10,10",1,-1
3264,"9,10","3,11,3",0,1
3265,"10,5,10","11,6",2,-1
3266,"11,10","5,5,10",0,1
3267,"10,5,8","9,11",2,-1
3268,"6,10,10","2,3,10,11,3",1,-1
3269,"8,7,5","3,10,7","1,0",0
3270,"11,8","8,7,9",0,1
3271,"3,10","10,11",,-1
3272,"7,10,5","2,10,7",1,-1
3273,"8,2,8","2,10,3,4",2,-1
3274,"4,7","10,11",,-1
3275,"10,9","11,9",0,-1
3276,"10,10","6,7,8",0,-1
3277,"5,4,10","8,4,9",2,-1
3278,"6,3,6","10,9",2,-1
3279,"3,4","10,10",0,-1
3280,"5,10,10","7,7,8",1,-1
3281,"10,4,10","5,9,10",1,-1
3282,"7,4,3","6,10,8","3,2",1
3282,"7,3","6,10,8","3,2",1
3283,"9,6,2,11,3","2,6,10","1,1,1",1
3284,"4,5,8","3,2,4,2,4,11,9",2,1
3285,"6,10,7","8,3,7",2,-1
3286,"10,11","10,10",0,1
3287,"2,5","5,9,7",0,-1
3288,"8,11","10,10",0,-1
3289,"11,10","10,10",0,1
3290,"2,5","10,10",0,-1
3291,"3,8,6","10,8",2,-1
3292,"10,7,10","8,11",1,-1
3293,"3,6","9,10",0,-1
3294,"10,10","8,6,6",0,0
3295,"10,10","9,4,4",0,1
3296,"2,5","10,10",0,-1
3297,"9,10,10","6,10,10",1,-1
3298,"3,6","9,8",0,-1
3299,"7,10,6","10,8","3,2",-1
3299,"7,10","10,8","3,2",-1
3300,"10,10","10,10",0,0
3301,"9,10,9","6,3,9",1,-1
3302,"11,10","4,10,4",0,1
3303,"11,10","3,10,9",0,1
3304,"10,10,11","4,4,10",1,1
3305,"6,10","11,10",,-1
3306,"4,3","4,8,3,10",0,1
3307,"3,8,2","2,5,8,3",2,-1
3308,"5,6,10","10,9",2,1
3309,"3,10,5","4,2,10,7",2,1
3310,"5,11,4","10,7",2,1
3311,"5,3","5,6,7",0,-1
3312,"9,9,8","6,8,7",1,-1
3313,"4,3","10,7",0,-1
3314,"7,6,10","10,5,11,11",2,-1
3315,"10,11","7,9,10",0,1
3316,"8,10,6","5,5,10",1,-1
3317,"10,9,6","2,10,8",1,-1
3318,"10,8","11,5,7,10",0,1
3319,"9,6,10","10,10",2,-1
3320,"10,5,11,2,9","2,7,10","1,1,1",-1
3321,"4,10,10","10,10","3,2",-1
3321,"4,11","10,10","3,2",-1
3322,"10,6,10","10,10",2,-1
3323,"8,7,7","5,3,4,11,8",1,-1
3324,"11,5,8","4,5,10","1,0",-1
3325,"11,8","10,10",0,-1
3326,"7,10,6","7,4,11,10",1,-1
3327,"8,9,10","3,9,10",1,-1
3328,"7,3,9","10,8",2,1
3329,"4,10,4","10,2,3,2",2,1
3330,"10,10","10,10",0,0
3331,"10,10","9,11",0,0
3332,"9,10","10,2,10",0,1
3333,"9,6,10","6,8,9",2,-1
3334,"10,9","10,6,2",0,1
3335,"4,11,5","10,3,8",2,-1
3336,"10,9,10","4,6,11",1,-1
3337,"7,6,10","7,10",2,-1
3338,"3,10,10","10,6,10",2,-1
3339,"7,3,10","10,10",2,0
3340,"3,11,2","5,5,10",2,-1
3341,"10,5,7","3,7,11",1,-1
3342,"11,6,2","10,4,4",2,1
3343,"7,4,9","4,4,10",2,1
3344,"9,4,3","9,2,10",2,-1
3345,"2,6","10,10",0,-1
3346,"11,5,4","8,7,8",2,1
3347,"10,2,10","5,11,8,7",2,-1
3348,"11,10","5,10,10",0,1
3349,"6,10,10","5,6,10",1,-1
3350,"10,10","9,3,10",0,1
3351,"3,5,10","4,8,4,8",2,1
3352,"10,11","9,4,8",0,0
3353,"4,10,6","8,10",2,1
3354,"7,11,7,3,11,9","2,7,10","1,1,1,1",-1
3355,"5,2","8,2,8",0,-1
3356,"3,9,2","5,6,2,10",2,1
3357,"10,4,8","10,6,6",2,-1
3358,"10,9","10,10",0,-1
3359,"6,11,11,10,2,10","4,5,3,9","1,1,1,1",-1
3360,"3,10,10","5,2,10",2,-1
3361,"9,2,3","8,10",2,-1
3362,"10,8,8","10,4,6",2,-1
3363,"3,9,10","8,4,4,8",2,-1
3364,"10,10,10","3,8,10",1,-1
3365,"2,10,11","10,10",2,-1
3366,"9,11","10,10",0,0
3367,"3,10,5","8,10",2,0
3368,"10,7,9","10,10",2,-1
3369,"6,10,4","10,6,8",2,1
3370,"10,7,10","9,9",2,-1
3371,"10,6,5","2,11,6",1,1
3372,"8,6,10","8,7,6",2,-1
3373,"10,6,4","9,3,4,2",2,1
3374,"8,2,6","8,10",2,-1
3375,"10,2,4","6,10,7",2,1
3376,"10,2,3","10,10",2,-1
3377,"3,2","10,5,8",0,1
3378,"6,5,11","6,9,10","3,2",1
3378,"6,7","6,9,10","3,2",1
3379,"10,2,3","10,10",2,-1
3380,"9,5","11,10",,-1
3381,"5,3","7,11",0,-1
3382,"11,4,10","10,3,3,6",2,1
3383,"9,8,11,10","5,10,5","1,1",-1
3384,"10,2,9","5,10,8",2,1
3385,"6,6,10","4,10,4",2,-1
3386,"9,10,5","9,6,10",1,-1
3387,"7,5,8","5,10,4",2,1
3388,"9,11,10,2","4,8,11,4","1,1",-1
3389,"9,11","11,7",0,1
3390,"10,2,11","7,8,2",2,-1
3391,"4,9,11","3,10,5","3,2",-1
3391,"4,7","3,10,5","3,2",-1
3392,"2,3","5,9,10",0,1
3393,"7,10,8","10,7",2,-1
3394,"10,9,4","5,10,10",1,-1
3395,"9,10,7","4,8,10",1,-1
3396,"9,10","10,10",0,-1
3397,"8,10,8","7,11",1,-1
3398,"6,11,10,2,4","2,10,11,7","1,1,1",-1
3399,"2,10","11,10",,-1
3400,"9,10","10,10",0,-1
3401,"3,4,9","3,2,10,6",2,-1
3402,"8,7","4,9,4",0,-1
3403,"3,5,11","11,7",2,1
3404,"10,10,7","5,6,3,8",1,-1
3405,"2,8,7","10,7","3,2",0
3405,"2,6","10,7","3,2",-1
