round,player_hand,dealer_hand,actions,reward
553,"8,7,8","10,10",2,-1
554,"10,4","6,10,5",0,-1
555,"10,2","4,9,4",0,-1
556,"9,4","3,10,5",0,-1
557,"10,5","2,3,3,4,10",0,1
558,"4,6,10","11,7",2,1
559,"5,7","3,9,4,10",0,1
560,"8,5,11","8,11",2,-1
561,"10,4,6","10,2,10",2,1
562,"6,7","2,6,10",0,-1
563,"5,10","6,3,9",0,-1
564,"5,8","4,7,11,2,10",0,1
565,"10,10","8,11",0,1
566,"10,7,10","9,10",2,-1
567,"5,6,11","7,7,10",2,1
568,"10,9,6","6,3,9",1,-1
569,"10,8","9,9",0,0
570,"4,10,8","11,2,4",2,-1
571,"10,10","9,9",0,1
572,"2,6,2","10,3,3,7",2,1
573,"11,10","10,11",,0
574,"8,10","10,11",,-1
575,"3,11","5,7,7",0,-1
576,"2,10","4,6,5,2",0,-1
577,"8,10,7","5,10,5",1,-1
578,"3,10,10","10,2,3,8","3,2",-1
578,"3,3","10,2,3,8","3,2",1
579,"10,11","9,10",0,1
580,"11,4","2,4,4,10",0,-1
581,"7,4,6","10,3,10",2,1
582,"6,10,3","9,9",2,1
583,"10,8","10,10",0,-1
584,"2,10,7","7,10",2,1
585,"5,7,10","6,4,10",2,-1
586,"2,10,6","11,5,8,2,7",2,1
587,"10,10","10,2,7",0,1
588,"11,3,5","9,5,7",2,-1
589,"10,9","10,5,10",0,1
590,"7,6","11,10",,-1
591,"2,9,9","10,7",2,1
592,"10,7,8","7,6,10",1,-1
593,"4,6,6","9,10",2,-1
594,"3,11,6","8,9",2,1
595,"9,4,9","8,7,10",2,-1
596,"3,11,9","11,9",2,-1
597,"9,4,5","6,2,4,6",2,0
598,"5,9,3","10,5,5","3,2",-1
598,"5,10","10,5,5","3,2",-1
599,"11,5,10","10,8",2,-1
600,"2,7","11,10",,-1
601,"4,11,4","10,9",2,0
602,"10,3,6","6,6,10",2,1
603,"8,10","10,10",0,-1
604,"9,10,9","4,7,10","3,1",-1
604,"9,4","4,7,10","3,1",-1
605,"5,11,7","10,10",2,-1
606,"8,10,5","3,11,5",1,-1
607,"6,10,5","2,2,10,2,2",1,1
608,"10,7,7","10,10",2,-1
609,"8,3,6","11,8",2,-1
610,"11,10","7,11",0,1
611,"4,10,10","10,10",2,-1
612,"4,5,9","10,10","3,2",-1
612,"4,10","10,10","3,2",-1
613,"10,6,10","7,2,4,10",2,-1
614,"10,4,4","10,10",2,-1
615,"6,10,10","2,3,10,7",1,-1
616,"3,10,8","10,5,7",2,1
617,"10,9","8,10",0,1
618,"6,7,4","7,5,10","3,2",1
618,"6,11","7,5,10","3,2",1
619,"3,7,10","5,10,3",2,1
620,"11,2,10","10,3,2,4",2,-1
621,"9,3,9","10,10",2,1
622,"8,10,4","5,7,10",1,-1
623,"10,9","9,7,4",0,-1
624,"7,10,10","2,3,10,10",1,-1
625,"3,10,4","10,2,10",2,1
626,"8,10","8,6,4",0,0
627,"7,11,4","2,11,9,3,10","1,0",1
628,"10,6,3","10,2,8",2,-1
629,"10,11","9,3,10",0,1
630,"8,5,7","8,10",2,1
631,"10,2,3","8,10",2,-1
632,"10,3,6","5,10,6",2,-1
633,"4,9","4,6,2,10",0,1
634,"3,10","11,10",,-1
635,"5,7,11","3,4,10","1,0",-1
636,"10,3,5","10,7",2,1
637,"2,8,7","8,8,6",2,1
638,"11,10","10,7",0,1
639,"10,8","10,11",,-1
640,"9,6,8","10,4,7",2,-1
641,"10,5,5","8,3,7",2,1
642,"10,9","8,7,10",0,1
643,"4,2","2,5,2,5,5",0,-1
644,"10,7,9","4,10,5",1,-1
645,"9,7,10","3,10,2,4",1,-1
646,"4,10","2,8,10",0,-1
647,"2,10","11,10",,-1
648,"7,4,10","10,7",2,1
649,"9,2,8","10,9",2,0
650,"9,7,6","6,8,6",1,-1
651,"9,10,10","3,6,8",1,-1
652,"7,9,4,10","3,11,7","1,1",-1
653,"5,10","11,10",,-1
654,"9,5,4","7,10","3,2",1
654,"9,10","7,10","3,2",1
655,"6,4,10","6,10,3",2,1
656,"2,11","10,11",,-1
657,"2,10,11","5,3,10",2,-1
658,"10,10","7,9,8",0,1
659,"4,10,3","10,5,11,7",2,1
660,"2,3","10,8",0,-1
661,"10,3,10","4,10,2,3",2,-1
662,"10,10","10,8",0,1
663,"5,6,10","7,9,11",2,1
664,"11,10","4,8,10",0,1
665,"10,9","10,10",0,-1
666,"10,10,7","3,4,10",1,-1
667,"10,10","10,7",0,1
668,"6,9","3,9,9",0,-1
669,"10,10","9,10",0,1
670,"3,5,8","11,8",2,-1
671,"4,5,10","6,5,2,10",2,1
672,"10,6,10","2,7,10",1,-1
673,"10,3,5","6,10,8",2,1
674,"9,10","10,10",0,-1
675,"6,4,4","4,6,11",2,-1
676,"8,11,7,6","2,10,10","1,1",-1
677,"8,2,7","2,5,6,2,10",2,1
678,"9,7,6","8,8,10",2,-1
679,"3,8,6","3,9,3,10",2,1
680,"7,10,8","10,10",2,-1
681,"3,10,10","9,4,11,7","3,2",-1
681,"3,9","9,4,11,7","3,2",-1
682,"3,10,3","8,11",2,-1
683,"6,10,6","6,10,8",1,-1
684,"10,4,10","7,10",2,-1
685,"10,10","5,10,9",0,1
686,"9,7,10","4,10,5",1,-1
687,"10,10","9,4,10",0,1
688,"11,4,4,10,9","3,4,5,3,10","1,1,1",-1
689,"9,7,10","10,4,10",2,-1
690,"8,11","10,10",0,-1
691,"7,4,11","5,9,9",2,1
692,"5,10","4,5,10",0,-1
693,"10,6,2,10","4,10,5","1,1",-1
694,"5,11,7","10,10",2,-1
695,"10,7,11","10,7",2,1
696,"10,10","6,2,5,3,8",0,1
697,"11,10","4,5,5,3",0,1
698,"9,3,9","11,6",2,1
