round,player_hand,dealer_hand,actions,reward
101,"7,9,10","5,9,5",1,-1
102,"10,2,4","5,8,10","3,2",1
102,"10,2","5,8,10","3,2",1
103,"9,2,7","10,10",2,-1
104,"9,2,10","8,3,3,11,11,9",2,1
105,"4,9,10","11,6",2,-1
106,"10,10","11,11,11,10,8",0,-1
107,"6,10,9","8,2,6,4",2,-1
108,"10,10","8,7,6",0,-1
109,"10,9,10","6,10,9",1,-1
110,"11,10","10,10",0,1
111,"3,8,11","8,2,8",2,-1
112,"5,10","11,10",,-1
113,"10,11","10,10","3,3",1
113,"10,10","10,10","3,3",0
113,"10,3","10,10","3,3",-1
114,"10,2,10","8,6,10",2,-1
115,"11,10","6,5,6","3,3",1
115,"11,3","6,5,6","3,3",-1
115,"11,10","6,5,6","3,3",1
116,"9,11,8,7","5,3,10","1,1",-1
117,"11,7,5","10,3,5",2,-1
118,"10,2,6","4,6,5,10","3,2",1
118,"10,8","4,6,5,10","3,2",1
119,"6,3,3","5,4,11",2,-1
120,"6,9,10","7,2,11",2,-1
121,"3,2","4,10,10",0,1
122,"8,10,9","9,10",1,-1
123,"8,10,3","10,7",1,1
124,"6,9,6","7,10",2,1
125,"10,2,5","3,7,10",2,-1
126,"10,4,10","8,10",2,-1
127,"8,10,6","10,7",1,-1
128,"10,4,4","9,10",2,-1
129,"2,8","5,5,5,7",0,1
130,"10,11","7,5,10",0,1
131,"2,4","5,7,10",0,1
132,"3,2","10,8",0,-1
133,"10,11","11,7",0,1
134,"10,8,3","8,10",1,1
135,"10,2","2,9,10",0,-1
136,"2,9,3","10,8",2,-1
137,"11,10","10,10",0,1
138,"10,4,8","10,6,10",2,-1
139,"5,10,2,5","2,11,5","3,3,1,1",-1
139,"5,2","2,11,5","3,3,1,1",-1
139,"5,10","2,11,5","3,3,1,1",-1
140,"4,7,11","4,11,10,11,10",2,1
141,"10,10","7,2,4,10",0,1
142,"2,10,5","3,10,10",2,1
143,"3,6","4,10,4",0,-1
144,"6,5","3,8,7",0,-1
145,"10,10","6,10,7",0,1
146,"10,6,2,10","4,8,8","1,1",-1
147,"8,10,10","9,3,10",1,-1
148,"6,8,11","10,10",2,-1
149,"4,10","11,10",,-1
150,"5,6,5","10,8",2,-1
151,"5,7,10","5,10,10",2,-1
152,"2,10,10","10,6,3",2,-1
153,"9,3,10","11,11,9",2,-1
154,"2,10","2,10,10",0,1
155,"11,10","6,3,10",3,1
155,"11,3","6,3,10",3,-1
156,"10,6,10","10,7",2,-1
157,"7,11,5","2,8,11","1,0",-1
158,"10,9,5","8,6,10",1,-1
159,"10,9,9","11,3,2,10,6",1,-1
160,"8,10,10","4,10,9",1,-1
161,"4,11,7","9,6,11,3",2,-1
162,"5,11,10,10","3,4,2,10","1,1",-1
163,"10,11","4,10,8",0,1
164,"5,10,10","10,6,10",2,-1
165,"10,3","2,4,11",0,-1
166,"7,10,6","7,8,10",1,-1
167,"10,8,10","9,6,8",1,-1
168,"10,4,10","11,4,2",2,-1
169,"5,4,3","6,5,6",2,-1
170,"5,6","10,11",,-1
171,"8,2","5,5,10",0,-1
172,"10,9,10","3,9,8",1,-1
173,"10,9,3","9,4,7",1,-1
174,"10,10","11,2,3,11",0,1
175,"3,5,10","10,10",2,-1
176,"8,11,2","7,10","3,1",1
176,"8,6","7,10","3,1",-1
177,"3,10,3","4,10,3",2,-1
178,"10,3,10","8,10",2,-1
179,"10,6,6","10,10",2,-1
180,"4,7","5,5,3,2,7",0,1
181,"7,3,3","10,10",2,-1
182,"11,5,7","7,10","1,0",-1
183,"2,3","10,4,6",0,-1
184,"11,10","6,10,5",0,0
185,"7,10,4","9,10",1,1
186,"9,10,10","2,10,8",1,-1
187,"10,10","9,7,5",0,-1
188,"4,10","2,10,5",0,-1
189,"10,5,9","5,7,7",1,-1
190,"3,10,10","10,4,8",2,-1
191,"2,6","10,3,9",0,1
192,"3,10,10","7,9,8",2,-1
193,"11,8,7,10","10,4,4","1,1",-1
194,"10,2,8","9,3,6",2,1
195,"8,6,7","9,5,9",2,1
196,"4,2","2,9,4,9",0,1
197,"7,2","3,6,6,11,11",0,-1
198,"5,10","4,2,9,7",0,1
199,"2,10","11,10",,-1
200,"4,10,6","10,10",2,0
201,"10,4,10","10,10",2,-1
202,"4,10,3","5,10,9",2,1
203,"2,5","10,9",0,-1
204,"11,6,7","10,10","1,0",-1
205,"8,5,10","5,6,6",2,-1
206,"10,11","10,4,4",0,1
207,"2,4","4,7,10",0,-1
208,"10,6,11,10","5,2,5,4,8","1,1",-1
209,"7,10,3,8","7,2,3,10","1,1",-1
210,"2,11,10","9,10","3,2",-1
210,"2,10","9,10","3,2",-1
211,"6,10,10","11,3,7","3,2",-1
211,"6,10","11,3,7","3,2",-1
212,"3,6","3,10,3,4",0,-1
213,"5,6","6,4,9",0,-1
214,"10,11","2,11,3,11",0,1
215,"5,7","4,10,10",0,1
216,"10,10,9","10,6,11",1,-1
217,"10,10,3","10,5,5",1,-1
218,"10,10,10","4,10,4",1,-1
219,"11,7,10,10","8,10","3,1,1",-1
219,"11,8","8,10","3,1,1",1
220,"10,6,11,10","2,9,4,10","1,1",-1
221,"2,11,10","10,5,6",2,-1
222,"10,4,10","5,9,10",2,-1
223,"10,10,8","10,3,2,3",1,-1
224,"10,9,3","5,2,8,8",1,-1
225,"10,2,10","10,7",2,-1
226,"8,9,11","9,10",2,-1
227,"4,3","8,10",0,-1
228,"5,4","5,2,8,6",0,-1
229,"5,7,10","10,7","3,2",-1
229,"5,3","10,7","3,2",-1
230,"5,8,9","10,2,2,10",2,-1
231,"9,7,3,9","2,4,10,10","1,1",-1
232,"6,10,6","10,2,10",2,-1
233,"9,5,5","10,9",2,0
234,"4,11,9","7,10",2,-1
235,"10,11,7,2,4","6,9,8","1,1,1",-1
236,"6,4","5,2,6,3,10",0,1
237,"4,5,3","10,7",2,-1
238,"6,9,3","10,5,11,8",2,1
239,"11,3,10","9,10","3,3,2",-1
239,"11,4","9,10","3,3,2",-1
239,"11,10","9,10","3,3,2",1
240,"3,8,5","10,10",2,-1
241,"10,4","2,8,8",0,-1
242,"2,10,10","10,2,5",2,-1
243,"5,6,4","9,3,5",2,-1
244,"2,3","4,3,11",0,-1
245,"10,11,4","5,10,5","1,0",-1
246,"10,10,2","9,10",1,-1
247,"6,7,5","10,10","3,2",-1
247,"6,11","10,10","3,2",-1
248,"8,3","11,10",,-1
249,"2,10,9","10,6,10",2,1
250,"10,8","10,11",,-1
251,"4,10,8","6,11",2,-1
252,"10,4,6","7,9,9",2,1
253,"10,2,10","9,9",2,-1
254,"10,10,4","10,10",1,-1
255,"8,3","2,11,10,4",0,-1
256,"5,4","10,2,5","3,0",-1
256,"5,11","10,2,5","3,0",-1
257,"7,4","11,10",,-1
258,"5,10","5,7,10",0,1
259,"10,5,10","6,8,4",2,-1
260,"10,10,10","3,7,2,11,5",1,-1
261,"7,10,4","9,10",1,1
262,"8,3","6,10,10",0,1
263,"10,9,11,10","9,3,4,7","1,1",-1
264,"5,10,8","7,4,10",2,-1
265,"10,10,10","10,2,7",1,-1
266,"6,8","4,8,6",0,-1
267,"10,10,10","10,10",1,-1
268,"10,10,3","6,4,4,9",1,-1
269,"10,4,2","8,10",2,-1
270,"6,10,7","9,8",2,-1
271,"6,10,7","6,2,10",1,-1
272,"3,4","6,10,10",0,1
273,"3,11,7","10,7",2,1
274,"4,7,7","9,4,10",2,1
275,"8,7,4","9,10",2,0
276,"7,2","7,7,3",0,-1
277,"5,10,10","8,2,8",2,-1
278,"11,4","3,9,11,10",0,1
279,"3,5","3,7,2,5",0,-1
280,"8,2","10,11",,-1
281,"6,9,2,11,3","2,11,6","1,1,1",1
282,"5,2","10,3,2,2","3,0",-1
282,"5,11","10,3,2,2","3,0",-1
283,"6,8,10","6,10,3",2,-1
284,"10,5","3,3,2,10",0,-1
285,"10,3,10","6,9,10",2,-1
286,"10,4,5","10,6,10",2,1
287,"4,8,10","9,10",2,-1
288,"9,10,10","8,7,2","3,1",-1
288,"9,5","8,7,2","3,1",-1
289,"10,3,2","10,8",2,-1
290,"6,10,4,6","4,11,7,8","1,1",-1
291,"2,10","4,10,10","3,0",1
291,"2,10","4,10,10","3,0",1
292,"7,10,7","4,4,7,7",1,-1
293,"5,3","2,7,10",0,-1
294,"10,4,10","9,4,11,3",2,-1
295,"4,11,10","10,8",2,-1
296,"10,10,10","6,10,10",1,-1
297,"6,4","5,5,4,11,4",0,-1
298,"11,9,11","10,7",1,1
299,"3,8,10","10,10",2,1
300,"8,10,4","5,2,5,8",1,-1
301,"7,10,8","5,7,8",1,-1
302,"11,10","4,10,10",0,1
303,"2,10,10","10,10",2,-1
304,"10,3","3,2,2,10",0,-1
305,"3,5","7,10",0,-1
306,"2,6","10,4,7",0,-1
307,"11,6,6","6,10,11","1,0",-1
308,"10,7,9","7,6,4","3,3,3,3,3,1",-1
308,"10,8","7,6,4","3,3,3,3,3,1",1
308,"10,10","7,6,4","3,3,3,3,3,1",1
308,"10,6","7,6,4","3,3,3,3,3,1",-1
308,"10,9","7,6,4","3,3,3,3,3,1",1
308,"10,9","7,6,4","3,3,3,3,3,1",1
309,"9,10,9","10,10",1,-1
310,"10,10,4","10,10",1,-1
311,"8,8,3,8","3,6,9","1,1",-1
312,"5,4","5,3,11",0,-1
313,"10,5,3","9,11","3,3,3,3,2",-1
313,"10,11","9,11","3,3,3,3,2",1
313,"10,10","9,11","3,3,3,3,2",0
313,"10,11","9,11","3,3,3,3,2",1
313,"10,10","9,11","3,3,3,3,2",0
314,"6,4,4","10,10",2,-1
315,"4,2","11,8",0,-1
316,"10,9,10","7,2,9",1,-1
317,"7,8","6,7,6",0,-1
318,"11,6,10,3,8","3,9,10","1,1,1",-1
319,"10,8,10","7,7,3",1,-1
320,"5,2","10,6,10",0,1
321,"3,8","6,6,8",0,-1
322,"5,8,10","10,3,10",2,-1
323,"10,3","4,5,5,10",0,1
324,"9,5","10,11",,-1
325,"7,10,10","2,3,3,10",1,-1
326,"8,10","11,10",,-1
327,"11,5,11,10,8","2,6,9","1,1,1",-1
328,"10,11","7,10","3,3",1
328,"10,10","7,10","3,3",1
328,"10,10","7,10","3,3",1
329,"4,8","2,7,2,10",0,-1
330,"10,5","5,7,10",0,1
331,"10,5,11","7,10",2,-1
332,"10,10,10","10,10",1,-1
333,"8,3,6","10,7","3,3,3,2",0
333,"8,3","10,7","3,3,3,2",-1
333,"8,10","10,7","3,3,3,2",1
333,"8,10","10,7","3,3,3,2",1
334,"9,10,10","7,10",1,-1
335,"10,7,3,6","3,10,10","1,1",-1
336,"8,11,2","6,10,3",1,1
337,"4,2","7,10",0,-1
338,"5,10","4,2,9,10",0,1
339,"5,8,10","10,8",2,-1
340,"8,9,9","4,8,6",1,-1
341,"7,4","10,11",,-1
342,"11,9,11","8,10",1,1
343,"2,10,9","10,2,10",2,1
344,"2,10","11,10",,-1
345,"11,7,10,3","3,10,4","1,1",1
346,"10,11","10,6,10",0,1
347,"10,2,10","6,5,5,10",2,-1
348,"9,2,7","10,10",2,-1
349,"8,6","4,9,6",0,-1
350,"4,10","2,9,9",0,-1
351,"5,8","3,5,10",0,-1
352,"10,2,8","10,9",2,1
353,"8,7,10","10,7",2,-1
354,"4,6","2,4,10,4",0,-1
355,"11,9,3","4,7,5,10","1,0",1
356,"6,10,11","9,9",2,-1
357,"10,10,7","2,3,10,10",1,-1
358,"3,6","3,10,10",0,1
359,"2,9,9","7,8,10",2,1
360,"10,3,10","8,10",2,-1
361,"6,10,2,11,4","5,10,7","1,1,1",-1
362,"6,10,7","11,6",2,-1
363,"4,10","5,8,4",0,-1
364,"4,7,7","10,8",2,0
365,"5,10,2","10,10",2,-1
366,"10,4","5,6,10",0,-1
367,"2,10","2,6,8,10",0,1
368,"11,10","11,4,8,8",3,0
368,"11,3","11,4,8,8",3,-1
369,"10,10,11","3,10,8",1,0
370,"7,8,9","11,4,6",2,-1
371,"10,6,11","10,10",2,-1
372,"10,4,3","9,3,4,6",2,1
373,"10,5","4,8,3,10",0,1
374,"9,10,10","10,9",1,-1
375,"11,10","4,4,10",0,1
376,"11,2,10","7,7,5",2,-1
377,"9,9,10","11,9",1,-1
378,"2,4","7,8,2",0,-1
379,"10,5,2","8,2,10",2,-1
380,"10,6","11,10",,-1
381,"10,10","9,10",0,1
382,"9,10,10","9,7,8",1,-1
383,"10,7,3","3,11,8,2,7",2,-1
384,"10,6,7","10,7",2,-1
385,"10,10","4,10,10",0,1
386,"10,5,8","8,10",2,-1
387,"8,11,9,8","2,2,6,11","1,1",-1
388,"6,4,11","10,8",2,1
389,"9,10,3","10,2,11,2,3",1,-1
390,"10,6","11,10",,-1
391,"10,7,2,10","10,6,5","1,1",-1
392,"2,11","4,6,3,2,2",0,-1
393,"3,7","6,4,2,10",0,1
394,"9,10,10","10,4,10",1,-1
395,"10,7,5","10,10",2,-1
396,"10,6","2,3,10,10",0,1
397,"6,3,7","10,10",2,-1
398,"2,6","11,10",,-1
399,"6,3","3,10,6",0,-1
400,"9,10,5","10,3,10",1,-1
401,"3,10,6","5,7,3,10",2,1
402,"10,4","2,10,7",0,-1
403,"10,8,10","3,9,9",1,-1
404,"5,8,5","8,7,3","3,2",0
404,"5,10","8,7,3","3,2",-1
405,"10,8,10","6,3,5,11,10",1,-1
406,"8,9,3","10,10",2,0
407,"3,10,3","8,4,10","3,2",1
407,"3,8","8,4,10","3,2",1
408,"2,7","3,2,3,10",0,-1
409,"9,9,7","4,11,11,2",1,-1
410,"10,10,2","10,5,10",1,-1
411,"7,6,7","8,11",2,1
412,"9,4,5","5,2,6,10",2,1
413,"6,5","3,9,2,6",0,-1
414,"10,5,11","8,11",2,-1
415,"10,10,7","9,8",1,-1
416,"5,11,5","10,2,10",2,1
417,"6,10,11","10,2,10",2,1
418,"4,6","6,11",0,-1
419,"10,9,10","10,3,9",1,-1
420,"8,2","2,11,7",0,-1
421,"3,10,7","10,10",2,0
422,"10,7,7","7,10",1,-1
423,"10,4,5","6,10,4","3,2",-1
423,"10,3","6,10,4","3,2",-1
424,"2,3","5,8,10",0,1
425,"4,9","3,8,10",0,-1
426,"5,10,7","10,10",2,-1
427,"11,8,10,10","4,8,5","1,1",-1
428,"10,4","2,5,10",0,-1
429,"11,10","3,5,9",0,1
430,"11,5,3,10,10","3,10,11,10","1,1,1",-1
431,"10,9,11,8","8,10","1,1",-1
432,"6,10,4,11","5,10,7","1,1",1
433,"8,4,10","10,7",2,-1
434,"10,4,10","10,9",2,-1
435,"5,10,9","10,6,10",2,-1
436,"4,10,2","7,6,6",2,-1
437,"10,3,10","10,10",2,-1
438,"6,9,2","10,10",2,-1
439,"11,4,10,2,9","2,2,7,10","1,1,1",-1
440,"10,2,3","5,4,11","3,2",-1
440,"10,8","5,4,11","3,2",-1
441,"10,2,11","8,10",2,-1
442,"3,10,7","9,2,9",2,0
443,"10,4","2,7,10",0,-1
444,"10,10,8","2,10,6","3,3,1",-1
444,"10,10","2,10,6","3,3,1",1
444,"10,10","2,10,6","3,3,1",1
445,"4,6,4","10,10",2,-1
446,"9,4,8","10,4,4",2,1
447,"10,10,5","11,5,5",1,-1
448,"2,4","2,10,3,7","3,0",1
448,"2,6","2,10,3,7","3,0",1
449,"3,10,10","9,4,8",2,-1
450,"7,5,8","9,11",2,0
451,"3,10","11,10",,-1
452,"2,9,10","7,11","3,2",1
452,"2,5","7,11","3,2",-1
453,"6,10,10","5,11,8,7",1,-1
454,"8,11,8","9,9","1,0",-1
455,"7,10","10,11",,-1
456,"3,5","11,4,10,11,10",0,1
457,"2,10,10","7,9,3",2,-1
458,"10,10,4","10,2,10",1,-1
459,"10,11,9,3","11,11,8","1,1",-1
460,"10,7,9","10,10",2,-1
461,"5,7,5","10,10",2,-1
462,"10,5,7","6,10,3",2,-1
463,"5,6,8","10,10",2,-1
464,"7,3,7","10,7","3,2",0
464,"7,3","10,7","3,2",-1
465,"9,10,10","3,2,10,10",1,-1
466,"10,9,10","2,11,3,2",1,-1
467,"9,9,7","10,4,10",2,-1
468,"6,10,3,10","4,10,4","1,1",-1
469,"11,7,8","10,10",2,-1
470,"10,11","10,10",0,1
471,"11,10","10,3,10","3,3",1
471,"11,4","10,3,10","3,3",1
471,"11,10","10,3,10","3,3",1
472,"9,10,4","4,10,9",1,-1
473,"3,7,10","7,8,10",2,1
474,"8,5","4,10,9","3,0",1
474,"8,8","4,10,9","3,0",1
475,"10,4,10","6,8,10",2,-1
476,"10,7,10","6,4,3,4",1,-1
477,"6,5","6,11",0,-1
478,"3,8,10","10,6,6",2,1
479,"5,9,10","9,10",2,-1
480,"3,6","2,4,10,2",0,-1
481,"11,4","5,7,10",0,1
482,"2,10","2,2,8,10",0,1
483,"11,9,11","8,10",1,1
484,"2,9,2","8,6,10",2,1
485,"2,7","5,8,10",0,1
486,"10,11","7,3,7",0,1
487,"8,10,10","9,7,10",1,-1
488,"8,6,5","10,3,10",2,1
489,"9,10,7","5,10,10",1,-1
490,"6,4","4,6,10",0,-1
491,"10,10","10,7",0,1
492,"10,10","10,2,11,11,10",0,1
493,"5,10,4","8,2,10",2,-1
494,"7,4","10,11",,-1
495,"9,10","9,9",0,1
496,"5,10","7,6,3,10",0,1
497,"9,10","6,4,6,10",0,1
498,"4,11,5","2,6,5,5","1,0",1
499,"2,9,2","6,2,10",2,-1
500,"10,10","4,11,4",0,1
501,"10,2,10","11,9",2,-1
502,"10,4,8","9,5,8",2,-1
503,"6,5","4,10,11,10",0,1
504,"6,10,10","2,10,10",1,-1
505,"5,3","3,10,10",0,1
506,"10,3,9","10,10",2,-1
507,"5,8,8","10,10",2,1
508,"4,11,5","9,8",2,1
509,"11,7","10,10",0,-1
510,"9,10","8,10",0,1
511,"4,3","6,9,9",0,1
512,"10,10","2,5,10",0,1
513,"3,11,9","8,11",2,-1
514,"9,7,10","9,7,3","3,2",-1
514,"9,8","9,7,3","3,2",-1
515,"5,2","10,8",0,-1
516,"6,5,2","10,8",2,-1
517,"5,10,2","10,9",2,-1
518,"10,3","2,2,11,10,3",0,-1
519,"7,10,10","4,3,8,7",1,-1
520,"4,10","5,7,2,11,6",0,-1
521,"8,10","4,10,11,10",0,1
522,"10,7,11,2","2,10,4,8","1,1,0",1
523,"3,2","4,10,7","3,0",-1
523,"3,6","4,10,7","3,0",-1
524,"10,11","10,4,10",0,1
525,"11,7","3,8,4,7",0,1
526,"6,10,11,4","3,10,7","1,1",1
527,"2,7,3","8,8,9",2,1
528,"10,10","6,5,10",0,-1
529,"10,7,11,9","6,10,10","1,1",-1
530,"10,8,7","6,11",1,-1
531,"8,8,10","2,5,10",1,-1
532,"10,5,3","11,11,6",2,0
533,"11,2,7","7,3,3,6",2,1
534,"10,10","10,10",0,0
535,"10,10","5,4,6,10",0,1
536,"2,7,7","8,9",2,-1
537,"10,4,2","7,6,6",2,-1
538,"2,11,11","6,10,4",2,-1
539,"4,10,5","11,9",2,-1
540,"2,4","11,6",0,-1
541,"10,3,7","5,5,5,10",2,1
542,"10,6,8","10,10",2,-1
543,"10,5,8","10,3,11,2,8","3,3,3,2",-1
543,"10,5","10,3,11,2,8","3,3,3,2",1
543,"10,4","10,3,11,2,8","3,3,3,2",1
543,"10,10","10,3,11,2,8","3,3,3,2",1
544,"10,6,10","10,8",2,-1
545,"11,2,10","9,9",2,-1
546,"4,10,6","10,6,10","3,2",1
546,"4,2","10,6,10","3,2",1
547,"6,9,9","10,9",2,-1
548,"10,11","10,6,5",0,0
549,"8,5,9","5,6,11,10",2,-1
550,"5,4","3,4,9,5",0,-1
551,"10,2,3","9,4,8",2,-1
552,"11,4","7,2,10",0,-1
553,"9,5,10","7,3,7",2,-1
554,"3,8,3","7,7,5",2,-1
555,"11,10","7,9,10",0,1
556,"3,2","4,2,10,10",0,1
557,"10,9,9","10,10","3,3,3,1",-1
557,"10,10","10,10","3,3,3,1",0
557,"10,10","10,10","3,3,3,1",0
557,"10,5","10,10","3,3,3,1",-1
558,"7,10,4","10,10",2,1
559,"5,10","7,10",0,-1
560,"10,2","6,10,7","3,0",1
560,"10,10","6,10,7","3,0",1
561,"11,8,10,5","8,3,9","1,1",-1
562,"6,10,11,10","2,7,10","1,1",-1
563,"2,11,10","9,8",2,-1
564,"10,8,2","5,3,8,10","1,0",1
565,"4,9,4","10,10",2,-1
566,"5,6","6,10,8",0,1
567,"10,3,3","8,4,4,3",2,-1
568,"10,10","7,10",0,1
569,"4,9","11,10",,-1
570,"8,6,4","7,9,9",2,1
571,"4,10","4,5,6,9",0,1
572,"8,7,5","9,2,6",2,1
573,"8,5,8","10,10",2,1
574,"10,11","11,8",0,1
575,"2,6","3,2,10,2",0,-1
576,"9,2,4","7,7,10",2,1
577,"3,6","7,10",0,-1
578,"10,10","7,9,10",0,1
579,"11,10","6,11",0,1
580,"6,10,10","7,5,6",1,-1
581,"7,10,10","7,5,11,9",1,-1
582,"10,4","4,2,2,10",0,-1
583,"3,10,11","10,9",2,-1
584,"10,5","11,10",,-1
585,"11,8","10,9",0,0
586,"8,5,11","10,8",2,-1
587,"10,9","9,10",0,0
588,"10,11","2,10,10",0,1
589,"11,8","10,8",0,1
590,"5,10,10","7,10",1,-1
591,"10,9","9,10",0,0
592,"10,11","10,11",,0
593,"7,6,10","10,8",2,-1
594,"6,5,8","10,3,5",2,1
595,"5,3","8,10",0,-1
596,"2,10,3","9,5,10",2,1
597,"10,6,4","2,10,3,10","1,0",1
598,"10,9","10,4,11,3",0,1
599,"10,7","10,11",,-1
600,"10,10","10,8",0,1
601,"7,3","6,3,8",0,-1
602,"9,10","10,4,5",0,0
603,"9,10","10,3,10",0,1
604,"5,10,2,7","3,11,2,6,6","1,1",-1
605,"5,11,10,10","4,7,10","1,1",-1
606,"5,10,4","2,8,2,6","1,0",1
607,"4,9","2,10,6","3,0",-1
607,"4,6","2,10,6","3,0",-1
608,"5,8,4","10,5,10",2,1
609,"6,10,8","11,2,3,9,10",2,-1
610,"10,8","10,4,10",0,1
611,"7,11","10,10",0,-1
612,"5,7","4,5,6,8",0,1
613,"10,7,9","5,2,8,8",1,-1
614,"9,4,11","10,2,10",2,1
615,"6,2","10,8",0,-1
616,"3,10","5,10,10",0,1
617,"10,2,10","5,10,8",2,-1
618,"5,3","10,2,10",0,1
619,"3,4","11,10",,-1
620,"5,10,10","3,6,6,2",1,-1
621,"4,3","11,6",0,-1
622,"8,4","3,7,10",0,-1
623,"4,11,4","5,9,10","1,0",1
624,"4,2","10,11",,-1
625,"10,6,10","4,10,11,9",1,-1
626,"11,4,4","11,8",2,0
627,"9,2","6,6,2,3",0,-1
628,"10,5,7","2,9,10",1,-1
629,"9,10","10,3,10",0,1
630,"7,10,7","8,10",1,-1
631,"7,10,6","4,4,7,10",1,-1
632,"10,9","2,9,10",0,-1
633,"2,10,10","10,4,6","3,2",-1
633,"2,8","10,4,6","3,2",-1
634,"9,6,6","9,10",2,1
635,"10,4,2","10,9",2,-1
636,"10,5,5","10,5,11,9",2,1
637,"10,10","3,8,10",0,-1
638,"10,10","3,7,5,6",0,-1
639,"7,10,11,10","6,10,11","1,1",-1
640,"3,10,7","9,8","3,2",1
640,"3,8","9,8","3,2",-1
641,"7,11,9,2,10","5,3,5,10","1,1,1",-1
642,"11,10","2,6,4,9",0,0
643,"2,9","6,3,5,10",0,1
644,"3,10,8","11,3,6",2,1
645,"10,5,5","8,8,10",2,1
646,"3,6","9,11",0,-1
647,"9,8,4","3,10,10",1,1
648,"10,3,4","8,8,8",2,1
649,"9,7,10","3,7,10",1,-1
650,"3,10,11","10,7",2,-1
651,"10,11","10,10",0,1
652,"3,6","3,3,10,7",0,1
