round,player_hand,dealer_hand,actions,reward
260,"7,11,11","10,10","1,0",-1
261,"10,9,10","10,10",1,-1
262,"10,6,10","8,6,2,10",1,-1
263,"6,5","9,7,11",0,-1
264,"10,8","5,4,10",0,-1
265,"4,2,8","10,8",2,-1
266,"10,3,6","10,10",2,-1
267,"10,3,10","10,5,6",1,-1
268,"6,10,11,10","10,10","1,1",-1
269,"7,11","11,10",,-1
270,"10,3,10","11,2,8",1,-1
271,"9,10","2,10,5",0,1
272,"8,11","2,10,10",0,1
273,"2,3,6","6,7,10",2,1
274,"3,6,8","8,4,10",2,1
275,"10,10","11,3,5",0,1
276,"3,7,11","4,10,4",2,1
277,"9,10","3,8,7",0,1
278,"11,10","10,7",0,1
279,"5,4,9","4,6,2,3,10",2,1
280,"11,10","9,11",3,1
280,"11,6","9,11",3,-1
281,"10,3","5,9,10",0,1
282,"9,6,10","3,4,10",2,-1
283,"2,10","5,3,9",0,-1
284,"6,7","10,9",0,-1
285,"10,5","6,10,7",0,1
286,"9,4","10,4,6",0,-1
287,"10,2","9,10",0,-1
288,"8,10","3,5,10",0,0
289,"10,8","10,8",0,0
290,"8,2","8,6,5",0,-1
291,"8,10","7,6,10",0,1
292,"10,10","10,4,6",0,0
293,"10,10,2","9,10",2,-1
294,"10,4","4,10,11,11,10",0,1
295,"3,3,10","2,10,10","1,0",1
296,"8,7","5,8,3,7",0,1
297,"11,2","2,10,10",0,1
298,"11,10","10,10",0,1
299,"8,2,8","8,9","1,0",1
300,"7,10","4,10,10",0,1
301,"10,7","11,10",,-1
302,"2,5,8","10,6,10",2,1
303,"10,10","9,3,6",0,1
304,"10,2","3,11,6",0,-1
305,"11,8","4,11,10,10",0,1
306,"10,3","5,6,3,2,6",0,1
307,"7,11,4","7,10","1,0",-1
308,"6,8","2,10,5",0,-1
309,"10,5","10,7",0,-1
310,"6,8","9,2,3,2,10",0,1
311,"5,7,11","10,5,10",2,1
312,"8,10","10,5,10",0,1
313,"2,11","3,11,9,3,6",0,1
314,"7,10","2,10,6",0,-1
315,"2,11,2","8,3,10","1,0",-1
316,"10,5,5","10,5,5","3,3,3,2",0
316,"10,2","10,5,5","3,3,3,2",-1
316,"10,5","10,5,5","3,3,3,2",-1
316,"10,3","10,5,5","3,3,3,2",-1
317,"9,10,3","10,9",2,-1
318,"10,4","3,8,8",0,-1
319,"7,3,2,5","10,6,8","1,1,0",1
320,"11,7","11,4,10,10",0,1
321,"10,10","10,6,10",0,1
322,"9,7","6,7,10",0,1
323,"4,3","7,8,2",0,-1
324,"4,10","10,10",0,-1
325,"10,10","10,11",,-1
326,"10,2,9","4,7,4,2",2,1
327,"6,10","8,7,5","3,0",-1
327,"6,10","8,7,5","3,0",-1
328,"3,10,7","10,10","3,1,0",0
328,"3,4","10,10","3,1,0",-1
329,"4,10","4,7,8",0,-1
330,"4,9","11,10",,-1
331,"11,7,10","8,3,5,8",2,1
332,"10,6,10","5,9,6",2,-1
333,"11,9,9","10,10","1,0",-1
334,"5,6,9","10,8","1,0",1
335,"10,10","7,10",0,1
336,"6,6","11,10",,-1
337,"7,10","4,10,8",0,1
338,"10,6","4,9,10",0,1
339,"9,10,10","10,2,11,4",2,-1
340,"3,9,2","10,10",2,-1
341,"4,9","10,3,10",0,1
342,"9,10","2,5,11",0,1
343,"3,2","8,5,7",0,-1
344,"8,2","10,8",0,-1
345,"4,2,10","10,10",2,-1
346,"11,10","10,3,7",0,1
347,"9,11","8,6,2,11",0,1
348,"7,9","10,10",0,-1
349,"10,6","10,8",0,-1
350,"3,4","9,10",0,-1
351,"8,10","7,5,10",0,1
352,"9,2","9,10",0,-1
353,"2,11","5,6,4,6",0,-1
354,"10,2","6,5,11,9",0,-1
355,"3,9","10,10",0,-1
356,"7,8","4,3,5,4,6",0,1
357,"10,6","10,10",0,-1
358,"10,7","3,11,5",0,-1
359,"8,5","5,6,3,10",0,1
360,"7,10","5,7,4,10",0,1
361,"2,6","11,8",0,-1
362,"8,5","5,10,7",0,1
363,"6,10,2","8,11",2,-1
364,"2,8,2","10,10",2,-1
365,"11,8","7,8,7",0,1
366,"10,2","6,10,10",0,1
367,"2,5,10","8,10",2,-1
368,"11,7","11,6",0,1
369,"10,3","11,4,4","3,0",-1
369,"10,11","11,4,4","3,0",1
370,"7,3","7,2,10",0,-1
371,"10,10","4,10,5","3,0",1
371,"10,10","4,10,5","3,0",1
372,"5,10","7,5,7",0,-1
373,"9,4","8,2,5,9",0,1
374,"10,10","10,11",,-1
375,"5,10","10,10",0,-1
376,"9,6,10","8,3,10",2,-1
377,"11,11,6","10,7",2,1
378,"2,9,11","9,10","1,0",-1
379,"6,10,4","3,10,10","1,0",1
380,"10,4","3,3,3,4,7",0,-1
381,"10,9","2,11,10,3,10",0,1
382,"3,10","10,8",0,-1
383,"6,10","4,10,10",0,1
384,"2,9","8,10",0,-1
385,"10,3,10","5,10,6",1,-1
386,"9,3","2,5,7,10",0,1
387,"7,4","6,10,10",0,1
388,"5,4","2,9,10",0,-1
389,"7,10,2","9,10",2,0
390,"8,10","10,11",,-1
391,"6,10","8,6,4",0,-1
392,"10,7,10","8,7,6",2,-1
393,"10,3","4,6,11",0,-1
394,"2,5,4","9,3,10",2,1
395,"8,7,3,10","10,10","1,1",-1
396,"10,11,5","10,3,2,10",2,1
397,"2,5,9","3,8,5,4",2,-1
398,"10,3,9","5,9,9",2,-1
399,"3,6,9","5,8,9",2,1
400,"10,2,10","8,7,7",2,-1
401,"10,7,10","6,11",2,-1
402,"10,9,2","10,10",1,1
403,"9,7,5","6,10,4",1,1
404,"7,3,11","11,4,10,6",2,0
405,"10,2","11,10",,-1
406,"10,9","2,10,8",0,-1
407,"10,3,10","10,3,10",1,-1
408,"3,10,6,2","8,4,10","1,1",1
409,"2,9,10","5,8,10",1,1
410,"10,10,2","8,10",1,-1
411,"6,11,6,10","10,7","1,1",-1
412,"6,11","4,5,7,7",0,1
413,"10,10,11","8,2,11",2,0
414,"3,10","3,8,8",0,-1
415,"11,8","10,2,3,10",0,1
416,"10,10","8,11",0,1
417,"3,10,5","10,10","1,0",-1
418,"8,10","10,3,2,5",0,-1
419,"8,5","10,7",0,-1
420,"3,6","8,6,10",0,1
421,"5,11","4,4,10",0,-1
422,"4,8","9,2,6",0,-1
423,"4,9,4","11,5,7,11,5",2,-1
424,"7,6","5,3,8,10",0,1
425,"11,10","10,7",3,1
425,"11,8","10,7",3,1
426,"10,10","10,10",0,0
427,"10,6","7,10","3,3,0",-1
427,"10,11","7,10","3,3,0",1
427,"10,5","7,10","3,3,0",-1
428,"11,8,10","11,7",2,1
429,"6,9,5","10,2,10",2,1
430,"2,6,8","5,2,10",2,-1
431,"7,9","10,11",,-1
432,"10,2,10","11,4,5",2,-1
433,"3,4,2","9,11","3,2",-1
433,"3,4","9,11","3,2",-1
434,"2,2","11,10",,-1
435,"10,4","11,10",,-1
436,"3,10,10","8,4,10",2,-1
437,"6,10","4,4,2,11",0,-1
438,"6,10,3","10,9",2,0
439,"8,10","2,3,2,6,11,3",0,1
440,"2,5","4,9,11,8",0,1
441,"4,10","6,10,10",0,1
442,"4,10","6,9,7",0,1
443,"3,10","7,10",0,-1
444,"9,5","7,5,4,7",0,1
445,"9,8","10,3,9",0,1
446,"10,7","5,7,10",0,1
447,"7,7,10","10,4,4",1,-1
448,"5,11","7,5,7",0,-1
449,"8,10","10,2,6",0,0
450,"6,10","10,7","3,0",-1
450,"6,8","10,7","3,0",-1
451,"10,3","8,3,7",0,-1
452,"7,10","6,3,3,8",0,-1
453,"10,5","10,2,10",0,1
454,"4,10,7","7,4,10",2,0
455,"5,11","10,9",0,-1
456,"10,5","10,10","3,0",-1
456,"10,6","10,10","3,0",-1
457,"10,6","4,10,10",0,1
458,"9,3","9,10",0,-1
459,"3,10","9,10",0,-1
460,"6,10,10","10,10",2,-1
461,"10,8","7,6,2,10",0,1
462,"3,5","10,8",0,-1
463,"2,10","10,4,7",0,-1
464,"11,9,10","7,5,9","1,0",-1
465,"10,2","6,10,10","3,3,0",1
465,"10,8","6,10,10","3,3,0",1
465,"10,10","6,10,10","3,3,0",1
466,"10,6","10,8","3,0",-1
466,"10,9","10,8","3,0",1
467,"9,11","11,10",,-1
468,"10,8","10,10",0,-1
469,"6,3","10,7",0,-1
470,"10,3","10,8",0,-1
471,"4,10","6,10,6",0,1
472,"11,10","5,9,2,3",0,1
473,"8,10","2,10,10",0,1
474,"2,10","7,10",0,-1
475,"10,2","8,11",0,-1
476,"2,11","8,10",0,-1
477,"10,7","6,10,9",0,1
478,"10,10","11,10",,-1
479,"8,9","11,6",0,0
480,"6,11","6,10,10",0,1
481,"8,3","2,2,3,8,9",0,1
482,"4,5,3,10","9,10","1,1",-1
483,"3,10","4,10,6",0,-1
484,"4,2","10,10",0,-1
485,"10,4,5","10,6,7","3,3,1,0",1
485,"10,10","10,6,7","3,3,1,0",1
485,"10,10","10,6,7","3,3,1,0",1
486,"8,4","8,10",0,-1
487,"8,10","4,10,10",0,1
488,"7,5","6,5,2,5",0,-1
489,"8,5","7,11",0,-1
490,"8,10","9,4,8",0,-1
491,"10,5","9,8",0,-1
492,"4,10","11,7",0,-1
493,"11,7","9,6,6",0,-1
494,"11,6","3,10,9",0,1
495,"8,6","11,10",,-1
496,"6,7,2,9","10,5,8","1,1",-1
497,"6,8","4,2,2,7,10",0,1
498,"7,4,10","10,10",2,1
499,"9,7","10,11",,-1
500,"8,7,5,9","11,7","1,1",-1
501,"10,2","5,7,10","3,0",1
501,"10,4","5,7,10","3,0",1
502,"5,6,9","10,9","1,0",1
503,"10,3","7,3,4,5",0,-1
504,"3,4","10,7",0,-1
505,"10,5","6,10,4","3,0",-1
505,"10,10","6,10,4","3,0",0
506,"6,3","2,5,10",0,-1
507,"10,9","10,6,3",0,0
508,"10,9","4,10,4",0,1
509,"10,4","10,10",0,-1
510,"10,2","11,10",,-1
511,"11,2","4,2,2,10",0,-1
512,"5,10","2,9,9",0,-1
513,"10,5","10,10",0,-1
514,"3,6","10,9",0,-1
515,"5,11","6,7,9",0,1
516,"4,2","2,11,7",0,-1
517,"10,3,5","11,3,4",2,0
518,"10,5,4","6,10,7",2,1
519,"5,10","5,4,6,3",0,-1
520,"9,5,11","6,10,10",2,1
521,"10,4","3,11,10,3",0,-1
522,"4,11","2,3,4,3,2,6",0,-1
523,"10,7,8","9,10",2,-1
524,"11,2","10,7",0,-1
525,"2,10,7,3","6,10,6","1,1",-1
526,"10,9,7","10,10",2,-1
527,"11,10,4","10,10",2,-1
528,"10,6","2,11,10,8",0,-1
529,"5,8,9","7,7,7",2,-1
530,"10,7","3,10,7",0,-1
531,"3,10","2,10,10",0,1
532,"10,7,2","11,11,7",2,0
533,"7,3,2","10,4,7",2,-1
534,"3,10,10","5,2,4,7",2,-1
535,"11,10,11,6","8,10","1,1,0",0
536,"5,10,3","6,5,9","1,0",-1
537,"3,9","4,9,6",0,-1
538,"6,8,8","10,10",1,-1
539,"5,10,5","2,9,10",2,-1
540,"10,2","7,2,11",0,-1
541,"7,10","9,3,2,10",0,1
542,"11,9","4,7,9",0,0
543,"10,5","9,2,5,10",0,1
544,"11,6","11,11,8",0,-1
545,"2,10","10,5,10",0,1
546,"4,8","10,10",0,-1
547,"10,3","9,10","3,0",-1
547,"10,11","9,10","3,0",1
548,"10,7","10,8",0,-1
549,"9,3","10,10",0,-1
550,"4,10","8,10",0,-1
551,"9,2","3,6,11",0,-1
552,"10,6","7,5,9",0,-1
553,"8,2","10,10",0,-1
554,"4,10,6","4,7,8","1,0",1
555,"4,8","10,6,5",0,-1
556,"7,10","3,4,10",0,0
557,"4,10","10,8",0,-1
558,"10,8,10","10,9","3,2",-1
558,"10,2","10,9","3,2",-1
559,"2,10","10,9",0,-1
560,"4,10","8,4,6","3,0",-1
560,"4,9","8,4,6","3,0",-1
561,"4,2","10,5,7",0,1
562,"8,5","5,8,10","3,0",1
562,"8,10","5,8,10","3,0",1
563,"10,9","11,4,9,4",0,1
564,"11,3","6,10,10",0,1
565,"10,5","10,9","3,0",-1
565,"10,10","10,9","3,0",1
566,"10,8","10,2,9",0,-1
567,"11,4","7,3,8",0,-1
568,"10,6","2,2,6,5,10","3,0",1
568,"10,10","2,2,6,5,10","3,0",1
569,"5,4","7,10",0,-1
570,"2,6","9,9",0,-1
571,"8,7","11,11,8",0,-1
572,"2,8","10,6,10",0,1
573,"2,10","4,7,10",0,-1
574,"7,10","4,7,3,10","3,0",1
574,"7,10","4,7,3,10","3,0",1
575,"8,11","2,9,10",0,-1
576,"10,7","9,10",0,-1
577,"10,11","5,6,9",3,1
577,"10,3","5,6,9",3,-1
578,"7,10","4,5,10",0,-1
579,"4,5","10,8",0,-1
580,"10,11","3,10,7",3,1
580,"10,3","3,10,7",3,-1
581,"10,4,6","10,4,10","1,0",1
582,"3,10","10,6,3","3,0",-1
582,"3,5","10,6,3","3,0",-1
583,"4,10","2,4,11",0,-1
584,"11,8","10,9",0,0
585,"5,10,8","10,10",1,-1
586,"8,10","2,9,5,9",0,1
587,"6,6","4,11,4",0,-1
588,"4,9","9,7,9",0,1
589,"9,2","7,10",0,-1
590,"10,10","6,2,10",0,1
591,"2,8,10","11,3,5",2,1
592,"10,6","11,10",,-1
593,"2,11","10,9",0,-1
594,"6,7","10,7",0,-1
595,"7,10,2","9,4,8",2,-1
596,"10,8","10,10",0,-1
597,"7,4","7,5,10",0,1
598,"2,6,9","11,2,5",2,-1
599,"10,5","2,10,10",0,1
600,"4,11","3,11,7",0,-1
601,"6,10","8,10",0,-1
602,"3,10,10","10,10",2,-1
603,"10,8,9","10,5,10",1,-1
604,"6,5","4,9,11,5",0,-1
605,"3,10,5,8","8,3,10","1,1",-1
606,"2,5","3,6,10",0,-1
607,"11,10","6,2,3,11,10",0,1
608,"2,9,11,10","9,10","1,1",-1
609,"5,6,8","10,2,6",2,1
610,"10,4,11","11,8",2,-1
611,"4,3,6","10,2,4,5",2,-1
612,"10,2,10","9,9",2,-1
613,"11,2","11,10",,-1
614,"10,2,5","10,9",2,-1
615,"10,7,4","11,5,6,2,8",1,1
616,"8,10,5","10,10","3,1",-1
616,"8,6","10,10","3,1",-1
617,"10,10","6,11",0,1
618,"3,10","5,6,10",0,-1
619,"4,10,10","10,4,11,8",1,-1
620,"10,6","3,11,10,9",0,1
621,"9,6","2,10,3,10",0,1
622,"6,11,5,8","9,10","1,1,0",1
623,"7,6,11","10,2,8",2,-1
624,"9,7,11","10,8",2,-1
625,"10,10","10,8",0,1
626,"10,2","9,3,7",0,-1
627,"11,10","6,8,6",0,1
628,"10,4","8,10",0,-1
629,"10,9","9,9",0,1
630,"10,9","10,4,10",0,1
631,"5,8","3,10,4",0,-1
632,"8,7","8,5,2,8",0,1
633,"10,4","5,10,10",0,1
634,"5,7","4,10,10",0,1
635,"10,5","7,3,3,11,3",0,-1
636,"5,10","10,11",,-1
637,"10,10","6,10,10",0,1
638,"8,6,7","9,10",1,1
639,"8,9","11,10",,-1
640,"2,5,10,9","10,10","1,1",-1
641,"4,10,7","7,2,3,2,4","3,1",1
641,"4,10","7,2,3,2,4","3,1",-1
642,"5,10","4,6,10",0,-1
643,"3,4","10,5,10",0,1
644,"7,2,10","5,9,9","1,0",1
645,"7,7","2,4,4,4,10",0,1
646,"7,10","6,2,6,11,4",0,-1
647,"10,3","6,3,10",0,-1
648,"8,2","3,10,10",0,1
649,"11,10","7,8,7",0,1
650,"5,10,8","11,4,7,6",1,-1
651,"7,10,8","10,10",1,-1
652,"10,6","10,11",,-1
653,"5,10","2,6,5,4",0,-1
654,"5,5","4,9,10",0,1
655,"8,10","10,7",0,1
656,"4,7,3","10,10",2,-1
657,"4,7,3","11,3,10,9",2,1
658,"10,11,10","10,2,6",2,1
659,"3,10","5,4,10",0,-1
660,"2,10","3,10,10",0,1
661,"8,10","4,10,4",0,0
662,"10,8","11,2,3,10,3",0,-1
663,"10,8","10,7",0,1
664,"10,11","4,9,10",0,1
665,"9,5","10,11",,-1
666,"10,10","11,9",0,0
667,"9,10","10,8",0,1
668,"10,10","4,2,7,3,5",0,-1
669,"6,9","4,7,10",0,-1
670,"10,11","2,5,8,10",0,1
671,"10,9","6,6,6",0,1
672,"9,2,6","10,4,8",2,1
673,"10,10","6,10,3",0,1
674,"8,10","2,11,3,10,7",0,1
675,"9,10","11,6",0,1
676,"11,8","9,9",0,1
677,"5,10","10,4,2,6",0,1
678,"6,2","10,11",,-1
679,"7,10","7,3,2,5",0,0
680,"5,10","9,5,8",0,1
681,"10,2","7,4,7",0,-1
682,"7,5,10","10,10",2,-1
683,"6,8","2,6,5,6",0,-1
684,"7,11","8,3,9",0,-1
685,"10,10","7,9,10",0,1
686,"10,3","10,11",,-1
687,"7,2","6,10,4",0,-1
688,"11,9","10,8",0,1
689,"5,8,7","8,6,5",2,1
690,"10,6,3","8,7,2",2,1
691,"7,9,8","10,10",2,-1
692,"9,10,4","10,3,3,2",2,-1
693,"8,2,4","10,7",2,-1
694,"5,2,2","11,9",2,-1
695,"10,3,10","7,3,3,11,10",2,-1
696,"2,3,3","6,3,8","1,0",-1
697,"10,8,7","7,5,5",2,-1
698,"9,7","4,3,9,11",0,-1
699,"11,10","4,4,3,9",0,1
700,"10,9","7,3,3,10",0,1
701,"2,7,5","10,6,6",2,1
702,"4,10","11,10",,-1
703,"11,5,9","10,10",2,-1
704,"8,9","4,6,2,4,4",0,-1
705,"10,11","10,10",0,1
706,"9,2","2,10,10",0,1
707,"2,10","11,10",,-1
708,"7,10","6,4,6,10",0,1
709,"10,9","3,7,7",0,1
710,"10,9","9,6,5",0,-1
