round,player_hand,dealer_hand,actions,reward
84,"3,9,10","11,9",2,-1
85,"9,10,2","6,3,10",1,1
86,"10,10","10,7",0,1
87,"10,5,6","10,4,4",2,1
88,"10,6,4","4,11,5","1,0",0
89,"7,9,10","10,10",2,-1
90,"10,8,8","10,4,8",2,-1
91,"10,4,7","2,6,10",1,1
92,"4,5","11,10",,-1
93,"5,10,10","10,10",2,-1
94,"10,10","11,8",0,1
95,"5,7,9","11,9",2,1
96,"11,3,6","11,3,11,10,10",2,1
97,"10,5,7","5,8,5",1,-1
98,"9,4,10","3,9,4,6",1,-1
99,"10,9","10,7",0,1
100,"8,7,2,10","6,10,3","1,1",-1
101,"9,10","10,7",0,1
102,"10,6,11,7","2,11,6","1,1",-1
103,"4,9,2","10,6,9",2,1
104,"10,7,4","3,2,3,8,10",1,1
105,"10,3,9","8,10",2,-1
106,"5,7,5","9,10",2,-1
107,"2,6,2","8,9","3,2",-1
107,"2,2","8,9","3,2",-1
108,"3,10,5","10,3,11,10",2,1
109,"3,10,5","10,7",2,1
110,"10,11","10,10",0,1
111,"4,6,9","8,7,8",2,1
112,"10,2,8","10,6,5",2,-1
113,"10,7","10,9",0,-1
114,"10,8","10,2,4,6",0,1
115,"5,8,2","10,10",2,-1
116,"6,10,10","10,6,4",2,-1
117,"5,11,6","10,5,10",2,1
118,"10,2,10","7,8,11,11",2,-1
119,"6,3,5","7,9,9",2,1
120,"10,10","11,10",,-1
121,"4,10,9","2,10,10","3,1",-1
121,"4,10","2,10,10","3,1",1
122,"10,5,9","8,2,9",2,-1
123,"10,10","10,7",0,1
124,"10,8","10,5,3",0,0
125,"10,3,4","10,6,9",2,1
126,"10,4,8","9,4,11,11,9",2,-1
127,"2,6,10","11,3,11,10,11,10",2,1
128,"9,10,10","3,10,9",1,-1
129,"9,2,10","10,7",2,1
130,"9,10","7,10",0,1
131,"10,10","3,4,6,10",0,1
132,"4,6,10","2,5,7,10","1,0",1
133,"7,6,4","10,10",2,-1
134,"4,10,7","10,3,6",2,1
135,"5,10,10","3,4,4,6",1,-1
136,"11,8","10,10",0,-1
137,"10,6","11,10",,-1
138,"10,10","10,3,2,4",0,1
139,"5,3,11","11,3,10,2,10",2,1
140,"4,5,10","11,2,4",2,1
141,"2,4","7,10",0,-1
142,"10,2,8","11,6",2,1
143,"10,10","10,8",0,1
144,"8,2,8","5,4,10",2,-1
145,"9,8,6","9,5,11,6",1,-1
146,"10,5,9","10,7",2,-1
147,"2,10,10","10,10","3,2",-1
147,"2,10","10,10","3,2",-1
148,"9,2,7","8,10",2,0
149,"7,11","10,10",0,-1
150,"7,2,4","11,9",2,-1
151,"10,10","10,6,5",0,-1
152,"11,2,3","7,8,5",2,-1
153,"8,10,3","6,4,10",1,1
154,"8,7,10","10,9",2,-1
155,"6,10,11,10","4,10,2,6","1,1",-1
156,"10,4,7","2,3,6,10","3,1",0
156,"10,5","2,3,6,10","3,1",-1
157,"11,8","10,6,10",0,1
158,"5,10,10","8,7,4",2,-1
159,"11,10","2,11,2,7,2,4",0,1
160,"7,6,7","3,10,11,5","1,0",1
161,"10,10","4,6,6,2",0,1
162,"4,2,8","10,10",2,-1
163,"8,9","10,11",,-1
164,"5,10,10","10,10",2,-1
165,"7,3,8","11,3,8,9",2,-1
166,"2,11,6","5,3,10",2,1
167,"5,2,7","11,7",2,-1
168,"10,7,6","3,10,8",1,-1
169,"10,9","6,9,9",0,1
170,"6,11,9,3","6,4,3,8","1,1,0",-1
171,"5,7,5","6,10,10",2,1
172,"9,5,10","9,10",2,-1
173,"3,7,8","6,10,6",2,1
174,"10,7,8","10,2,5",2,-1
175,"9,10","8,3,2,5",0,1
176,"2,10,5,8","3,3,10,10","1,1",-1
177,"5,7,4","5,10,5","3,2",-1
177,"5,3","5,10,5","3,2",-1
178,"3,6,9","9,5,10",2,1
179,"11,6,10,7","7,10","1,1",-1
180,"3,10,4,7","4,10,10","1,1",-1
181,"10,11","4,7,10",0,0
182,"5,9,7","10,4,10",2,1
183,"2,3","10,10",0,-1
184,"9,4,8","10,5,10",2,1
185,"4,10","11,10",,-1
186,"11,7","11,3,8,3,10",0,1
187,"10,6","10,11",,-1
188,"7,11","11,10",,-1
189,"10,6,4","9,2,4,2",2,1
190,"2,10,7","11,9",2,-1
191,"2,3","10,10",0,-1
192,"10,5,10","2,6,2,10",1,-1
193,"9,10","5,7,10",0,1
194,"10,11","10,3,3,6",0,1
195,"10,4,8","5,3,4,2,3",2,-1
196,"6,5,4,10","2,3,10,11,10","1,1",-1
197,"10,4,2","8,9",2,-1
198,"4,10,10","9,8",2,-1
199,"5,2,7","10,10",2,-1
200,"10,6,10","4,5,10",1,-1
201,"9,10","6,4,10",0,-1
202,"10,6,7","8,4,9",1,-1
203,"7,10,5","10,10",2,-1
204,"2,9,10","6,9,4",2,1
205,"10,8,4","4,5,7,8",1,-1
206,"4,5,5","5,8,10",2,1
207,"9,10","10,7",0,1
208,"4,9,3","10,8",2,-1
209,"8,9,3","9,6,11,8","1,0",1
210,"11,7","10,10",0,-1
211,"6,9,10","10,10",2,-1
212,"6,7,3","10,10",2,-1
213,"8,4,10","3,7,7",1,-1
214,"6,11,5","9,10","1,0",-1
215,"10,3,2","9,10",2,-1
216,"2,8","3,7,10",0,-1
217,"10,3,10","10,10",2,-1
218,"4,5,11","10,10",2,0
219,"2,10,5","10,7",2,0
220,"10,8,9","4,3,10",1,-1
221,"10,11","3,10,11,7",0,0
222,"11,4,2,10,10","3,9,10","1,1,1",-1
223,"6,5,9","2,11,2,3","1,0",1
224,"10,10","4,10,8",0,1
225,"7,8,6","11,7",2,1
226,"11,6,2","8,4,6","1,0",1
227,"8,10","10,11",,-1
228,"5,6,9","8,6,4",2,1
229,"10,10","10,10",0,0
230,"10,10","10,10",0,0
231,"10,9","10,8",0,1
232,"6,2,10","8,10",2,0
233,"5,8,8","10,5,7",2,1
234,"11,10","10,10",0,1
235,"5,4,10","10,10",2,-1
236,"10,10","4,8,11,10",0,1
237,"5,2","6,10,7",0,1
238,"9,3,5,10","4,10,10","1,1",-1
239,"3,9,2","8,4,3,10",2,1
240,"8,7,4,10","3,7,10","1,1",-1
241,"10,8,3","2,5,10","3,1",1
241,"10,5","2,5,10","3,1",-1
242,"7,6,3,8","3,10,5","1,1",-1
243,"8,11,5,5,9","4,9,6","1,1,1",-1
244,"11,5,3,10,9","5,2,5,2,11,10","1,1,1",-1
245,"11,8","9,7,10",0,1
246,"10,10","10,10",0,0
247,"5,4,10","8,10",2,1
248,"4,10,11,8","3,3,11","1,1",-1
249,"2,4","7,3,11",0,-1
250,"6,10,10","10,10",2,-1
251,"4,5,10","4,8,9",2,-1
252,"10,9","10,11",,-1
253,"10,2,10","4,3,2,6,5","3,1",-1
253,"10,9","4,3,2,6,5","3,1",-1
254,"10,10","8,10",0,1
255,"10,2,11","6,5,10",2,-1
256,"4,9,5","6,4,6,11",2,1
257,"4,10,7","7,7,2,7",2,1
258,"5,6,9","10,6,11",2,1
259,"3,2","10,4,8",0,1
260,"4,6,10","8,10",2,1
261,"3,7,2","5,10,10",2,1
262,"3,10,5","6,11",2,1
263,"9,10","11,5,10,7",0,1
264,"8,11","10,5,2","3,0",1
264,"8,10","10,5,2","3,0",1
265,"11,5,5","9,9",2,1
266,"2,11,3","8,2,10",2,-1
267,"5,10,10","10,6,3",2,-1
268,"10,3,10","9,6,8",2,-1
269,"5,10,9","6,4,10",1,-1
270,"8,2,10","4,7,11,7","3,2",1
270,"8,11","4,7,11,7","3,2",0
271,"5,10,9","11,2,9,10",2,-1
272,"7,2,7","7,3,4,8",2,1
273,"7,11,9,10","2,10,9","1,1",-1
274,"10,4,10","9,7,10",2,-1
275,"6,5,3","10,6,3",2,-1
276,"10,3,9","5,10,3",2,-1
277,"5,3,9","7,4,8",2,-1
278,"7,3,10","8,10",2,1
279,"10,6,3","10,8",2,1
280,"8,11","7,11",0,1
281,"10,10","10,3,4",0,1
282,"10,6,10","10,10",2,-1
283,"10,2,7","3,2,10,5","1,0",-1
284,"10,8","8,8,10",0,1
285,"10,10","6,5,5,10",0,1
286,"4,6,6","10,10",2,-1
287,"10,11","2,2,10,10",0,1
288,"10,10","10,3,10",0,1
289,"5,10,8","10,4,5",2,-1
290,"10,10","10,6,10",0,1
291,"6,4","3,6,4,4",0,-1
292,"10,6,3,10","3,10,8","1,1",-1
293,"3,7,10","11,7",2,1
294,"11,5,10","11,4,6",2,-1
295,"5,10,7","10,9",2,-1
296,"9,2,11","4,2,7,10",2,1
297,"6,11,10,9","3,8,9","1,1",-1
298,"9,10","8,2,11",0,-1
299,"7,10,9","5,10,6",1,-1
300,"10,7,5","10,4,6",2,-1
301,"6,5,5","10,10",2,-1
302,"10,7,8","3,3,9,9",1,-1
303,"10,11","5,3,5,6",0,1
304,"10,10","10,5,11,4",0,0
305,"8,11","10,10",0,-1
306,"2,10,10","2,6,9",1,-1
307,"7,10,7","4,10,5",1,-1
308,"11,10","10,11",,0
309,"10,6,4","7,7,2,3","1,0",1
310,"3,8,2","9,10",2,-1
311,"11,10","3,4,9,9",0,1
312,"7,11,10,6","4,10,6","3,1,1",-1
312,"7,10","4,10,6","3,1,1",-1
313,"10,5,11","7,4,11,3,10",2,1
314,"7,10,11,4","9,2,10","1,1",-1
315,"10,6,5","10,10",2,1
316,"10,10","10,4,10",0,1
317,"6,2,11","6,10,4",2,-1
318,"8,2,4","10,8",2,-1
319,"2,10,9","4,10,4","3,1",1
319,"2,3","4,10,4","3,1",-1
320,"10,10","7,9,10",0,1
321,"4,3","7,5,10","3,0",1
321,"4,7","7,5,10","3,0",1
322,"3,7,10","7,5,8",2,0
323,"3,10,3","8,5,3,4",2,-1
324,"8,5,9","2,3,2,10",1,-1
325,"11,8,2","3,10,8",1,0
326,"9,10","10,10",0,-1
327,"5,2,10","10,2,7",2,-1
328,"10,10","11,10",,-1
329,"11,7,2","10,9","1,0",1
330,"6,3","4,4,10",0,-1
331,"2,10,8","5,10,3",2,1
332,"10,10","8,10",0,1
333,"11,3,10","11,5,2",2,-1
334,"8,5,4","6,5,11,4,2",2,-1
335,"10,6,11","10,9",2,-1
336,"3,6","5,10,5","3,0",-1
336,"3,11","5,10,5","3,0",-1
337,"4,11,6","3,10,4",1,1
338,"9,6,2","8,6,7",2,-1
339,"3,10,7","8,10",2,1
340,"2,5","4,10,4",0,-1
341,"5,10,6","8,3,3,10",2,1
342,"10,7","10,11",,-1
343,"10,4,9","10,5,10",2,-1
344,"8,10,10","4,10,5",1,-1
345,"3,9,10","5,11,11",2,-1
346,"10,7,9","11,2,10,10",2,-1
347,"10,8,7","9,10",1,-1
348,"6,10,3,10","2,9,10","1,1",-1
349,"10,10","4,10,4",0,1
350,"8,4,2,10","3,9,6","1,1",-1
351,"6,10,9","10,2,6",2,-1
352,"10,3,9","10,8",2,-1
353,"10,10","8,8,7",0,1
354,"7,10,9","2,10,7",1,-1
355,"2,10,9","10,3,8","3,2",0
355,"2,3","10,3,8","3,2",-1
356,"10,5,9","10,10",2,-1
357,"6,2,10","7,11",2,0
358,"6,2,6","9,4,6",2,-1
359,"9,11","5,4,7,10",0,1
360,"3,10,8","5,5,2,5",2,1
361,"10,11","8,4,9",0,0
362,"7,10,10","10,2,9",2,-1
363,"8,11,6","9,2,7","1,0",-1
364,"10,9","10,7",0,1
365,"3,9,10","7,10",2,-1
366,"10,5,10","3,3,5,2,8","3,1",-1
366,"10,11","3,3,5,2,8","3,1",0
367,"10,11","2,10,8",3,1
367,"10,11","2,10,8",3,1
368,"10,11","10,9",0,1
369,"10,6,5","5,10,4",1,1
370,"5,11,3","9,2,7",2,1
371,"3,4","11,6",0,-1
372,"3,4","10,5,10",0,1
373,"8,10,10","2,2,7,11,9",1,-1
374,"8,9,8","2,10,10",1,-1
375,"10,7,9","10,10",2,-1
376,"8,11","8,9",0,1
377,"8,5,10","10,6,8",2,-1
378,"8,2,11","9,9",2,1
379,"8,4,3","8,6,2,7",2,1
380,"11,2","11,10",,-1
381,"4,5","3,10,7",0,-1
382,"4,10,10","10,6,3",2,-1
383,"10,5,10","10,6,2",2,-1
384,"9,10","6,7,10",0,1
385,"10,3,10","10,10",2,-1
386,"10,10","10,9",0,1
387,"4,9,3","8,10",2,-1
388,"7,8,3,5","4,2,11","1,1",-1
389,"10,6,6","5,8,3,7",1,-1
390,"7,10,5","6,5,11,3,9",1,-1
391,"5,4,3","11,5,11","3,2",-1
391,"5,10","11,5,11","3,2",-1
392,"2,10,10","9,10",2,-1
393,"11,8","6,3,4,10","3,0",1
393,"11,10","6,3,4,10","3,0",1
394,"10,6,10","5,4,10",1,-1
395,"5,6,8","2,8,10","1,0",-1
396,"9,7,10","4,10,10",1,-1
397,"11,4,5","10,2,4,4",2,0
398,"5,8,10","10,10",2,-1
399,"3,10,4","10,8",2,-1
400,"6,3,5","6,10,9",2,1
401,"2,7","4,4,5,5",0,-1
402,"4,11,6","10,6,2","3,2",1
402,"4,9","10,6,2","3,2",-1
403,"9,4,2","7,11",2,-1
404,"3,10,7","2,10,10","1,0",1
405,"7,10","10,2,10",0,1
406,"10,10","6,7,10",0,1
407,"10,9,7","2,10,9",1,-1
408,"6,10,10","6,11",1,-1
409,"2,5","3,8,2,6",0,-1
410,"4,10,4","10,9",2,-1
411,"4,3","3,9,9",0,-1
412,"3,8,2","6,10,9",2,1
413,"8,4,8","8,3,7",2,1
414,"6,8,4","10,4,11,11,7",2,1
415,"10,10","10,2,2,4",0,1
416,"10,10","5,10,8",0,1
417,"10,2,11","10,5,9",2,1
418,"10,5,9","3,8,3,10",1,-1
419,"10,10","5,6,11,11,3,10",0,1
420,"7,10,6","6,4,5,8",1,-1
421,"10,3,11","7,10",2,-1
422,"10,2,10","10,9",2,-1
423,"7,8,8","3,9,10",1,-1
424,"2,10,10","8,10",2,-1
425,"5,7,7","7,9,10",2,1
426,"10,6,10","7,10",1,-1
427,"11,10","6,10,10",0,1
428,"7,3,11","10,6,8",2,1
429,"8,7,6","10,6,2",2,1
430,"5,7,10","6,9,7",2,-1
431,"10,3,9","10,4,10",2,-1
432,"9,4,10","10,10",2,-1
433,"10,5,10","2,4,11",1,-1
434,"11,6,9,11,6","10,6,5","1,1,1",-1
435,"8,4,7","10,5,10",2,1
436,"10,10","11,4,10,10",0,1
437,"8,9,2","10,9","1,0",0
438,"4,2","11,3,2,3","3,0",-1
438,"4,7","11,3,2,3","3,0",-1
439,"10,11","9,7,5",0,0
440,"8,7,5","10,9",2,1
441,"3,9,10","10,5,10",2,-1
442,"10,9,3","2,2,5,4,6","3,3,1",-1
442,"10,10","2,2,5,4,6","3,3,1",1
442,"10,10","2,2,5,4,6","3,3,1",1
443,"10,3,10","11,5,8,11,4",2,-1
444,"11,9","7,6,11,8",0,1
445,"5,10,2","10,10",2,-1
446,"5,10,8","6,7,11,4",1,-1
447,"7,3,3","10,7",2,-1
448,"10,5,8","10,10",2,-1
449,"10,5,10","3,9,2,10","3,3,1",-1
449,"10,8","3,9,2,10","3,3,1",1
449,"10,7","3,9,2,10","3,3,1",1
450,"2,10,6","10,9",2,-1
451,"6,2,10","11,2,4",2,1
452,"5,3","2,10,3,10",0,1
453,"10,11","9,10",0,1
454,"10,7,5","6,6,11,11,2,5",1,-1
455,"5,10,11,10","8,8,10","1,1",-1
456,"7,5,10","10,9",2,-1
457,"3,7","4,10,4",0,-1
458,"11,6,10,11,2","7,8,6","1,1,1,0",-1
459,"7,10","10,9",0,-1
460,"8,7,2,7","3,10,9","1,1",-1
461,"7,2,11","9,10","3,2",1
461,"7,10","9,10","3,2",-1
462,"10,8","10,2,2,8",0,1
463,"8,3","4,11,2","3,0",-1
463,"8,10","4,11,2","3,0",1
464,"10,9","10,2,10",0,1
465,"10,6,11,11,5","9,2,11,6","1,1,1",-1
466,"10,4,8","10,3,3,5",2,-1
467,"11,10","11,5,6,2,3",0,1
468,"6,10,10","2,5,6,5",1,-1
469,"4,9,9","10,3,3,5","3,2",-1
469,"4,10","10,3,3,5","3,2",-1
470,"10,6,10","10,4,8",2,-1
471,"10,10","8,7,7",0,1
472,"9,11","10,4,4",0,1
473,"8,5","5,9,7",0,-1
474,"11,10","10,5,9",0,1
475,"3,9,10","10,10",2,-1
476,"11,4,11,5","2,7,10","1,1",1
477,"10,10","7,10",0,1
478,"11,5,3,3,6,10","3,9,5","1,1,1,1",-1
479,"9,10","10,7",0,1
480,"10,10","8,7,10",0,1
481,"10,4,4","10,10",2,-1
482,"10,6,2","10,6,10",2,1
483,"9,11","4,9,10",0,1
484,"7,11,11,4,5,6","4,6,5,10","1,1,1,1",-1
485,"10,8,6","2,6,2,6,10","3,3,1",-1
485,"10,10","2,6,2,6,10","3,3,1",1
485,"10,3","2,6,2,6,10","3,3,1",1
486,"10,6,9","10,7",1,-1
487,"5,9,10","10,9",2,-1
488,"4,10,11","10,3,7",2,-1
489,"10,5,4,11","5,11,8,3","1,1,0",1
490,"5,8","7,4,8",0,-1
491,"5,4","6,7,10",0,1
492,"10,11","10,3,7",0,1
493,"5,11,4","10,7",2,1
494,"10,10","9,8",0,1
495,"10,2","6,11",0,-1
496,"10,6,10","9,3,9",1,-1
497,"2,4","10,4,3",0,-1
498,"11,8,3","4,10,2,8","1,0",1
499,"10,11","10,10",0,1
500,"7,5,4","11,2,7",2,-1
501,"11,7","8,6,10",0,1
502,"2,3","10,6,3",0,-1
503,"6,8,6","4,10,10","1,0",1
504,"10,8,11,10","2,10,3,11,7","1,1",-1
505,"5,4,10","10,10",2,-1
506,"2,9","5,10,10",0,1
507,"10,10","11,3,8,5",0,1
508,"10,8","10,4,7",0,-1
509,"3,4","6,3,4,9",0,1
510,"8,10,2","5,10,10","1,0",1
511,"7,3","6,2,10",0,-1
512,"4,8,6","9,6,10",2,1
513,"11,4,3,5,10","4,5,4,10","1,1,1",-1
514,"11,2,10,10","4,7,10","1,1",-1
515,"10,4,9","10,9",2,-1
516,"10,11","8,2,8",0,1
517,"5,10,8","4,10,2,10",1,-1
518,"10,6,6","5,9,10",1,-1
519,"5,10,10","8,11",1,-1
520,"5,3","6,9,10",0,1
521,"4,2","2,10,10",0,1
522,"10,9","9,4,11,5",0,0
523,"10,3,8","3,10,10",1,1
524,"9,10","9,11",0,-1
525,"10,2,3","9,9",2,-1
526,"7,10,6","10,10",1,-1
527,"10,2","2,10,8",0,-1
528,"10,9","7,7,8",0,1
529,"3,10","7,4,11,6",0,-1
530,"2,5","3,6,9","3,0",-1
530,"2,8","3,6,9","3,0",-1
531,"10,8,9","2,4,4,5,5",1,-1
532,"10,6,10","5,3,7,3","3,1",-1
532,"10,4","5,3,7,3","3,1",-1
533,"10,10","7,10",0,1
534,"10,3","4,6,4,5",0,-1
535,"10,2,6","9,2,8",2,-1
536,"10,8,10","5,5,4,5","3,1",-1
536,"10,11","5,5,4,5","3,1",1
537,"4,10","6,11",0,-1
538,"9,4,9","10,10",2,-1
539,"3,10","5,11,9,4",0,-1
540,"2,6","8,9","3,3,0",-1
540,"2,9","8,9","3,3,0",-1
540,"2,6","8,9","3,3,0",-1
541,"6,4,8","11,6",2,1
542,"10,6,11","10,7",2,0
543,"5,8,4","10,7",2,0
544,"7,9,8","5,2,10",1,-1
545,"11,10","10,4,3",0,1
546,"3,5","2,9,8","3,0",-1
546,"3,11","2,9,8","3,0",-1
547,"8,7,10","10,6,10",2,-1
548,"11,10","11,10",,0
549,"5,4,10","10,10",2,-1
550,"10,10","10,10",0,0
551,"10,8,11,9","4,10,10","3,1,1",-1
551,"10,2","4,10,10","3,1,1",1
552,"6,9,10","4,10,10",1,-1
553,"10,5,4,11,4","3,2,10,10","1,1,1",-1
554,"7,2,6","10,3,10",2,1
555,"8,10,5","2,10,7",1,-1
556,"8,6","7,11",0,-1
557,"10,11","8,7,10",0,1
558,"5,6","7,4,11,4,3",0,-1
559,"7,5,10","2,10,10",1,-1
560,"10,3,10","2,10,3,10",1,-1
561,"4,3","6,9,10",0,1
562,"10,10","8,9",0,1
563,"10,3","6,7,6",0,-1
564,"11,10","11,10",,0
565,"3,7,10","11,6",2,1
566,"9,11","10,9",0,1
567,"10,8,11,10","2,8,10","1,1",-1
568,"2,4","6,11",0,-1
569,"3,2","7,9,2",0,-1
570,"10,2","4,11,10,10",0,1
571,"10,8,7","3,10,10",1,-1
572,"10,8,11","9,6,10","1,0",1
573,"10,6,9","10,10",2,-1
574,"3,10,3","10,7",2,-1
575,"10,5,5","7,10","1,0",1
576,"11,2,7","10,3,10",2,1
577,"9,7,10","4,6,10",1,-1
578,"8,11","8,6,6",0,-1
579,"9,10","8,10",0,1
580,"5,6,2,6,7","2,8,5,2","1,1,1",-1
581,"4,10,10","4,10,3",1,-1
582,"5,3","2,4,3,7,8",0,1
583,"10,4,10","10,10",2,-1
584,"5,10,5","2,10,11,9","1,0",1
585,"4,6,7","10,10",2,-1
586,"10,5,8","7,3,5,10",1,-1
587,"11,3,3","10,9",2,-1
588,"9,5,9","10,10",2,-1
589,"7,9,9","6,11",1,-1
590,"9,5,6","8,10",2,1
591,"10,10","11,11,10,9",0,-1
592,"5,4,8","11,2,11,9,10",2,1
593,"9,3,10","7,10",2,-1
594,"8,10,4","2,6,5,6","3,1",-1
594,"8,10","2,6,5,6","3,1",-1
595,"3,8,9","7,10",2,1
596,"3,10","5,10,10",0,1
597,"10,9","7,11",0,1
598,"8,6,2,3,8","4,11,10,4","3,1,1,1",-1
598,"8,6","4,11,10,4","3,1,1,1",-1
599,"7,10,6","10,2,10",2,-1
600,"9,8,8","5,10,4",1,-1
601,"10,10","10,10",0,0
602,"10,4,10","3,5,4,10",1,-1
603,"5,10,11,2,2","4,3,10","1,1,1,0",1
604,"3,10,3,9","2,8,9","1,1",-1
605,"3,6,7","10,10",2,-1
606,"3,10,4,10","2,8,6,10","1,1",-1
607,"6,11,10,9","3,10,11,3","1,1",-1
608,"10,8,6","7,5,10",1,-1
609,"10,10,10","3,8,8","3,2",-1
609,"10,7","3,8,8","3,2",-1
610,"7,3,7","9,6,5",2,-1
611,"10,3,10","9,10",2,-1
612,"10,10","8,10",0,1
613,"6,10,10","10,4,10",2,-1
614,"3,9,4","6,9,2",2,-1
615,"10,6,8","9,4,4",2,-1
616,"6,2","5,10,8",0,1
617,"10,8,10","3,3,7,9",1,-1
618,"2,10","5,10,6",0,-1
619,"9,4,10","10,2,10",2,-1
620,"5,7","5,9,10",0,1
621,"10,8,10","8,10",1,-1
622,"11,9","5,10,5",0,0
623,"3,4,9","10,2,10",2,1
624,"11,8","10,5,5",0,-1
625,"10,11","10,10",0,1
626,"5,4,8","10,5,8",2,1
627,"10,10","6,10,6",0,1
628,"2,4","2,11,2,2",0,-1
629,"10,9","6,10,5",0,-1
630,"5,10,7","10,10",2,-1
631,"10,11","10,3,8",0,0
632,"10,2,10","10,8",2,-1
633,"11,4,11,3,10,7","7,3,3,10","1,1,1,1",-1
634,"10,10","10,11",,-1
635,"11,4,2","10,6,10",2,1
636,"3,10,5","10,9",2,-1
637,"11,6,8","10,9",2,-1
638,"6,3,2","8,10",2,-1
639,"7,3","11,10",,-1
640,"10,7,7","3,7,8",1,-1
641,"5,10,2","10,2,4,10",2,1
642,"10,3,4","7,4,11,10",2,1
643,"10,8,6","6,8,9",1,-1
644,"10,4","10,11",,-1
645,"2,3","10,9",0,-1
646,"7,10,11,9","3,10,11,2,5","1,1",-1
647,"2,10,2","10,8",2,-1
648,"10,7,10","4,7,11,2,11,4",1,-1
649,"3,7,6","10,8",2,-1
650,"10,5,5","10,10",2,0
651,"9,2,10","2,10,9",1,0
652,"10,11","5,10,10",0,1
653,"10,2,9","10,10","3,2",1
653,"10,2","10,10","3,2",-1
654,"10,4,3,6","2,10,9","1,1",-1
655,"6,8,2","7,9,11",2,-1
656,"8,9,10","9,4,6",2,-1
