round,player_hand,dealer_hand,actions,reward
2652,"5,2,10","9,10",2,-1
2653,"10,2,10","3,6,10",2,-1
2654,"10,3,10","8,10",2,-1
2655,"9,4,11","10,10",2,-1
2656,"10,11","3,10,3,11",0,1
2657,"7,10,10","8,6,2,9",1,-1
2658,"4,7,2","2,7,10",2,-1
2659,"10,9,10","10,7",1,-1
2660,"2,11,7","10,9",2,1
2661,"7,5,10","10,9",2,-1
2662,"8,11,9,4","10,10","1,1",-1
2663,"2,10,2","10,10",2,-1
2664,"9,10,6","10,4,6",1,-1
2665,"7,3,9","10,10",2,-1
2666,"4,10,2","8,9","3,2",-1
2666,"4,10","8,9","3,2",-1
2667,"3,11,10","3,7,6,2",2,-1
2668,"8,10,10","2,10,11,3,3",1,-1
2669,"7,4,11","6,10,8",2,1
2670,"7,10,4","6,10,10",1,1
2671,"8,3,10","8,7,11,4",2,1
2672,"6,5,10","10,2,11,5",2,1
2673,"10,5,5","3,9,11,6",2,1
2674,"6,9,9","10,10",2,-1
2675,"3,10,7","4,10,2,11",2,1
2676,"11,3,10","10,3,7",2,-1
2677,"8,6,2","6,10,6",2,1
2678,"4,10,5","10,2,4,10",2,1
2679,"10,9,5","4,8,10","3,1",-1
2679,"10,9","4,8,10","3,1",1
2680,"7,8","10,11",,-1
2681,"5,10,9","10,6,3",2,-1
2682,"6,3,5","5,10,10","3,2",1
2682,"6,3","5,10,10","3,2",1
2683,"4,10,3","4,6,10",2,-1
2684,"10,7,4","7,7,6",2,1
2685,"9,10,9","5,4,10",1,-1
2686,"6,10,5","10,10",2,1
2687,"7,10,10","9,5,5",2,-1
2688,"10,10,10","3,10,2,2",1,-1
2689,"9,6","11,10",,-1
2690,"7,7","11,10",,-1
2691,"2,8,3","6,6,6",2,-1
2692,"10,2,5","10,6,8",2,1
2693,"3,10,9","2,10,2,2,10",2,-1
2694,"3,9,5","9,11",2,-1
2695,"11,3,10","9,10",2,-1
2696,"5,4,9","2,10,10",2,1
2697,"11,10,11","9,11","1,0",-1
2698,"10,9,5","10,10",1,-1
2699,"8,10,9","10,10",2,-1
2700,"3,10,10","10,2,5",2,-1
2701,"10,7,10","10,7",2,-1
2702,"10,10,11","8,10",1,1
2703,"5,7,7","10,2,4,10",2,1
2704,"10,10,11","3,5,10",1,1
2705,"9,8,8","8,2,8","3,2",-1
2705,"9,10","8,2,8","3,2",1
2706,"11,5,3","10,6,4",2,-1
2707,"7,10,2","8,10",2,1
2708,"5,10,3","10,10",2,-1
2709,"5,10,8","2,10,7",2,-1
2710,"9,4,7","4,9,9",2,1
2711,"10,7,10","2,10,8",2,-1
2712,"7,9,10","10,3,8",2,-1
2713,"10,3,9","10,5,10",2,-1
2714,"4,6,10","6,10,2",2,1
2715,"4,11,5","7,2,9",2,1
2716,"5,11,2","5,6,4,4",2,-1
2717,"2,5,10","10,2,10",2,1
2718,"8,10,10","8,10",1,-1
2719,"10,5,10","10,10",2,-1
2720,"6,8,2","9,11",2,-1
2721,"10,10,10","6,3,10",1,-1
2722,"10,3,11","8,5,6",2,-1
2723,"5,3,2","5,10,10",2,1
2724,"10,10,3","5,2,10",1,-1
2725,"5,11,10","10,6,7",2,1
2726,"10,7,10","9,3,3,4",2,-1
2727,"11,9,4","8,11","1,0",-1
2728,"10,10,9","10,3,10",1,-1
2729,"11,10,10","5,11,5",1,0
2730,"4,5,6","4,8,10",2,1
2731,"10,6,4","3,10,4",2,1
2732,"2,5,7","8,7,4",2,-1
2733,"10,11","4,4,8,9",3,1
2733,"10,10","4,4,8,9",3,1
2734,"6,4,9","4,10,2,10",2,1
2735,"3,7,3","6,10,4",2,-1
2736,"5,10,10","2,10,10",2,-1
2737,"3,7,10","6,3,11",2,0
2738,"2,10,10","5,10,5",2,-1
2739,"9,10,7","3,6,3,10",1,-1
2740,"3,5,6","10,7",2,-1
2741,"5,4,4","5,10,10",2,1
2742,"9,2,10","10,8",2,1
2743,"4,5,9","10,10",2,-1
2744,"10,10,11","10,4,10",1,1
2745,"2,10,10","6,3,2,5,7",2,-1
2746,"11,10","10,9",0,1
2747,"11,5,10","10,6,10",2,1
2748,"10,4,8","5,11,7,7",2,-1
2749,"8,7","11,10",,-1
2750,"6,9,2","9,6,10","3,2",1
2750,"6,2","9,6,10","3,2",1
2751,"10,10","11,9",0,0
2752,"7,8,2","8,7,4",2,-1
2753,"10,2,6","8,10",2,0
2754,"10,7,10","10,3,3,10",1,-1
2755,"5,11,9,10","8,10","1,1",-1
2756,"2,6,7","7,8,11,5",2,-1
2757,"2,10,5","9,10",2,-1
2758,"4,6,10","4,7,8","3,2",1
2758,"4,3","4,7,8","3,2",-1
2759,"10,9","10,3,9",0,1
2760,"10,6,2","6,10,10","1,0",1
2761,"10,9","5,2,10",0,1
2762,"6,4,10","8,10",2,1
2763,"4,10,3","11,4,11,3",2,-1
2764,"9,2,4","4,10,10",2,1
2765,"9,11","3,10,9",0,1
2766,"10,10","11,2,10,10",0,1
2767,"8,7,5","5,4,6,10","1,0",1
2768,"6,10,9","11,2,3,5",1,-1
2769,"10,10","11,4,11,10,7",0,1
2770,"11,8","4,10,11,4",0,0
2771,"6,10,2","2,3,10,11,8","1,0",1
2772,"5,7,8","8,10",2,1
2773,"10,3,10","8,11",2,-1
2774,"7,10,6","2,5,6,7",1,-1
2775,"3,10,10","10,10",2,-1
2776,"5,2,6","9,5,10",2,1
2777,"3,10,2","7,2,3,10",2,1
2778,"10,6,11,7","8,3,10","1,1",-1
2779,"10,5,5","2,2,5,9",2,1
2780,"7,9,10","7,8,10",1,-1
2781,"10,3,10","9,8",2,-1
2782,"2,10,8","10,10",2,0
2783,"10,5,6","10,5,7",2,1
2784,"2,3,2","7,7,10","3,2",1
2784,"2,10","7,7,10","3,2",1
2785,"9,11","9,7,3",0,1
2786,"5,8,2","4,5,10",2,-1
2787,"6,3,4","10,10",2,-1
2788,"4,10,11","8,8,11",2,-1
2789,"10,2,10","10,4,5",2,-1
2790,"10,8,2","10,9","1,0",1
2791,"8,5,10","6,10,10",2,-1
2792,"5,11,3","6,10,9","1,0",1
2793,"7,6,9","3,7,2,5",2,-1
2794,"10,10","10,10",0,0
2795,"4,8,3","9,3,8",2,-1
2796,"10,10","4,11,10,7",0,1
2797,"9,6,9","8,11",1,-1
2798,"10,9","10,10",0,-1
2799,"7,6,5","8,4,10",2,1
2800,"5,3,3","5,10,2",2,-1
2801,"4,5,4","8,4,4,10",2,1
2802,"10,7","10,11",,-1
2803,"8,5,7","10,6,10",2,1
2804,"10,10","10,7",0,1
2805,"7,2,5","8,10",2,-1
2806,"4,3,10","2,5,11","3,2",-1
2806,"4,8","2,5,11","3,2",-1
2807,"4,6","10,11",,-1
2808,"9,10","10,10",0,-1
2809,"6,10,4","9,6,2","1,0",1
2810,"11,4,6","2,10,8",2,1
2811,"10,10","10,9",0,1
2812,"7,2,9","7,2,6,10",2,1
2813,"6,3,10","8,10",2,1
2814,"10,6,10","10,2,3,10",1,-1
2815,"5,4,6","10,6,10",2,1
2816,"10,2,10","10,3,9",2,-1
2817,"2,3","3,8,7",0,-1
2818,"6,10,10","10,4,4",1,-1
2819,"10,8","2,10,9",0,-1
2820,"10,5,3","8,5,8","1,0",-1
2821,"7,2,6","4,3,8,3",2,-1
2822,"5,10,6","9,3,6",2,1
2823,"10,7,8","2,3,10,6",1,-1
2824,"10,5,11,10","7,7,10","1,1",-1
2825,"9,10","10,7",0,1
2826,"10,8,10","10,10",1,-1
2827,"9,2,11","10,2,9","1,0",-1
2828,"4,10,11","5,9,9",2,1
2829,"10,3,7","2,3,10,10",2,1
2830,"10,10","7,6,10",0,1
2831,"10,10","10,10",0,0
2832,"6,10,11,11,10","5,10,7","1,1,1",-1
2833,"11,10","10,5,7",0,1
2834,"4,9,5","7,10","3,2",1
2834,"4,10","7,10","3,2",-1
2835,"5,10,9","3,3,7,3,4",2,-1
2836,"9,6,6","7,10",2,1
2837,"3,4,3","10,10",2,-1
2838,"4,9,11","3,5,8,8",2,1
2839,"5,8,9","10,4,7",2,-1
2840,"10,2","11,10",,-1
2841,"10,6,11","4,10,11,2",2,0
2842,"9,11","2,6,6,11,10",0,1
2843,"4,5,10","10,9",2,0
2844,"3,9,9","10,2,10",2,1
2845,"8,9,10","11,2,10,10",1,-1
2846,"7,2,7","2,8,11",2,-1
2847,"3,6,3","2,2,8,11,11,7",2,-1
2848,"2,6,6","10,5,10",2,1
2849,"6,11,8","2,6,9","1,0",-1
2850,"5,10,6","4,11,8,10",2,1
2851,"3,2,5","10,7","3,2",-1
2851,"3,10","10,7","3,2",-1
2852,"6,9,8","2,5,10",2,-1
2853,"7,10,10","8,2,10",1,-1
2854,"5,9,10","4,7,10",2,-1
2855,"10,10","10,8",0,1
2856,"4,8,3","11,8","3,2",-1
2856,"4,10","11,8","3,2",-1
2857,"10,5,5","4,4,2,10",2,0
2858,"9,3,10","2,4,3,6,8",2,-1
2859,"10,4,11","3,10,10",2,1
2860,"8,10,5","10,10",1,-1
2861,"10,4,9","10,10",2,-1
2862,"4,10,2","11,7",2,-1
2863,"8,10,10","11,9",1,-1
2864,"4,11,10","2,10,10",2,1
2865,"9,5,10","10,2,6",2,-1
2866,"5,10,4","10,10",2,-1
2867,"7,9,10","2,2,4,2,7",2,-1
2868,"11,10","10,11",,0
2869,"10,10","2,10,5",0,1
2870,"2,3,2","7,5,2,11,10",2,1
2871,"3,10,8","10,8",2,1
2872,"6,4,10","5,5,6,10",2,1
2873,"9,11","6,11",0,1
2874,"8,10,5","3,10,10",1,-1
2875,"4,9,3,6","8,5,10","1,1",-1
2876,"2,10,3","7,6,5",2,-1
2877,"7,5,4","8,5,3,4",2,-1
2878,"9,10","4,7,10",0,-1
2879,"6,10,10","11,2,10,2,5",2,-1
2880,"10,8,4","10,10",1,-1
2881,"10,3,6","3,10,8",2,-1
2882,"10,3,6","10,9",2,0
2883,"2,3,10","10,10",2,-1
2884,"10,6,10","2,9,8",1,-1
2885,"10,4,7","4,10,10",2,1
2886,"10,8,4","10,8",1,-1
2887,"2,8,4","7,9,8",2,1
2888,"2,9,9","3,7,10",2,0
2889,"2,7,9","11,6",2,1
2890,"11,10","8,7,4",0,1
2891,"10,7,9","3,8,8",1,-1
2892,"11,8,6","10,7","1,0",-1
2893,"9,10,10","10,10",1,-1
2894,"4,10,5","5,7,10",2,1
2895,"10,4,10","9,8",2,-1
2896,"2,10,3","2,7,3,8",2,-1
2897,"7,10,3","5,5,11","1,0",-1
2898,"9,10,10","4,4,10",1,-1
2899,"4,10,6","3,2,10,6",2,-1
2900,"7,11","10,11",,-1
2901,"7,11,5","10,10",2,-1
2902,"4,9,8","5,10,8",2,1
2903,"6,2,7","4,5,2,10",2,-1
2904,"11,3,10","10,7",2,-1
2905,"3,10,6","7,10","3,2",1
2905,"3,9","7,10","3,2",-1
2906,"10,9,10","10,10",1,-1
2907,"9,6,10","10,5,10",2,-1
2908,"6,5,7","6,8,9",2,1
2909,"11,9,4","5,8,10","1,0",1
2910,"10,11,2","5,10,11,6","1,0",1
2911,"5,11,11","11,3,5",2,-1
2912,"4,10,10","10,10",2,-1
2913,"9,10,7","9,6,10",1,-1
2914,"4,8,7","3,11,7","3,2",-1
2914,"4,10","3,11,7","3,2",-1
2915,"10,4,5","9,6,11,6",2,1
2916,"3,2,4","8,11",2,-1
2917,"2,9,8","4,7,3,2,7",2,1
2918,"10,10,4","3,4,6,10",1,-1
2919,"7,10","11,10",,-1
2920,"5,10,2","5,10,10",2,1
2921,"2,10,10","10,10",2,-1
2922,"10,6,6","9,7,9",2,-1
2923,"11,8,10,7","5,8,5","1,1",-1
2924,"10,9,3","9,8",1,-1
2925,"2,10,10","6,10,10",2,-1
2926,"10,10,11","9,10",1,1
2927,"10,2,4","11,3,10,2,3",2,-1
2928,"10,10,6","10,5,10",1,-1
2929,"10,11","3,11,2,7,9",0,1
2930,"8,10,5","3,10,6",1,-1
2931,"10,6,5","10,8",2,1
2932,"6,10,6","11,9",2,-1
2933,"11,10","8,5,7",0,1
2934,"10,2,7","10,6,8",2,1
2935,"7,10,10","10,4,10",1,-1
2936,"10,10","9,8",0,1
2937,"10,8,10","10,4,9",1,-1
2938,"8,10","8,7,10",0,1
2939,"8,4,3","2,4,3,11",2,-1
2940,"10,10","6,4,2,2,10",0,1
2941,"8,3,3","8,2,3,7","1,0",-1
2942,"10,6,9","5,3,7,4",1,-1
2943,"5,10,3","2,10,6","1,0",0
2944,"9,10","8,9",0,1
2945,"10,8","5,3,10",0,0
2946,"10,8,10","10,10",1,-1
2947,"10,10","9,6,2",0,1
2948,"9,7,10","4,7,5,6",1,-1
2949,"6,11,7","10,10","1,0",-1
2950,"5,3,10","4,3,10",2,1
2951,"2,6,7","6,9,10",2,1
2952,"4,10,2","3,11,8,6",2,-1
2953,"5,11,10,8","10,3,5","1,1",-1
2954,"10,8","5,4,10",0,-1
2955,"10,4,10","10,7",2,-1
2956,"10,7,10","10,5,6",1,-1
2957,"7,9,3","10,9","1,0",0
2958,"10,8,10","9,4,10",1,-1
2959,"11,10","6,10,10",3,1
2959,"11,4","6,10,10",3,1
2960,"10,10","10,10",0,0
2961,"11,4,10","8,10",2,-1
2962,"2,3","2,10,11,6",0,-1
2963,"7,8,3","8,10",2,0
2964,"6,7,3","8,5,9",2,1
2965,"9,5","10,11",,-1
2966,"10,5,5","6,10,10",2,1
2967,"4,7,3","10,9",2,-1
2968,"2,8,9","8,10",2,1
2969,"8,5,3","5,6,8","3,2",-1
2969,"8,10","5,6,8","3,2",-1
2970,"10,3,2","6,9,6",2,-1
2971,"5,11,9","11,11,2,6",2,-1
2972,"4,6,6","4,9,10",2,1
2973,"7,10,7","11,3,8,8",2,-1
2974,"9,10,10","11,2,2,7,10",1,-1
2975,"10,10","9,8",0,1
2976,"2,11,5","7,5,7",2,-1
2977,"2,4,10","9,3,10",2,1
2978,"9,10,11","5,2,4,11,10","1,0",1
2979,"10,10","7,7,2,8",0,1
2980,"11,5,2,2","8,7,10","1,1,0",1
2981,"9,10,10","10,6,6",1,-1
2982,"7,3,5","5,6,11,11,10",2,1
2983,"3,11,4","10,8",2,0
2984,"6,3,10","10,10",2,-1
2985,"10,3,8","11,5,7,10",2,1
2986,"2,4,9","8,10",2,-1
2987,"9,10","4,5,10",0,0
2988,"10,4,8","10,2,2,10",2,-1
2989,"6,8,3","6,5,8",2,-1
2990,"9,9,10","3,3,10,6",1,-1
2991,"10,4,7","11,3,10,8",2,1
2992,"7,9,7","7,10",1,-1
2993,"3,5,8","6,6,4,2",2,-1
2994,"10,10","2,4,7,10",0,1
2995,"10,4,4","10,10","3,2",-1
2995,"10,4","10,10","3,2",-1
2996,"2,11,10","5,10,11,9",2,1
2997,"8,6,7","6,7,9",2,1
2998,"10,10,3","11,3,9,10",1,-1
2999,"2,4,10","11,6",2,-1
3000,"10,10,6","10,2,4,10",1,-1
3001,"8,11,5","10,7","1,0",-1
3002,"9,10,9","5,8,6",1,-1
3003,"9,9,10","5,11,11",1,-1
3004,"2,7,6","4,3,2,10",2,-1
3005,"2,7,10","3,4,3,10",2,-1
3006,"10,10,11","10,8",1,1
3007,"8,5,10","5,10,10",2,-1
3008,"11,2,6","3,5,10",2,1
3009,"11,5,8","4,9,10",2,1
3010,"4,2,5","10,7",2,-1
3011,"9,10,11,10","10,10","1,1",-1
3012,"9,10,10","10,10",1,-1
3013,"11,10","3,6,6,10",0,1
3014,"6,3,11","4,7,10",2,-1
3015,"2,8,2","7,2,6,3",2,-1
3016,"11,9,9,10","7,6,10","1,1",-1
3017,"7,10,11,7","5,4,10","3,1,1",-1
3017,"7,8","5,4,10","3,1,1",-1
3018,"2,10,3","8,9","3,2",-1
3018,"2,3","8,9","3,2",-1
3019,"10,10,10","10,10",1,-1
3020,"6,10,11","6,2,7,8",2,1
3021,"10,9,3","11,7",1,-1
3022,"10,6,10","8,4,8","3,2",-1
3022,"10,3","8,4,8","3,2",-1
3023,"11,6,10","10,3,8",2,-1
3024,"10,9,6","4,10,5",1,-1
3025,"3,2","10,9",0,-1
3026,"9,7,8","7,7,2,10",2,-1
3027,"10,10","11,10",,-1
3028,"5,4","5,5,5,6",0,-1
3029,"11,10,4","10,2,10",2,1
3030,"6,11,9","8,9",2,-1
3031,"9,8,10","3,2,2,10",1,-1
3032,"3,10,6","5,6,4,10",2,1
3033,"8,10,10","3,7,7",1,-1
3034,"10,3,10","4,5,8",2,-1
3035,"10,6","10,11",,-1
3036,"10,11","4,9,9",3,1
3036,"10,10","4,9,9",3,1
3037,"11,10","5,8,2,2",0,1
3038,"11,9","4,11,11,4",0,0
3039,"4,7,4","10,9",2,-1
3040,"7,2,8","6,10,2",2,-1
3041,"7,11,3","6,7,10",1,1
3042,"7,10,2","6,7,4","1,0",1
3043,"3,8,9","11,2,4",2,1
3044,"5,8,10","10,7",2,-1
3045,"5,2,10","11,11,11,11,8,10",2,1
3046,"4,8,7","3,10,3,10",2,1
3047,"10,10","10,10","3,0",0
3047,"10,10","10,10","3,0",0
3048,"7,10,10","8,10",1,-1
3049,"7,10","10,11",,-1
3050,"10,6,2","10,8",2,0
3051,"9,2,7","4,3,4,10",2,-1
3052,"6,9,5","10,5,10",2,1
3053,"9,10,8","10,10",1,-1
3054,"6,10,4","7,4,10","1,0",-1
3055,"6,10,7","10,4,10",2,-1
3056,"10,10","4,5,10",0,1
3057,"10,11","6,2,9",0,1
3058,"4,6,10","5,10,10",2,1
3059,"3,10,5","8,9",2,1
3060,"5,10,10","6,5,2,5",2,-1
3061,"2,10,9","5,10,10",2,1
3062,"10,6","11,10",,-1
3063,"9,10,10","8,2,10",1,-1
3064,"10,11","5,2,3,2,8",0,1
3065,"5,10,10","6,7,4",2,-1
3066,"7,10,10","10,2,7",2,-1
3067,"4,3,6","10,9",2,-1
3068,"3,8,2","6,10,11","3,2",-1
3068,"3,4","6,10,11","3,2",-1
3069,"3,5,3","11,5,10,3",2,-1
3070,"10,3,11","5,4,11",2,-1
3071,"10,8,10","9,6,5",2,-1
3072,"8,10,6","5,8,2,2",1,-1
3073,"8,10,10","10,6,10",2,-1
3074,"3,10","10,11",,-1
3075,"4,8,7","4,6,5,8",2,1
3076,"3,2","11,8",0,-1
3077,"9,6,10","7,3,10",2,-1
3078,"2,9,7","3,11,8,10",2,1
3079,"10,9,7","11,6",2,-1
3080,"10,10","2,10,6",0,1
3081,"10,11","10,6,7",3,1
3081,"10,5","10,6,7",3,1
3082,"4,10,10","10,9",2,-1
3083,"11,7,10,10","3,2,10,5","1,1",-1
3084,"10,5,3","6,6,4,8",2,1
3085,"9,8,10","9,2,10","3,2",-1
3085,"9,10","9,2,10","3,2",-1
3086,"3,10,8","3,11,5",2,1
3087,"11,7,9,10","5,3,4,10","1,1",-1
3088,"7,10,9","4,7,10",1,-1
3089,"10,6,11","10,5,10",2,1
3090,"5,10,11","10,9",2,-1
3091,"2,6","10,11",,-1
3092,"10,2,2","10,5,10","3,3,2",1
3092,"10,7","10,5,10","3,3,2",1
3092,"10,9","10,5,10","3,3,2",1
3093,"3,8,7","10,3,7",2,-1
3094,"6,8,8","2,2,9,10",2,-1
3095,"10,10","3,11,7",0,-1
3096,"4,10,11","2,9,7",2,-1
3097,"3,9,10","10,6,2",2,-1
3098,"10,5,3","6,9,4",2,-1
3099,"10,8,4","7,8,11,4",1,-1
3100,"10,11","5,3,4,11,8",0,0
3101,"9,6,9","3,3,9,11,10",2,-1
3102,"3,11,10","10,6,8","3,3,2",1
3102,"3,8","10,6,8","3,3,2",1
3102,"3,10","10,6,8","3,3,2",1
3103,"10,3,5","7,10",2,1
3104,"10,10","11,10",,-1
3105,"2,7","3,9,9",0,-1
3106,"10,9,10","11,8",2,-1
3107,"2,5","10,8",0,-1
3108,"10,9,2","4,11,10,2",1,1
3109,"10,4,6","6,8,6",2,0
3110,"4,10,6","4,2,10,3",2,1
3111,"3,10,10","10,7",2,-1
3112,"5,4,10","2,8,10",2,-1
3113,"11,6,3","3,8,10","1,0",-1
3114,"4,8,10","4,7,5,11",2,-1
3115,"9,2,10","4,3,7,10",2,1
3116,"11,10","10,11",,0
3117,"10,7,10","11,4,9,3","3,2",-1
3117,"10,6","11,4,9,3","3,2",-1
3118,"7,10,3,10","6,10,10","1,1",-1
3119,"10,8,10","8,10",2,-1
3120,"10,9,7","10,5,2",2,-1
3121,"2,8","7,10",0,-1
3122,"10,6,10","7,11",2,-1
3123,"10,9,6","10,9",2,-1
3124,"3,10,10","5,7,5",2,-1
3125,"2,10,10","11,2,3,7,9",2,-1
3126,"10,9,10","8,7,4",1,-1
3127,"3,2","6,4,10",0,-1
3128,"11,7,11,9,6","5,10,2","1,1,1",-1
3129,"10,5,5","5,10,8","3,2",1
3129,"10,11","5,10,8","3,2",1
3130,"6,3","2,5,7,4",0,-1
3131,"8,4,10","3,6,10",2,-1
3132,"2,9,5","4,7,4,9",2,1
3133,"10,9,5","10,5,5",2,-1
3134,"11,10,11","10,10","1,0",-1
3135,"5,10,5","2,6,10","3,2",1
3135,"5,2","2,6,10","3,2",-1
3136,"7,6,10","10,10",2,-1
3137,"4,3","11,10",,-1
3138,"4,2","8,8,8","3,0",1
3138,"4,10","8,8,8","3,0",1
3139,"3,6","2,10,11,4","3,0",-1
3139,"3,4","2,10,11,4","3,0",-1
3140,"2,10,5","5,10,2",2,0
3141,"3,10,10","10,10",2,-1
3142,"11,3,10","10,7",2,-1
3143,"10,10","10,11",,-1
3144,"9,6,10","10,10",2,-1
3145,"10,4,8","2,10,5",2,-1
3146,"10,2,4","10,6,4","3,2",-1
3146,"10,6","10,6,4","3,2",-1
3147,"5,8,9","11,4,10,10",2,-1
3148,"9,4,9","10,5,11,8",2,-1
3149,"10,6,10","6,9,10",2,-1
3150,"5,9,3","6,10,5",2,-1
3151,"3,7,2","10,9",2,-1
3152,"10,3,10","10,6,10",2,-1
3153,"4,5","2,3,3,11",0,-1
3154,"5,10,6","5,7,4,4",2,1
3155,"9,4,5","11,9",2,-1
3156,"10,8,6","10,9",2,-1
3157,"7,10,5","10,10",2,-1
3158,"7,10,10","10,7",2,-1
3159,"8,10","11,10",,-1
3160,"5,8,11","2,4,3,5,3",2,-1
3161,"9,6","2,10,11,10",0,1
3162,"10,9","9,4,2,10",0,1
3163,"4,6","10,10","3,0",-1
3163,"4,6","10,10","3,0",-1
3164,"9,6","3,2,2,2,9",0,-1
3165,"10,9","11,8",0,0
3166,"5,6,4","10,9",2,-1
3167,"10,11","3,11,3",0,1
3168,"2,7","7,3,6,10",0,1
3169,"2,3","10,2,10",0,1
3170,"8,4","10,2,8",0,-1
3171,"8,6,10","5,10,7",2,-1
3172,"5,10","10,10","3,0",-1
3172,"5,2","10,10","3,0",-1
3173,"8,6","9,3,10",0,1
3174,"4,11","8,10",0,-1
3175,"10,8,10","7,5,7","3,1",-1
3175,"10,9","7,5,7","3,1",0
3176,"7,10","10,2,10",0,1
3177,"10,2","10,8",0,-1
3178,"8,10,4","4,8,10",1,-1
3179,"11,7,2,6","6,9,7","1,1,0",1
3180,"2,10","8,5,7",0,-1
3181,"5,11","5,7,2,8",0,1
3182,"4,10","2,10,4,11",0,-1
3183,"11,7","11,5,11",0,1
3184,"2,5","6,3,10",0,-1
3185,"3,10","11,9",0,-1
3186,"4,7","5,3,9",0,-1
3187,"10,8","8,2,10",0,-1
3188,"5,10","7,8,6",0,-1
3189,"3,7","9,10",0,-1
3190,"10,5","10,10","3,0",-1
3190,"10,6","10,10","3,0",-1
3191,"4,10","10,5,10",0,1
3192,"4,10","8,10","3,0",-1
3192,"4,10","8,10","3,0",-1
3193,"10,6","10,3,6",0,-1
3194,"6,10","8,11",0,-1
3195,"10,2","10,10",0,-1
3196,"8,7","7,6,10",0,1
3197,"4,10","10,6,9",0,1
3198,"3,10","9,4,2,10",0,1
3199,"4,5","9,3,5",0,-1
3200,"9,3,8","3,5,9",2,1
3201,"10,11","11,10",,0
3202,"8,3","10,2,10",0,1
3203,"3,6","5,7,5",0,-1
3204,"4,10","2,6,10",0,-1
3205,"10,11","6,6,6",3,1
3205,"10,10","6,6,6",3,1
3206,"10,9,10","2,9,5,10",1,-1
3207,"9,11","4,3,5,10",0,1
3208,"11,7","10,2,7",0,-1
3209,"10,2","5,11,8,3",0,-1
3210,"7,10","11,10",,-1
3211,"3,10","9,9",0,-1
3212,"10,11","10,8","3,3",1
3212,"10,2","10,8","3,3",-1
3212,"10,10","10,8","3,3",1
3213,"10,4,11","5,10,10",2,1
3214,"10,8","10,6,6",0,1
3215,"9,4","10,8",0,-1
3216,"3,10,10","2,10,7",2,-1
3217,"6,3","3,2,10,9",0,1
3218,"8,7","11,10",,-1
3219,"6,8","10,10",0,-1
3220,"7,10,3","4,6,10","1,0",0
3221,"8,9","8,4,5",0,0
3222,"6,9,10","2,4,10,7","3,1",-1
3222,"6,10","2,4,10,7","3,1",1
3223,"5,7","7,8,4",0,-1
3224,"10,3","6,5,9","3,0",-1
3224,"10,2","6,5,9","3,0",-1
3225,"3,2","3,8,9",0,-1
3226,"6,5","10,7",0,-1
3227,"2,4","10,5,5",0,-1
3228,"6,2","10,2,9",0,-1
3229,"2,8,6,10","2,10,10","1,1",-1
3230,"11,7,7,5","3,10,8","1,1,0",-1
3231,"2,4","10,10",0,-1
3232,"10,11","10,2,7",0,1
3233,"4,10","11,10",,-1
3234,"4,2","10,10",0,-1
3235,"3,9","11,7",0,-1
3236,"10,2","10,7","3,3,0",-1
3236,"10,3","10,7","3,3,0",-1
3236,"10,9","10,7","3,3,0",1
3237,"6,3","5,10,5",0,-1
3238,"3,10","10,7",0,-1
3239,"3,3","11,10",,-1
3240,"2,10","10,6,10",0,1
3241,"6,4","6,4,5,6",0,-1
3242,"10,8,8","6,9,10","3,1",-1
3242,"10,6","6,9,10","3,1",1
3243,"10,4","2,11,10,11,6","3,0",-1
3243,"10,5","2,11,10,11,6","3,0",-1
3244,"10,5","10,5,4",0,-1
3245,"10,11","4,7,7",0,1
3246,"4,10","7,3,3,9",0,1
3247,"6,8","3,10,6",0,-1
3248,"10,3,10","2,10,5",2,-1
3249,"10,7,10","8,10",1,-1
3250,"10,2,4","6,5,7",2,-1
3251,"7,10,3","8,9","1,0",1
3252,"5,4","5,10,10",0,1
3253,"10,2","10,10","3,3,0",-1
3253,"10,8","10,10","3,3,0",-1
3253,"10,9","10,10","3,3,0",-1
3254,"3,5","5,2,10",0,-1
3255,"10,9","11,10",,-1
3256,"7,6","10,6,5",0,-1
3257,"6,2","11,4,10,4",0,-1
3258,"5,10,11,8","3,11,5","1,1",-1
3259,"10,9","8,6,8","3,0",1
3259,"10,10","8,6,8","3,0",1
3260,"7,10,2","4,8,10","1,0",1
3261,"10,7,6","4,11,9,10",1,-1
3262,"2,10,10","10,7",2,-1
3263,"9,6","10,7","3,0",-1
3263,"9,3","10,7","3,0",-1
3264,"4,11,11,10,10","6,8,3","1,1,1",-1
3265,"10,11","10,9",0,1
3266,"10,9,4","10,8","3,1",-1
3266,"10,9","10,8","3,1",1
3267,"10,6","10,10",0,-1
3268,"10,8,11","9,4,9","1,0",1
3269,"11,10","11,6",0,1
3270,"10,11","7,4,6",0,1
3271,"10,10","7,11","3,0",1
3271,"10,4","7,11","3,0",-1
3272,"4,10","10,5,5",0,-1
3273,"2,8,6","2,10,8","3,2",-1
3273,"2,10","2,10,8","3,2",-1
3274,"10,4","11,4,8,10",0,1
3275,"3,8,4","4,10,4",2,-1
3276,"10,7,10","4,5,2,7",1,-1
3277,"11,5,7","2,4,10,10","1,0",1
3278,"7,11,8","10,9","1,0",-1
3279,"3,6,8","3,10,3,10",2,1
3280,"8,10","4,5,11",0,-1
3281,"10,3","7,2,4,4",0,-1
3282,"10,8,6","9,10","3,1",-1
