round,player_hand,dealer_hand,actions,result
60,"2,11,4","10,9",2,-1
61,"10,11","8,8,7",0,1
62,"9,4","11,10",,-1
63,"3,10,11","10,10",2,-1
64,"11,11,9","11,4,9,3",1,1
65,"6,10,7","4,9,11,10",1,-1
66,"4,6","2,8,10",0,-1
67,"5,10,7","2,6,10","3,1",-1
67,"5,6","2,6,10","3,1",-1
68,"3,9,4","10,8",2,-1
69,"3,8,5","6,10,6",2,0
70,"9,5,10","10,5,10","3,2",-1
70,"9,7","10,5,10","3,2",0
71,"4,8,7","6,10,5",2,-1
72,"6,2,5","5,8,7",2,-1
73,"11,3,2","10,7",2,-1
74,"9,2,6","10,9",2,-1
75,"3,10,2,7","3,10,6","1,1",-1
76,"10,8,9","4,3,6,9",1,-1
77,"6,10,10","8,10",1,-1
78,"10,7,2","5,7,2,10","1,0",0
79,"9,10","10,11",,-1
80,"11,10","3,10,7",0,1
81,"10,10","7,4,6",0,1
82,"9,10","6,8,4",0,1
83,"2,10,10","10,10",2,-1
84,"3,7,10","10,5,11,10",2,0
85,"3,2","11,10",,-1
86,"7,9,10","7,10",1,-1
87,"10,8","8,7,6",0,-1
88,"4,10,7","10,10",2,1
89,"9,11","10,8",0,1
90,"3,7,4","6,11",2,-1
91,"10,6,4","8,10","1,0",1
92,"10,6,10","11,3,7",2,-1
93,"10,5,11","10,9",2,-1
94,"10,10","2,10,10",0,0
95,"10,11","11,2,10,10",0,1
96,"9,6,8","7,8,5",1,-1
97,"7,9,4","6,5,10","3,1,0",-1
97,"7,11","6,5,10","3,1,0",-1
98,"10,10","2,9,11,10",0,0
99,"3,5,10","7,4,8",2,-1
100,"10,11","9,3,3,10",0,1
101,"11,10","4,5,10",0,1
102,"3,8,6","8,10",2,-1
103,"8,9","11,10",,-1
104,"11,10","10,10",0,1
105,"2,10","10,11",,-1
106,"10,8","10,8",0,0
107,"6,11,11","6,9,10","1,0",0
108,"4,5,3","10,8",2,-1
109,"8,7,6","4,7,9",1,1
110,"5,2,10","10,8",2,-1
111,"9,5,2","10,2,2,10",2,0
112,"10,6,2","8,5,10","1,0",0
113,"4,10,10","6,5,2,10",1,-1
114,"9,9","8,10",0,0
115,"10,10,9","6,7,10",1,-1
116,"7,10,5","4,6,10",1,-1
117,"4,10,3","10,10",2,-1
118,"10,3,10","9,10",2,-1
119,"5,10,10","4,3,7,4",1,-1
120,"4,2","11,4,6","3,0",-1
120,"4,4","11,4,6","3,0",-1
121,"5,6,11","6,3,10",2,-1
122,"10,4,4","10,9",2,-1
123,"11,2,8","5,7,10",1,1
124,"5,9,5,3","3,7,6,3","1,1",-1
125,"3,10,10","3,6,5,3",1,-1
126,"10,10","10,10",0,0
127,"11,10","4,2,4,10",0,1
128,"4,7,10","7,11",2,1
129,"11,3,5,11","2,10,6","1,1,0",1
130,"4,2","10,4,6",0,-1
131,"9,7,7","7,10",1,-1
132,"10,10","6,10,10",0,0
133,"8,10,8","6,4,10",1,-1
134,"10,10","3,11,11,4",0,1
135,"8,10","10,3,11,5",0,-1
136,"10,10","2,9,10",0,-1
137,"10,8,4","7,7,9",1,-1
138,"8,3","4,6,11",0,-1
139,"5,9,2","9,5,4",2,-1
140,"8,10","9,10",0,-1
141,"5,11,10,10","8,10","1,1",-1
142,"2,10,10","10,10",2,-1
143,"3,4","5,10,3",0,-1
144,"10,11","11,10",,-1
145,"8,6,10","11,2,10,10",2,-1
146,"7,6,5,5","4,3,6,10","1,1",-1
147,"10,10","10,5,9",0,0
148,"8,11,4","6,7,5","1,0",-1
149,"6,5","11,10",,-1
150,"6,3,8","10,5,8",2,0
151,"6,4","4,5,4,4",0,-1
152,"7,6,10","5,10,2",2,-1
153,"2,10,3","6,10,8",2,0
154,"9,10","10,7",0,1
155,"6,10,6","10,5,10",2,-1
156,"2,10","4,8,10",0,0
157,"11,10","10,4,2,11",0,1
158,"2,10,8","10,5,7","3,3,2",0
158,"2,5","10,5,7","3,3,2",0
158,"2,6","10,5,7","3,3,2",0
159,"10,7,10","10,8",2,-1
160,"10,8,8","7,2,9",1,-1
161,"3,10,9","10,3,5","3,2",-1
161,"3,9","10,3,5","3,2",-1
162,"9,9","10,11",,-1
163,"4,6,9","8,5,8",2,-1
164,"7,9,10","10,4,6","3,3,2",-1
164,"7,9","10,4,6","3,3,2",-1
164,"7,10","10,4,6","3,3,2",-1
165,"7,2,10","10,10","3,2",-1
165,"7,6","10,10","3,2",-1
166,"9,2,10","10,3,9",2,1
167,"10,5,4","10,10",2,-1
168,"10,3","5,7,11,6",0,-1
169,"9,11","8,3,10",0,-1
170,"11,10","2,3,10,6",3,0
170,"11,11","2,3,10,6",3,-1
171,"6,9,4,11","5,10,6","1,1,0",-1
172,"5,11,10","7,4,10",2,-1
173,"2,5","10,10","3,0",-1
173,"2,8","10,10","3,0",-1
174,"10,2,7","10,8",2,1
175,"4,10","11,10",,-1
176,"11,10","6,10,9",0,1
177,"6,10,11","10,9",2,-1
178,"6,2","5,5,7",0,-1
179,"10,2","6,10,9",0,0
180,"4,3","8,3,11,3,10",0,0
181,"2,10","3,9,8",0,-1
182,"6,10,10","2,3,5,3,2,10",1,-1
183,"10,4","5,2,7,9","3,3,0",0
183,"10,2","5,2,7,9","3,3,0",0
183,"10,9","5,2,7,9","3,3,0",0
184,"4,2","7,7,10",0,0
185,"3,2","10,2,10","3,0",0
185,"3,9","10,2,10","3,0",0
186,"6,4","5,6,3,8",0,0
187,"8,10,2","4,11,10,8","1,0",0
188,"7,6,10","10,9",2,-1
189,"10,6,8","10,2,11,7",2,-1
190,"10,9","10,7",0,1
191,"3,11,6","10,5,7",2,0
192,"8,2","3,5,8,6",0,0
193,"9,4,9","10,10",2,-1
194,"5,9,9","2,3,6,9",1,-1
195,"6,5","5,10,4",0,-1
196,"10,8,3","8,10",1,1
197,"10,2,10","10,10",2,-1
198,"10,10","10,10",0,0
199,"9,10","4,7,10",0,-1
200,"10,10","10,7",0,1
201,"4,6","11,8",0,-1
202,"3,10","8,11",0,-1
203,"10,10","6,10,6",0,0
204,"5,6","4,11,8,9",0,0
205,"4,8,5","10,9","3,2",-1
205,"4,10","10,9","3,2",-1
206,"5,3","5,10,4",0,-1
207,"4,10","10,11",,-1
208,"5,4","8,5,8",0,-1
209,"10,6","10,10",0,-1
210,"2,3","3,4,10",0,-1
211,"6,4","3,8,6",0,-1
212,"2,3","10,11",,-1
213,"10,7,10","3,6,10",1,-1
214,"5,10,10","7,4,5,7",2,-1
215,"9,8,10","5,10,7",1,-1
216,"10,6","10,4,2,2",0,-1
217,"10,9","3,6,10",0,0
218,"10,9","10,10",0,-1
219,"7,6,6","5,7,8","1,0",-1
220,"10,9","10,10",0,-1
221,"11,8,6,7","5,7,2,8","1,1",-1
222,"9,10,8","6,9,4",1,-1
223,"3,7,5","10,10",2,-1
224,"4,2","10,2,10","3,0",0
224,"4,8","10,2,10","3,0",0
225,"6,9,9","11,9",2,-1
226,"4,11,10","10,8",2,-1
227,"10,6,2","10,2,6",2,0
228,"11,5,7","9,5,9",2,0
229,"10,8,10","5,7,10",1,-1
230,"2,10,9","11,4,2",2,1
231,"2,10","3,10,11,10",0,0
232,"5,9,2,4,6","3,6,4,10","1,1,1",-1
233,"3,7","2,8,2,10",0,0
234,"3,10,10","10,10",2,-1
235,"8,10,2,4","7,9,10","1,1",-1
236,"3,5","10,10",0,-1
237,"9,4,4","7,11",2,-1
238,"11,2","5,11,5",0,-1
239,"10,5,5","8,3,7",2,1
240,"4,8,10","10,8",2,-1
241,"10,6,8","5,10,9",1,-1
242,"6,2","9,10",0,-1
243,"7,6,10","3,10,10",1,-1
244,"2,6","5,9,9",0,0
245,"10,5","6,7,10","3,0",0
245,"10,10","6,7,10","3,0",0
246,"10,3","4,10,8",0,0
247,"3,10,10","7,11",2,-1
248,"11,11","10,11",,-1
249,"10,9","11,8",0,0
250,"10,7,4","8,10",2,1
251,"10,8,8","2,6,8,11",1,-1
252,"10,8,4","3,10,6",1,-1
253,"10,8,5","8,8,10",1,-1
254,"11,5,3,8,2,11,8","4,7,7","1,1,1,1,1",-1
255,"9,5,10","10,10",2,-1
256,"10,5,4","10,2,8",2,-1
257,"10,11","10,10",3,1
257,"10,10","10,10",3,0
258,"5,2","11,11,2,3",0,-1
259,"10,8","10,4,9","3,0",0
259,"10,4","10,4,9","3,0",0
260,"11,8,6,3,9","5,6,2,2,4","1,1,1",-1
261,"11,6,6","11,3,4",2,-1
262,"2,10,7","10,7","3,2",1
262,"2,2","10,7","3,2",-1
263,"4,5","10,5,5",0,-1
264,"3,4","7,10",0,-1
265,"5,9,4","10,4,10",2,0
266,"2,9,3","10,6,10",2,0
267,"11,7","10,3,11,5",0,-1
268,"10,10","10,4,5",0,1
269,"9,10,11","3,2,2,11","3,1,0",1
269,"9,10","3,2,2,11","3,1,0",1
270,"3,7","5,7,10",0,0
271,"10,7","11,7",0,-1
272,"2,6","10,8",0,-1
273,"10,10","3,9,3,9",0,0
274,"9,10","10,9",0,0
275,"8,3,4","10,10",2,-1
276,"11,4","11,10",,-1
277,"9,2","4,2,10,10",0,0
278,"7,3,10","8,10",2,1
279,"5,6,4","6,11",2,-1
280,"10,10","7,8,5",0,0
281,"10,10","10,6,8",0,0
282,"8,11","10,3,7",0,-1
283,"3,6","10,10",0,-1
284,"6,9","10,11",,-1
285,"7,6,10","3,11,5",1,-1
286,"10,9","10,3,2,3",0,1
287,"8,7,11,11,7","2,4,3,8","1,1,1",-1
288,"8,10","8,3,10",0,-1
289,"7,10","10,8",0,-1
290,"11,10","4,6,10",0,1
291,"4,7,5","10,10",2,-1
292,"7,10,6","5,6,8",1,-1
293,"10,6,2,2","5,10,10","1,1,0",0
294,"10,10","10,8",0,1
295,"4,9,7","7,7,3",2,1
296,"5,9,10","8,4,10",2,-1
297,"10,10","10,8",0,1
298,"2,5","10,10",0,-1
299,"2,10,10","11,9",2,-1
300,"10,8","10,6,10",0,0
301,"9,11","10,2,6",0,1
302,"10,6,7","6,3,2,8",1,-1
303,"6,10,4","5,4,8","1,0",1
304,"6,10","10,5,5","3,3,0",-1
304,"6,10","10,5,5","3,3,0",-1
304,"6,9","10,5,5","3,3,0",-1
305,"3,2","2,8,10",0,-1
306,"10,7","9,3,8",0,-1
307,"10,9","8,3,10",0,-1
308,"4,5,4","10,8",2,-1
309,"7,10,10","6,10,11",1,-1
310,"2,5","11,6",0,-1
311,"8,5,3,5","3,2,10,6","1,1",0
312,"4,5","4,11,11,10,3",0,-1
313,"7,10,5","5,2,5,5",1,-1
314,"10,8","11,2,11,8,10",0,0
315,"11,7","10,2,6","3,0",0
315,"11,3","10,2,6","3,0",-1
316,"10,10","4,6,6,5",0,-1
317,"9,11","10,6,4",0,0
318,"7,2","10,9",0,-1
319,"10,10","10,10",0,0
320,"11,10","7,8,4",0,1
321,"3,10,10","10,10",2,-1
322,"2,11,10","8,11",2,-1
323,"3,6","6,10,3",0,-1
324,"10,5,5","10,8",2,1
325,"7,6,8","4,11,10,5",1,1
326,"10,8,6","4,10,8",1,-1
327,"8,4,7","11,9",2,-1
328,"10,6,10","7,9,6",1,-1
329,"7,5","5,2,10",0,-1
330,"2,10","3,7,4,11,9",0,0
331,"10,6,3","10,10",2,-1
332,"10,3,7","7,10",2,1
333,"9,10","10,4,10","3,0",0
333,"9,11","10,4,10","3,0",0
334,"3,9,10","2,4,10,10","3,1",-1
334,"3,10","2,4,10,10","3,1",0
335,"2,10","5,10,7",0,0
336,"10,8,6","3,10,7","3,1",-1
336,"10,10","3,10,7","3,1",0
337,"9,8,10","2,4,11",1,-1
338,"5,9,2","10,6,3",2,-1
339,"7,10,10","8,7,6",1,-1
340,"4,10","6,3,8",0,-1
341,"8,5,9","10,8",2,-1
342,"2,10","3,3,8,3","3,0",-1
342,"2,10","3,3,8,3","3,0",-1
343,"10,9,9","6,10,8","3,3,1",-1
343,"10,7","6,10,8","3,3,1",0
343,"10,8","6,10,8","3,3,1",0
344,"10,4,9","9,9",2,-1
345,"3,4","9,11",0,-1
346,"6,10,5","5,2,10",1,1
347,"9,5,10","5,4,5,10",1,-1
348,"7,9,3,4","5,10,2","1,1",-1
349,"7,4","2,5,4,5,2",0,-1
350,"6,10,10","10,7",2,-1
351,"11,6,4","8,6,7",1,0
352,"10,6,11","9,9",2,-1
353,"7,10,10","11,8",2,-1
354,"10,3","10,11",,-1
355,"3,9","11,10",,-1
356,"10,4,8","10,10","3,2",-1
356,"10,10","10,10","3,2",0
357,"10,8,5","8,9",1,-1
358,"2,11,11","7,6,9",2,0
359,"10,9","10,10","3,0",-1
359,"10,10","10,10","3,0",0
360,"3,6","10,10",0,-1
361,"9,10,7","8,11",1,-1
362,"10,4,10","9,10",2,-1
363,"4,7,2","10,6,4",2,-1
364,"5,10,4","10,3,10",2,0
365,"10,7,8","9,7,9",1,-1
366,"8,2,4","10,7",2,-1
367,"3,10,2","6,11",2,-1
368,"10,10","11,10",,-1
369,"10,10","8,2,8",0,1
370,"4,3","6,6,11,3,10",0,0
371,"7,4,10","10,4,2,10",2,1
372,"2,5","5,8,10","3,0",0
372,"2,2","5,8,10","3,0",0
373,"10,5,10","10,3,5",2,-1
374,"10,7,7","7,6,6",1,-1
375,"5,2","11,9",0,-1
376,"4,11,10,11,10","2,4,10,6","1,1,1",-1
377,"2,10,7,7","2,10,9","1,1",-1
378,"2,11,2","7,9,4",2,-1
379,"4,11,10,7","5,10,3","1,1",-1
380,"10,8","10,10",0,-1
381,"11,4,9","11,11,4,5",2,-1
382,"3,8","4,6,10",0,-1
383,"9,11","8,10","3,0",1
383,"9,10","8,10","3,0",1
384,"2,11,2","10,10",2,-1
385,"5,6","3,8,10",0,-1
386,"8,10,10","2,10,10",1,-1
387,"4,8,3","6,4,10",2,-1
388,"3,11,10,5,8","5,2,5,6","1,1,1",-1
389,"10,9,2","5,11,9,10",1,1
390,"10,6,5","3,10,10",1,1
391,"5,10,11","10,9",2,-1
392,"6,4,6","11,3,3",2,-1
393,"10,4,7","7,10",2,1
394,"10,9,7","3,2,10,11,6","3,1",-1
394,"10,10","3,2,10,11,6","3,1",0
395,"11,6,4","6,3,8",1,1
396,"2,5","11,9",0,-1
397,"2,10","6,4,9",0,-1
398,"10,10,10","5,10,4","3,1",-1
398,"10,11","5,10,4","3,1",1
399,"10,10,7","4,3,4,10",1,-1
400,"4,10,8","8,6,4",2,-1
401,"6,9,10","10,10",2,-1
402,"10,4,8","5,8,10",1,-1
403,"2,10","7,3,8",0,-1
404,"10,10,4","2,10,10",1,-1
405,"10,8,5","7,5,3,2",1,-1
406,"10,4,5","8,3,7",2,1
407,"10,7","11,2,2,10,9",0,0
408,"11,9","10,2,9",0,-1
409,"7,11","9,7,10","3,0",0
409,"7,2","9,7,10","3,0",0
410,"4,5","10,10",0,-1
411,"5,8","3,11,7",0,-1
412,"10,8,8","7,9,10",1,-1
413,"7,11,11,10,11,4","2,6,8,10","1,1,1,1",-1
414,"6,9","6,5,10",0,-1
415,"5,10,10","7,5,10",2,-1
416,"2,7","6,6,2,10",0,0
417,"6,4,10","7,9,10",2,0
418,"5,6","2,9,10",0,-1
419,"5,8,7","10,5,5",2,0
420,"9,10","10,10",0,-1
421,"8,10,3","6,8,9",1,1
422,"11,10","11,8",0,1
423,"10,11","10,10",0,1
424,"5,10,11,5","4,11,10,10","1,1",1
425,"2,10,11","10,5,11,10",2,0
426,"10,5,4","10,10",2,-1
427,"5,10,10","10,10",2,-1
428,"9,4,3","6,8,4",2,-1
429,"4,7","3,3,10,6",0,0
430,"8,3","2,7,3,9",0,-1
431,"11,10,9,10","7,10","1,1",-1
432,"5,7,4","11,2,10,2,10",2,0
433,"6,4,7","10,6,9",2,0
434,"2,9,6","10,10",2,-1
435,"5,10,4,6","2,3,10,2","1,1",-1
436,"7,9,5","11,3,5",2,1
437,"8,11","11,6",0,1
438,"2,7","6,2,2,6,8",0,0
439,"9,10","11,10",,-1
440,"5,10,8","10,7",2,-1
441,"9,4,11","7,10",2,-1
442,"10,3,8","2,7,11",1,1
443,"3,8,3","10,9",2,-1
444,"6,10,5","10,10",2,1
445,"10,10,6","4,10,4",1,-1
446,"10,4,3","11,2,11,10,10",2,0
447,"10,4,7","3,9,10",1,1
448,"10,2,9","10,7","3,2",1
448,"10,10","10,7","3,2",1
449,"4,9,8","3,6,4,6",1,1
450,"9,10,2","9,2,4,2",1,1
451,"10,10,10","8,6,10",1,-1
452,"6,4,10","10,10",2,0
453,"10,5,11,6","5,10,9","1,1",-1
454,"8,7,10","2,10,8",1,-1
455,"4,10,8","2,11,11,9,9",1,-1
456,"11,4,5,5,9","7,3,8","1,1,1",-1
457,"10,4,4","10,8",2,0
458,"4,10,9","9,10",2,-1
459,"7,3","5,10,10",0,0
460,"7,10,3,8","7,5,9","1,1",-1
461,"2,11,11","10,2,10",2,0
462,"8,4,10","8,10",2,-1
463,"10,5","11,10",,-1
464,"9,5,6","9,11",2,0
465,"9,10,4","4,3,9,11",1,-1
466,"10,10","11,4,8,10",0,0
467,"10,9,10","10,5,10",1,-1
468,"10,10,7","6,10,5",1,-1
469,"8,10,11,10","4,2,3,2,3,10","1,1",-1
470,"10,2,3","8,10",2,-1
471,"6,10,9","11,9",2,-1
472,"4,3","6,3,9",0,-1
473,"10,6,4","10,9",2,1
474,"8,6,2","7,9,10",2,0
475,"10,6,4,8","5,10,7","1,1",-1
476,"2,10,4","10,10",2,-1
477,"10,5,4,5","2,10,9","3,1,1",-1
477,"10,8","2,10,9","3,1,1",-1
478,"10,10,10","9,3,10",1,-1
479,"2,11,2","10,8",2,-1
480,"6,3,2","7,2,3,3,7","3,2",0
480,"6,2","7,2,3,3,7","3,2",0
481,"10,4,10","11,11,10,11,10",2,-1
482,"10,8,4","7,7,10",1,-1
483,"10,7,5","2,10,7",1,-1
484,"10,6,11,2,10","5,3,6,3","1,1,1",-1
485,"9,7,10","11,6",2,-1
486,"5,10,2,4","3,10,3,10","1,1",1
487,"5,2","8,10",0,-1
488,"9,11,5","2,10,4,8",2,0
489,"10,6,10","6,2,4,7",1,-1
490,"6,5,7","10,10",2,-1
491,"4,10,10","10,2,3,10",2,-1
492,"5,3","9,8",0,-1
493,"2,9,10","7,8,10",2,1
494,"10,5,9","7,7,4","3,1",-1
494,"10,10","7,7,4","3,1",1
495,"2,4","10,11",,-1
496,"3,10,10","3,2,10,8",1,-1
497,"10,7","10,11",,-1
498,"10,5,10","6,11",1,-1
499,"6,7,6","11,7",2,1
500,"10,2","4,4,10","3,3,0",-1
500,"10,7","4,4,10","3,3,0",-1
500,"10,3","4,4,10","3,3,0",-1
501,"10,8,4","5,7,6",1,-1
502,"8,7,10","10,4,4",2,-1
503,"7,10,7","10,10",2,-1
504,"9,10,10","4,10,5",1,-1
505,"8,5,11,10","3,2,3,2,7","1,1",-1
506,"10,2","3,7,3,10",0,0
507,"10,8,2,10","5,10,2","3,1,1",-1
507,"10,8","5,10,2","3,1,1",1
508,"3,10,2","10,3,8",2,-1
509,"7,10,10","11,6",2,-1
510,"10,8,11,9","4,3,5,2,4","1,1",-1
511,"10,6,7","2,5,3,10",1,-1
512,"3,6","10,11",,-1
513,"7,8,10","4,5,11",1,-1
514,"8,6,9","10,9",2,-1
515,"10,11","9,6,6",3,0
515,"10,8","9,6,6",3,-1
516,"10,4,6","10,10","3,2",0
516,"10,10","10,10","3,2",0
517,"8,10","11,10",,-1
518,"4,9,3,9","2,11,6","1,1",-1
519,"4,9,8","8,8,8",2,1
520,"7,8,4","10,3,8",2,-1
521,"6,5,10","11,6",2,1
522,"10,2,8","7,10",2,1
523,"10,11","6,10,11",3,1
523,"10,10","6,10,11",3,1
524,"9,7,2,2,5","4,11,7,10","1,1,1",-1
525,"10,5,11,9","6,10,3","1,1",-1
526,"10,7,5","4,11,10,7",1,-1
527,"9,11,4,6,4","3,10,4","1,1,1",-1
528,"10,5,10","10,10",2,-1
529,"5,11,3,5,6","6,6,6","1,1,1,0",1
530,"6,10,10","5,9,10",1,-1
531,"10,9","11,10",,-1
532,"10,10","7,10",0,1
533,"10,9","11,5,10,11",0,1
534,"6,4,9","5,10,3",2,1
535,"10,8,11","7,5,10","1,0",0
536,"10,11","9,10",0,1
537,"10,9","11,11,10,9",0,-1
538,"4,9,8","7,11",2,1
539,"5,11,10","10,4,10",2,0
540,"5,8,10","6,10,6",2,-1
541,"8,10,6","4,11,4",1,-1
542,"10,10","10,10",0,0
543,"10,4,3","6,2,9",2,0
544,"7,6,9","10,8",2,-1
545,"5,4","3,7,10",0,-1
546,"7,10","10,5,11,4",0,-1
547,"11,4,10","10,10",2,-1
548,"3,7,3","8,5,9","3,2",0
548,"3,10","8,5,9","3,2",0
549,"10,10","7,11",0,1
550,"10,8","11,10",,-1
551,"4,6,10","9,3,10",2,0
552,"6,8,2","10,6,10",2,0
553,"2,5,10","8,3,3,10",2,0
554,"2,9,2","10,3,9",2,0
555,"10,7,10","8,7,10",1,-1
556,"10,5,8","10,6,7",2,-1
557,"10,10","9,6,2",0,1
558,"10,10","6,10,10",0,0
559,"4,10,10","2,10,4,8",1,-1
560,"10,10","9,8",0,1
561,"9,10,10","2,9,7",1,-1
562,"5,3,8","11,7",2,-1
563,"5,8,10","4,3,4,10","3,1",-1
563,"5,10","4,3,4,10","3,1",-1
564,"11,5,6,6,10","2,10,7","1,1,1",-1
565,"4,6","2,2,3,6,2,2",0,-1
566,"9,10","11,10",,-1
567,"3,8,8,11,7","2,10,10","1,1,1",-1
568,"3,9,2","4,5,7,11",2,-1
569,"10,8,3","2,4,8,10",1,1
570,"8,10,2,7","6,7,9","1,1",-1
571,"10,7,5","10,2,11,2,5",2,-1
572,"7,2,5","10,9",2,-1
573,"10,5,5","11,3,7","3,2",-1
573,"10,6","11,3,7","3,2",-1
574,"2,10,7","7,4,10",2,-1
575,"8,6,6,7","3,10,8","1,1",-1
576,"7,11,5","4,10,3","1,0",-1
577,"10,2,7","7,6,10",2,0
578,"9,2,10","10,10",2,1
579,"3,10,8","3,10,3,7",1,1
580,"7,10,8","8,2,6,11",2,-1
581,"4,5","2,7,10",0,-1
582,"3,9,2","5,11,4",2,-1
583,"9,3,9","10,10",2,1
584,"3,10,10","10,6,10",2,-1
585,"2,11,2","10,5,3",2,-1
586,"5,4,8","9,6,10",2,0
587,"4,3,9","10,2,10",2,0
588,"6,8,5","6,10,10",2,0
589,"10,7,10","10,10",2,-1
590,"3,10,4","10,3,10",2,0
591,"10,9,10","10,8",2,-1
592,"7,10,11","11,7",2,0
593,"10,9,9","10,5,10","3,2",-1
593,"10,5","10,5,10","3,2",0
594,"4,6,3","10,10",2,-1
595,"11,10,7,7","8,4,9","1,1",-1
596,"9,5,8","5,6,5,4",2,-1
597,"11,8","10,6,6",0,0
598,"6,5,2","10,3,8",2,-1
599,"11,10,8,9","2,7,6,4","1,1",-1
600,"10,7,5","3,10,6","3,3,3,1",-1
600,"10,10","3,10,6","3,3,3,1",1
600,"10,10","3,10,6","3,3,3,1",1
600,"10,11","3,10,6","3,3,3,1",1
601,"10,4,10","9,10",2,-1
602,"9,10,6","5,7,6",1,-1
603,"10,11","11,11,4,11",0,1
604,"2,5,10","8,10",2,-1
605,"10,9","11,8","3,0",0
605,"10,9","11,8","3,0",0
606,"4,7","10,11",,-1
607,"2,10,10","10,8",2,-1
608,"10,10","10,6,11",0,1
609,"4,9,4","8,10",2,-1
610,"4,2","10,7",0,-1
611,"8,6","11,10",,-1
612,"9,2,10","6,10,10",2,1
613,"5,10,3,10","3,9,7","1,1",-1
614,"11,2,4","10,10",2,-1
615,"8,10,7","7,9,11",1,-1
616,"10,2,6","8,5,3,10",2,0
617,"7,9,7","2,9,10",1,-1
618,"10,11","2,5,5,8",0,1
619,"7,10,3","4,10,8","1,0",0
620,"10,11","6,10,2",0,1
621,"7,11,9,10","4,10,5","1,1",-1
622,"3,10,4","7,7,6",2,-1
623,"4,10,10","10,3,10",2,-1
624,"8,4,3","10,10",2,-1
625,"2,11,9","10,10",2,-1
626,"8,4,7","5,3,6,10","3,2",0
626,"8,9","5,3,6,10","3,2",0
627,"10,3,6","10,9",2,0
628,"10,10","6,5,10",0,-1
629,"10,10","6,10,4",0,0
630,"11,10","2,5,5,5",0,1
631,"6,4,5","7,10",2,-1
632,"7,10,7","4,4,7,3",1,-1
633,"11,10","10,11",,-1
634,"3,2","10,11",,-1
635,"4,6,10","9,7,9",2,0
636,"8,6,8","9,11",2,-1
637,"10,10","11,6",0,1
638,"10,3,10","2,5,10","3,1",-1
638,"10,10","2,5,10","3,1",1
639,"7,5,4,10","4,9,11,8","1,1",-1
640,"2,7,9","5,10,10",2,0
641,"8,2","10,11",,-1
642,"4,10,10","11,3,6",2,-1
643,"11,6,8,7","2,11,2,10,5","1,1",-1
644,"8,6,10","7,10",2,-1
645,"9,10","10,6,2",0,1
646,"11,8,7,10","3,8,3,2,10","1,1",-1
647,"2,10,10","2,7,10",1,-1
648,"9,10,10","2,10,6",1,-1
649,"5,4","3,4,10",0,-1
650,"10,7","8,5,6",0,-1
651,"8,10","10,2,10",0,0
652,"3,7","3,7,10",0,-1
653,"4,6,11","11,2,10,8",2,0
654,"4,8,6","8,3,11,10",2,0
655,"4,9,10","10,6,2",2,-1
656,"2,9,4","9,7,9",2,0
657,"10,3,10","10,10",2,-1
658,"6,10,4","3,7,7","3,1,0",1
