round,player_hand,dealer_hand,actions,reward
110,"6,9,10","8,10",2,-1
111,"10,7,8","11,11,10,5",2,-1
112,"10,3,10","4,8,4,8",2,-1
113,"8,4,11","9,10",2,-1
114,"2,5,2","2,10,11,5",2,-1
115,"10,7,3","10,7",2,1
116,"10,10,10","9,4,7",1,-1
117,"3,6,10","8,10",2,1
118,"5,6,10","10,5,10",2,1
119,"9,3,10","10,4,7",2,-1
120,"11,7,10","9,10",2,-1
121,"2,10,4","3,10,5",2,-1
122,"10,4,10","6,11",2,-1
123,"8,11,5","11,4,7,2,8",2,1
124,"9,10,11,10","8,10","1,1",-1
125,"3,11,7","3,7,2,10",2,1
126,"2,2,11","8,8,6","1,0",1
127,"10,6,11","3,4,9,6",2,1
128,"5,10,9","9,10",2,-1
129,"3,6,10","10,5,6",2,-1
130,"8,10,2","10,10",2,0
131,"10,11,6","9,10","1,0",-1
132,"5,10,7","4,10,3",2,-1
133,"10,10,7","10,6,10",1,-1
134,"7,9,5","4,10,10",2,1
135,"5,3,4","2,6,10",2,-1
136,"11,11,10","3,10,5",2,-1
137,"10,8,5","10,10",2,-1
138,"8,10,7","10,2,6",2,-1
139,"2,6,8","7,2,10",2,-1
140,"6,10,2","4,2,7,8",2,-1
141,"8,3,5","10,7",2,-1
142,"5,4,5","10,3,9",2,1
143,"5,10","10,11",,-1
144,"2,4","6,8,5",0,-1
145,"10,8,10","9,9",2,-1
146,"7,10,9","6,5,11,10",2,-1
147,"4,4,7","9,11",2,-1
148,"2,5","5,10,7",0,1
149,"7,10,3,2","6,10,10","1,1",-1
150,"2,10,6","10,5,7",2,1
151,"8,8,4","8,10",2,1
152,"2,8,10","9,10",2,1
153,"6,3,10","8,5,4",2,1
154,"11,3,10","3,3,10,10",2,1
155,"6,5,3","7,9,3",2,-1
156,"7,2,4","3,10,8",2,-1
157,"11,8,5","11,9",2,-1
158,"9,11","11,10",,-1
159,"2,10,9","4,6,3,9",2,1
160,"11,7,8,11,5","2,10,10","1,1,1",-1
161,"10,7,11","8,7,4",2,-1
162,"9,5,7","5,10,10",2,1
163,"2,10,3","2,8,10",2,-1
164,"10,4,10","7,3,9",2,-1
165,"4,10,2","10,10",2,-1
166,"10,11,2","10,10","1,0",-1
167,"6,7,9","4,10,4",2,-1
168,"4,6,10","5,3,5,7",2,0
169,"2,9,10","3,5,10",2,1
170,"3,6,3","10,2,10",2,1
171,"10,10,10","10,3,2,10",1,-1
172,"9,11,3","9,6,5","1,0",-1
173,"5,10,7","3,11,10,3",2,-1
174,"4,6,10","7,4,10",2,-1
175,"6,5,6","5,9,10",2,1
176,"6,2,10","8,8,10",2,1
177,"5,7,3","11,9",2,-1
178,"9,6,7","11,2,10,10",2,-1
179,"10,8,7","8,10",1,-1
180,"9,11,7,7","6,6,11,10","1,1",-1
181,"10,6,10","10,10",2,-1
182,"8,3,5","11,4,10,5",2,-1
183,"10,10,10","10,8",1,-1
184,"8,10,8","4,3,5,6",1,-1
185,"2,10,3","7,11",2,-1
186,"4,10,4","6,10,2",2,0
187,"7,2,10","3,11,10,8",2,1
188,"4,11,8","4,3,9,3",2,-1
189,"10,4,8","8,6,4",2,-1
190,"10,3,6","8,10",2,1
191,"5,10,11","7,9,4",2,-1
192,"4,11,3","10,9",2,-1
193,"10,10,10","10,9",1,-1
194,"10,5,10","5,10,2",2,-1
195,"10,3,8","4,10,5",2,1
196,"7,11,2,10,10","6,3,11","1,1,1",-1
197,"10,8,6","9,11",1,-1
198,"8,3,7","9,8",2,1
199,"7,10,5","3,2,6,5,8",1,-1
200,"7,4,5","11,9",2,-1
201,"10,10,4","7,6,6",1,-1
202,"10,5,6","9,10",2,1
203,"10,4","11,10",,-1
204,"10,10,6","10,8",1,-1
205,"10,8","11,10",,-1
206,"10,10,11","4,11,10,9",1,1
207,"10,7,2,10","6,10,9","1,1",-1
208,"7,4,3","2,5,2,9",2,-1
209,"6,6,10","2,2,4,10",2,-1
210,"11,9,10,10","2,10,7","1,1",-1
211,"5,10,7","11,7",2,-1
212,"7,3,11","8,2,9",2,1
213,"2,10,9","10,3,2,10",2,1
214,"10,10,11","11,8",1,1
215,"5,3,4","7,6,4",2,-1
216,"7,3,7","10,3,3,7",2,1
217,"4,9,10","10,7",2,-1
218,"10,10,10","3,4,5,11,10",1,-1
219,"5,10","10,11",,-1
220,"2,6,4","2,8,8",2,-1
221,"5,7,10","4,4,10",2,-1
222,"10,10,5","10,10",1,-1
223,"10,7,4","10,8",2,1
224,"7,10,11,6","4,7,9","1,1",-1
225,"7,4,3","6,7,10",2,1
226,"10,11,10","5,10,8",1,1
227,"6,8,3","8,3,10",2,-1
228,"5,5,5","9,2,4,5",2,-1
229,"2,10,4","6,5,6",2,-1
230,"10,9,10","10,10",1,-1
231,"5,9,8","3,8,10",2,-1
232,"10,4,11","10,9",2,-1
233,"9,11,10,2","10,3,5","1,1",-1
234,"7,11,3","6,4,10",1,1
235,"3,7,6","3,6,6,4",2,-1
236,"5,10,9","2,10,9",2,-1
237,"2,7,3","9,8",2,-1
238,"3,10,2","6,10,10",2,1
239,"10,9,10","7,10",1,-1
240,"7,8,10","8,2,9",2,-1
241,"6,6,10","3,2,3,5,11,8",2,-1
242,"6,10,10","10,9",2,-1
243,"9,3,5","2,2,10,8",2,1
244,"7,10,10","10,3,10",2,-1
245,"9,10,2","5,10,10",1,1
246,"9,8,10","6,5,8",1,-1
247,"3,10,7","2,10,10",2,1
248,"8,8","11,10",,-1
249,"6,10,8","7,10",1,-1
250,"5,5,7","10,4,9",2,1
251,"10,10,11","7,4,4,5",1,1
252,"4,10,10","8,10",2,-1
253,"7,11,10,3","3,4,2,9","1,1",1
254,"10,8,7","9,8",1,-1
255,"2,10,10","3,10,6",2,-1
256,"10,7,5","6,10,4",1,-1
257,"10,11","7,7,10",0,1
258,"6,10,6","10,6,10",1,-1
259,"11,8,10,3","10,10","1,1",-1
260,"5,10,4","10,10",2,-1
261,"10,7,3","5,4,5,7","1,0",-1
262,"7,10,9","10,9",1,-1
263,"5,9,10","6,3,8",2,-1
264,"3,2","3,3,11",0,-1
265,"5,8,4","4,2,3,10",2,-1
266,"11,8","3,11,9,5",0,1
267,"8,10,10","2,7,7,5",1,-1
268,"4,11,10,3,8","3,6,2,5,10","1,1,1",-1
269,"9,2,4","8,3,9",2,-1
270,"5,10","11,10",,-1
271,"4,8,10","5,8,6",2,-1
272,"10,9,10","10,10",1,-1
273,"10,10","6,4,6,2",0,1
274,"10,10","7,5,10",0,1
275,"7,2,3","4,8,10",2,1
276,"11,4,10","10,10",2,-1
277,"2,11,5","3,10,11,2,6",2,1
278,"7,10,10","6,10,7",1,-1
279,"3,4,6","9,10",2,-1
280,"10,8,5","10,9",1,-1
281,"9,3,2","2,2,8,2,4",2,-1
282,"7,3,10","5,8,10",2,1
283,"10,8,9","6,7,8",1,-1
284,"2,10","10,11",,-1
285,"10,4,10","2,3,9,9",2,-1
286,"10,8,6","10,4,3",1,-1
287,"7,10,6","11,4,10,10",1,-1
288,"7,4,10","5,3,6,10",2,1
289,"6,5,10","7,4,9",2,1
290,"2,10,8","2,5,3,8",2,1
291,"2,5,2","10,3,7","1,0",-1
292,"7,10,9","10,5,10",1,-1
293,"8,5,10","3,4,11",2,-1
294,"10,6,4","5,8,11,5","1,0",1
295,"9,11","7,5,3,10",0,1
296,"10,6,10","6,11",1,-1
297,"6,3,10","7,10",2,1
298,"10,4,7","8,4,5",2,1
299,"3,2,7","10,4,10","1,0",1
300,"4,2,11,9,3","7,10","1,1,1,0",1
301,"3,8,6","2,7,8",2,0
302,"7,8,10","10,10",2,-1
303,"11,2,10","7,9,8",2,1
304,"11,11,4","3,10,3,10",2,1
305,"6,6,5","6,7,9",2,1
306,"10,8,7","5,6,10",1,-1
307,"11,6,10,2","6,2,5,6","1,1,0",0
308,"8,9,2","9,10","1,0",0
309,"4,6,10","3,11,2,10,4",2,0
310,"10,10","8,10",0,1
311,"10,8,5","11,9",1,-1
312,"5,10,6","5,10,11,11",1,1
313,"10,10","10,9",0,1
314,"2,9,11","10,3,10",2,1
315,"10,2,11","3,3,10,3",2,-1
316,"10,8,10","10,3,10",1,-1
317,"4,4,11","9,6,10",2,1
318,"9,4,8","6,2,9",2,1
319,"2,9,8","10,5,10",2,1
320,"9,3","10,11",,-1
321,"8,10","10,11",,-1
322,"10,4,8","2,8,8",1,-1
323,"7,4,9","9,3,10",2,1
324,"10,9","11,10",,-1
325,"2,10,10","5,10,2",2,-1
326,"2,8,10","7,5,4,10",2,1
327,"6,10,10","9,10",1,-1
328,"5,8,3","10,3,10",2,1
329,"4,10,5","11,9",2,-1
330,"7,5,2","7,10",2,-1
331,"10,7,2","7,11","1,0",1
332,"2,6,10","8,11",2,-1
333,"10,10","2,9,10",0,-1
334,"11,6,10,8","10,6,5","1,1",-1
335,"6,10,5","5,9,4",1,1
336,"11,9","7,8,4",0,1
337,"10,11","4,4,8,10",0,1
338,"11,11,3","10,2,11,11,5",2,-1
339,"11,4,4","2,3,3,3,3,4","1,0",1
340,"10,6,10","9,2,8",1,-1
341,"10,10","10,10",0,0
342,"5,9,10","10,10",2,-1
343,"10,3,10","5,10,6",2,-1
344,"8,5,8","3,5,9",2,1
345,"10,9","6,6,10",0,1
346,"5,6,3","10,4,6",2,-1
347,"3,8","11,10",,-1
348,"7,10,6","10,6,5",1,-1
349,"8,2,7","4,6,10",2,-1
350,"3,10,4","10,10",2,-1
351,"9,8,6","9,2,10",1,-1
352,"10,10","3,8,11,5",0,1
353,"11,10","10,10",0,1
354,"10,10","10,10",0,0
355,"2,10,4","11,6",2,-1
356,"10,5,4","7,3,10","1,0",-1
357,"5,11,9,10","10,10","1,1",-1
358,"10,11","7,2,2,2,9",0,1
359,"10,4,10","4,7,10",1,-1
360,"10,2,8","9,7,10",2,1
361,"6,10,10","6,10,7",1,-1
362,"11,8,7,11,10","10,2,4,4","1,1,1",-1
363,"3,2","7,10",0,-1
364,"11,4,4","2,3,10,7","1,0",1
365,"8,10,3","6,7,10",1,1
366,"11,11,4","2,9,3,9",2,1
367,"10,8","10,11",,-1
368,"10,9","3,10,2,8",0,1
369,"10,10","3,10,6",0,1
370,"2,2","5,10,11,2",0,-1
371,"3,10,3","10,10",2,-1
372,"6,5,9","10,9",2,1
373,"6,5,10","3,5,4,7",2,1
374,"10,8,4","10,9",1,-1
375,"11,7,4","9,10","1,0",-1
376,"10,10","4,3,4,3,8",0,1
377,"10,10","10,10",0,0
378,"10,11","10,10",0,1
379,"10,9,7","10,5,11,10",1,-1
380,"2,10,6","3,9,4,8",2,1
381,"3,3","4,7,10",0,-1
382,"7,2,8","5,6,10",2,-1
383,"9,10","2,7,8",0,1
384,"2,5","4,10,8",0,1
385,"3,10,2","10,9",2,-1
386,"10,10,3","10,10",1,-1
387,"10,6,4,2","10,10","1,1",-1
388,"6,11,10,9","11,8","1,1",-1
389,"10,8,5","8,10",1,-1
390,"6,4,6","8,2,10",2,-1
391,"5,7,7","10,9",2,0
392,"10,7,10","11,5,4",1,-1
393,"6,6,2","8,5,10",2,1
394,"7,5","10,11",,-1
395,"2,7,6","3,10,11,6",2,-1
396,"7,5,5","6,10,4",2,-1
397,"9,6,11,5","3,10,4","1,1",1
398,"5,4,10","8,11",2,0
399,"3,3,11,10,5","10,2,6","1,1,1",-1
400,"9,4,8","5,11,10,10",2,1
401,"5,4,10","10,5,5",2,-1
402,"8,10,8","10,9",1,-1
403,"6,6,2","7,10",2,-1
404,"11,6,10,6","6,10,10","1,1",-1
405,"8,9,10","5,10,10",1,-1
406,"8,7,10","4,7,7",1,-1
407,"9,3,2","5,4,2,3,11,7",2,1
408,"2,10,7","8,2,4,6",2,-1
409,"6,10,10","10,3,10",2,-1
410,"10,11","5,5,10",0,1
411,"6,10,4","8,10","1,0",1
412,"10,6,11","10,4,7",2,-1
413,"4,7,8","4,9,4",2,1
414,"7,3,10","2,8,7",2,1
415,"3,4","2,3,3,11",0,-1
416,"6,11,11,5","10,8","1,1,0",-1
417,"8,3,11","4,10,10",2,1
418,"10,9","7,8,10",0,1
419,"10,6","11,10",,-1
420,"10,10","5,9,10",0,1
421,"9,8,7","6,11",1,-1
422,"10,3,10","9,10",2,-1
423,"5,10,10","6,11",1,-1
424,"3,6,4","10,10",2,-1
425,"9,2,10","10,6,5",2,0
426,"5,10,4","10,10",2,-1
427,"2,9,10","10,2,11,3,2",2,1
428,"10,10,7","10,6,7",1,-1
429,"9,7","11,10",,-1
430,"11,3,10","9,10",2,-1
431,"3,9,2","5,2,10",2,-1
432,"9,11,8,5","10,10","1,1",-1
433,"2,2","10,10",0,-1
434,"7,10,10","8,10",1,-1
435,"11,7,10,5","7,11","1,1",-1
436,"3,8,10","9,2,3,3",2,1
437,"10,3,10","4,4,9",2,-1
438,"2,6,6","10,10",2,-1
439,"2,5,10,5","10,5,10","1,1",-1
440,"7,3,6","4,10,5",2,-1
441,"10,4,10","2,3,6,2,7",1,-1
442,"5,6,10","9,10",2,1
443,"10,10","8,10",0,1
444,"10,7,6","10,5,10",1,-1
445,"2,10,10","2,10,3,4",2,-1
446,"3,4","6,10,4",0,-1
447,"5,5","10,11",,-1
448,"10,10,7","10,2,3,8",1,-1
449,"10,7,5","4,5,2,10",1,-1
450,"3,8,2","10,8",2,-1
451,"9,10","8,10",0,1
452,"10,11","8,6,4",0,1
453,"7,10,6","11,2,10,8",1,-1
454,"10,6,9","5,10,6",1,-1
455,"10,8","6,10,10",0,1
456,"5,10,6","5,5,5,10",1,1
457,"6,3,7","11,6",2,-1
458,"9,6","10,11",,-1
459,"8,9,10","4,11,10,10",1,-1
460,"10,6","11,10",,-1
461,"9,5","11,10",,-1
462,"10,10","4,10,8",0,1
463,"4,10,8","11,2,2,5",2,-1
464,"8,3,2","10,2,10",2,1
465,"4,10,9","9,8",2,-1
466,"10,10,8","11,4,10,9",1,-1
467,"7,5,4","10,9",2,-1
468,"10,3,10","10,5,7",2,-1
469,"5,9,9","10,6,10",2,-1
470,"2,11,4","10,9",2,-1
471,"6,3","11,7",0,-1
472,"3,10,9","2,10,8",2,-1
473,"9,5,8","10,7",2,-1
474,"8,9,11,2,5","10,2,10","1,1,1",-1
475,"4,3","5,5,7",0,-1
476,"10,6,2,11,7","9,8","1,1,1",-1
477,"10,2,10","10,2,3,10",2,-1
478,"4,10,10","8,7,4",2,-1
479,"10,2,10","4,7,3,9",2,-1
480,"4,7,10","10,4,6",2,1
481,"3,10,4","7,3,4,2,11",2,0
482,"10,8","11,10",,-1
483,"10,3,11","6,10,11",2,-1
484,"6,5,8","2,2,3,3,10",2,-1
485,"10,5,5","9,2,11,5",2,1
486,"10,5,4","9,8",2,1
487,"4,11,7","5,11,5","1,0",-1
488,"2,4,10,7","3,10,8","1,1",-1
489,"6,8,10","5,7,10",2,-1
490,"4,11,6","3,2,2,10",2,1
491,"4,11,10","4,8,9",2,-1
492,"2,7,5","4,10,3",2,-1
493,"5,11,10","10,10",2,-1
494,"3,7","10,11",,-1
495,"10,10","6,3,10",0,1
496,"3,10,9","9,10",2,-1
497,"10,2,6","5,10,2",2,1
498,"3,10,6","8,10",2,1
499,"8,6,10","11,6",2,-1
500,"3,4,2","10,3,9","1,0",1
501,"9,10,9","10,10",1,-1
502,"10,6,7","2,11,9,9",1,-1
503,"6,8,8","4,10,10",2,-1
504,"7,10,10","11,9",1,-1
505,"5,11,10","10,10",2,-1
506,"8,7,6","6,8,7",1,0
507,"2,6,10,4","10,4,8","1,1",-1
508,"10,10","2,7,4,7",0,0
509,"10,8,11,5","6,9,4","1,1",-1
510,"3,2","2,10,7",0,-1
511,"3,10,10","5,10,6",2,-1
512,"3,11,10","10,9",2,-1
513,"8,11","2,10,6",0,1
514,"10,10,2","10,3,10",1,-1
515,"10,6,4","4,10,10","1,0",1
516,"10,11","7,11",0,1
517,"9,5,4","10,10",2,-1
518,"5,10,5","10,3,9",2,1
519,"4,10,10","3,7,2,2,3",2,-1
520,"2,3","10,8",0,-1
521,"3,2","10,6,10",0,1
522,"10,11","7,4,10",0,0
523,"8,5,7","8,10",2,1
524,"5,6,10","5,10,8",2,1
525,"10,9,10","10,5,11,9",1,-1
526,"6,10,5","10,10",2,1
527,"10,11,6,2,10","11,5,9,10","1,1,1",-1
528,"10,10","2,3,7,4,9",0,1
529,"10,10,8","10,10",1,-1
530,"3,10,2","5,8,3,11",2,-1
531,"6,10,10","8,4,11,8",1,-1
532,"10,5,4","3,5,9",2,1
533,"10,7,5","4,5,4,3,10",1,-1
534,"3,8,3","8,5,11,3",2,-1
535,"5,3","11,10",,-1
536,"10,11","4,7,2,10",0,1
537,"7,3,2","9,3,10",2,1
538,"5,9,10","6,9,10",2,-1
539,"10,8,10","8,11",1,-1
540,"6,7,6,10","10,10","1,1",-1
541,"11,11,4","9,9",2,-1
542,"2,4,11,3","8,2,10","1,1,0",0
543,"6,4,10","7,5,7",2,1
544,"2,7,11","2,7,10",2,1
545,"10,7,2,10","9,4,2,10","1,1",-1
546,"10,8,4","10,10",1,-1
547,"5,10,11","7,10",2,-1
548,"10,3,7","6,10,11",2,1
549,"7,10,10","8,2,2,10",1,-1
550,"5,11,10,10","3,3,3,10","1,1",-1
551,"10,3,10","4,7,6",2,-1
552,"8,11,8,9","8,3,4,10","1,1",-1
553,"8,11,11","9,6,10","1,0",1
554,"10,7,5","7,2,9",1,-1
555,"7,2,4","5,3,3,10",2,-1
556,"6,8,5","7,11",2,1
557,"10,9,10","10,2,6",1,-1
558,"10,4,8","10,5,4",2,-1
559,"8,9,5","10,5,7",1,-1
560,"10,9,10","10,8",1,-1
561,"3,5","10,10",0,-1
562,"11,2,8","9,2,3,6",2,1
563,"2,6","8,10",0,-1
564,"10,10","6,10,7",0,1
565,"7,7,7","10,10",2,1
566,"8,9,3","4,7,10","1,0",-1
567,"10,11","9,2,2,10",0,1
568,"2,6,7","5,2,4,4,3",2,-1
569,"2,7,10","5,3,10",2,1
570,"3,6,5","7,8,9",2,1
571,"4,2,3","2,9,5,10",2,1
572,"4,4","10,10",0,-1
573,"10,10","2,10,5",0,1
574,"11,10","5,10,5",0,1
575,"9,4,9","5,10,9",2,-1
576,"8,7,10","5,10,4",1,-1
577,"11,4,5","4,10,9","1,0",1
578,"10,8,10","3,10,10",1,-1
579,"7,10,6","10,6,10",1,-1
580,"10,7,10","11,9",1,-1
581,"10,11","10,8",0,1
582,"10,10,10","10,8",1,-1
583,"10,5,3","8,10",2,0
584,"6,3,4","8,4,5",2,-1
585,"8,8,5","9,9",1,1
586,"10,6,9","9,10",1,-1
587,"7,5,3","2,11,6",2,-1
588,"8,11,10,6","6,5,11,5","1,1",-1
589,"11,3,6","6,6,10",2,1
590,"10,10,3","10,10",1,-1
591,"10,10","2,10,10",0,1
592,"2,10,11","2,4,2,11",2,-1
593,"7,6,4","6,10,3",2,-1
594,"10,3,4","10,10",2,-1
595,"10,6,6","7,11",1,-1
596,"10,10,8","5,4,10",1,-1
597,"10,4,5","2,8,11",2,-1
598,"11,7,7","10,4,8","1,0",1
599,"10,3,10","10,10",2,-1
600,"8,10,11,8","10,10","1,1",-1
601,"10,4,11","10,10",2,-1
602,"10,10,10","10,3,2,6",1,-1
603,"3,7,7","7,8,9",2,1
604,"11,7,10,9","3,4,10","1,1",-1
605,"7,5,6","2,4,10,10",2,1
606,"3,10","11,10",,-1
607,"6,10,7","9,10",2,-1
608,"6,5,8","3,6,10",2,0
609,"9,10,10","10,2,6",1,-1
610,"5,11,3","11,2,4",2,1
611,"10,3,5","9,11",2,-1
612,"2,9,9","7,8,7",2,1
613,"3,4,3","9,10","1,0",-1
614,"8,10","10,11",,-1
615,"5,9,4","11,2,7",2,-1
616,"10,4,10","7,10",2,-1
617,"9,6,10","4,10,3",2,-1
618,"10,6,10","5,10,9",2,-1
619,"10,10,10","10,6,9",1,-1
620,"5,10,10","10,5,2",2,-1
621,"10,8,5","11,8",2,-1
622,"10,5,5","3,2,10,10",2,1
623,"7,6,3","10,7",2,-1
624,"6,5,10","2,10,2,7",2,0
625,"10,8,9","10,5,10",1,-1
626,"8,9,10","4,4,7,7",1,-1
627,"2,10,4","10,4,10",2,1
628,"11,10","3,8,4,10",0,1
629,"10,8,8","6,2,11",1,-1
630,"10,8,11,10","10,10","1,1",-1
631,"11,5,4","10,8",2,1
632,"9,7,4","11,7",2,1
633,"4,5,6","8,2,4,10",2,1
634,"11,7,6","10,9","1,0",-1
635,"3,7,10","2,11,5",2,1
636,"9,6,10","10,6,10",2,-1
637,"10,10,5","10,6,10",1,-1
638,"2,3,3","8,11","1,0",-1
639,"9,10,10","8,10",1,-1
640,"10,2,6","8,10",2,0
641,"7,3,9","11,3,6",2,-1
642,"2,2,4","10,10","1,0",-1
643,"5,10,10","6,3,3,10",2,-1
644,"4,10,9","10,5,10",2,-1
645,"8,10,7","6,7,4",1,-1
646,"8,11,3","4,6,10","1,0",-1
647,"8,11,4","2,11,10,6","1,0",-1
648,"10,8","10,11",,-1
649,"7,10,4","2,11,8",1,0
650,"6,10,5","5,10,7",1,1
651,"8,10,9","8,10",1,-1
652,"7,10,4","6,10,2",1,1
653,"10,3,10","8,7,10",2,-1
654,"6,10,9","4,6,6,2",1,-1
655,"6,8,3","7,3,2,4,10",2,1
656,"4,6,11","11,8",2,1
657,"9,6,10","8,10",2,-1
658,"5,7,10","10,3,6",2,-1
659,"5,4,10","3,6,10",2,0
660,"10,5,5","6,10,10",2,1
661,"2,9,5","10,9",2,-1
662,"9,4,2","2,8,10",2,-1
663,"11,11,10","6,9,6",2,-1
664,"9,2,10","9,10",2,1
665,"3,10,10","5,9,3","3,2",-1
665,"3,9","5,9,3","3,2",-1
666,"10,6,2","2,11,10,10",2,1
667,"10,4,3","2,10,10",2,1
668,"3,4,10","7,9,10",2,1
669,"8,10,6","10,8",2,-1
670,"11,2,11","9,10",2,-1
671,"5,10,3","7,10",2,1
672,"11,10,10","10,7",1,1
673,"11,7,8","10,2,10",2,1
674,"3,7,9","4,8,8",2,-1
675,"5,8,3","9,2,10",2,-1
676,"10,7,6","8,3,10",2,-1
677,"11,4","11,10",,-1
678,"10,10,9","2,4,5,4,10",1,-1
679,"10,5,8","10,10",2,-1
680,"5,10,5","3,2,10,9",2,1
681,"8,10,3","6,11",1,1
682,"2,5,11","5,4,8",2,1
683,"3,2,5","3,11,10,9",2,1
684,"4,10,9","2,4,4,11",2,-1
685,"10,6,6","10,2,4,10",2,-1
686,"7,6,8","5,9,5",2,1
687,"10,6,10","6,10,4",2,-1
688,"10,2,7","10,10",2,-1
689,"9,3,7","11,3,7",2,-1
690,"8,2,6","2,10,11,5",2,-1
691,"11,9,8,11,10","4,10,10","1,1,1",-1
692,"5,10,8","10,10",2,-1
693,"10,6,5","10,2,11,8",2,0
694,"10,8,10","3,3,10,9",1,-1
695,"3,7,10","9,10",2,1
696,"3,4,5","6,5,7",2,-1
697,"6,2,10","8,7,10",2,1
698,"9,11,4","7,7,10","1,0",1
699,"8,11,5","4,10,6","1,0",-1
700,"4,7,5","8,10",2,-1
701,"4,8,7","11,9",2,-1
702,"10,8,3","10,10",2,1
703,"10,7,11","7,10",2,1
704,"6,10,2","7,5,6",2,0
705,"6,4,5","10,2,8",2,-1
706,"5,5,10","11,8",2,1
707,"10,5,6","10,2,10",2,1
