round,player_hand,dealer_hand,actions,reward
2156,"10,2,10","10,10",1,-1
2157,"10,10","10,10",0,0
2158,"6,5","7,9,10",0,1
2159,"3,10","8,10",0,-1
2160,"11,4","3,9,5",0,-1
2161,"4,9","7,10",0,-1
2162,"2,2,10","10,8","1,0",-1
2163,"2,10,4","10,8","1,0",-1
2164,"11,10","4,10,2,9",0,1
2165,"10,7","9,5,10",0,1
2166,"7,3","5,8,5",0,-1
2167,"7,3,7","11,7","1,0",-1
2168,"6,10","3,9,2,10",0,1
2169,"7,7","10,11",,-1
2170,"3,10","6,3,7,8",0,1
2171,"4,10","8,9",0,-1
2172,"8,3,3,4","10,4,4","3,1,1,0",0
2172,"8,7","10,4,4","3,1,1,0",-1
2173,"6,9,8","10,2,4,10",1,-1
2174,"10,6","9,11",0,-1
2175,"11,9","10,6,9",0,1
2176,"10,3","5,10,3",0,-1
2177,"3,6,7","8,4,10","1,0",1
2178,"11,7","10,7",0,1
2179,"10,7","6,10,10",0,1
2180,"6,6,2,10","11,9","1,1",-1
2181,"7,4,10","10,10",1,1
2182,"7,10","4,9,2,11,5",0,-1
2183,"9,10","7,3,10",0,-1
2184,"10,6,6","10,5,9",1,-1
2185,"9,11","10,11",,-1
2186,"8,4,6","8,7,10","1,0",1
2187,"10,5,3","7,3,10","1,0",-1
2188,"9,10","5,10,10",0,1
2189,"6,10","11,10",,-1
2190,"10,6","6,11",0,-1
2191,"10,2,8","10,4,10","1,0",1
2192,"2,7,2,10","2,10,9","1,1",0
2193,"10,8","2,8,7",0,1
2194,"10,4,10","3,10,4",1,-1
2195,"6,10,9","10,4,10",1,-1
2196,"2,4,8","2,7,4,4","1,0",-1
2197,"4,10","2,8,9",0,-1
2198,"4,6,6,8","6,10,10","1,1",-1
2199,"5,9,4,10","10,6,9","1,1",-1
2200,"3,10,5,11,10","10,6,5","1,1,1",-1
2201,"8,5,2,10","11,11,9","1,1",-1
2202,"8,3,4,9","10,10","1,1",-1
2203,"10,11","10,9",0,1
2204,"4,3,10","8,11",2,-1
2205,"10,9","3,9,10",0,1
2206,"6,10,9","10,8",1,-1
2207,"8,5,8","7,11",1,1
2208,"10,11","10,10",0,1
2209,"11,8","10,3,4",0,1
2210,"6,2,5,10","10,10","1,1",-1
2211,"6,2,3,2,7","10,8","1,1,1,0",1
2212,"8,10","10,10",0,-1
2213,"2,6,10","10,2,6","1,0",0
2214,"11,3,10,10","10,9","1,1",-1
2215,"3,7,6","7,10","1,0",-1
2216,"3,7,10","9,10","1,0",1
2217,"4,5,2","5,11,2","1,0",-1
2218,"11,9","7,8,5",0,0
2219,"10,10","7,6,8",0,-1
2220,"10,5","7,11",0,-1
2221,"5,5","5,10,3",0,-1
2222,"4,4,4","5,8,10","1,0",1
2223,"10,3","3,10,10",0,1
2224,"6,10","7,4,3,11,4",0,-1
2225,"10,11","10,5,4",0,1
2226,"10,5,10","10,10",2,-1
2227,"6,6","2,10,10",0,1
2228,"9,8","5,7,9",0,-1
2229,"10,5","8,10",0,-1
2230,"9,10","6,10,6",0,1
2231,"9,9","11,11,10,11,10",0,1
2232,"9,4","3,10,10",0,1
2233,"11,8","10,11",,-1
2234,"3,6","11,10",,-1
2235,"8,10","10,11",,-1
2236,"7,3,3,11,10","3,10,2,6","1,1,1",-1
2237,"10,11","4,5,8",0,1
2238,"10,9","3,5,7,2",0,1
2239,"11,3,3","2,5,10","1,0",0
2240,"6,10","7,9,4",0,-1
2241,"7,9","7,4,11,10",0,1
2242,"7,9,10","9,11",2,-1
2243,"7,5,9","5,4,8",1,1
2244,"9,10","3,4,9,6",0,1
2245,"10,6","2,3,11,10,4",0,-1
2246,"4,9,6","10,4,3","1,0",1
2247,"3,6,7,5","8,2,6,11","1,1",1
2248,"10,9,10","10,10",1,-1
2249,"7,10,2","10,2,2,10","1,0",1
2250,"8,10,4","10,10",1,-1
2251,"10,8","2,4,7,10",0,1
2252,"10,9,3","5,10,10",1,-1
2253,"7,2,2,10","6,6,10","1,1",1
2254,"10,11","6,10,10",0,1
2255,"9,10","9,10",0,0
2256,"4,2,11,10,11,5","10,8","1,1,1,1",-1
2257,"9,10,2","10,10",1,1
2258,"10,10","5,10,8",0,1
2259,"5,7,8,10","2,2,10,10","1,1",-1
2260,"3,7,8,5","6,10,11","1,1",-1
2261,"10,5,2,9","4,10,8","1,1",-1
2262,"10,9","10,10",0,-1
2263,"8,10","3,10,8",0,-1
2264,"11,4,6","8,4,3,6",1,0
2265,"5,4,9","5,7,3,4","1,0",-1
2266,"2,5,2,10","4,8,10","1,1,0",1
2267,"10,9","6,11",0,1
2268,"10,10","10,9",0,1
2269,"8,2,5,9","8,9","1,1",-1
2270,"10,11","7,10",0,1
2271,"9,7","10,11",,-1
2272,"5,9,10","3,4,9,7",1,-1
2273,"9,7","6,7,10",0,1
2274,"10,3,6","3,5,8,9","1,0",1
2275,"9,10","6,10,6",0,1
2276,"10,10","7,10",0,1
2277,"10,2,4","11,4,5","1,0",-1
2278,"10,5,10","9,6,10",2,-1
2279,"3,3,10","10,8","1,0",-1
2280,"2,10,9","11,5,11",1,1
2281,"10,10","7,10",0,1
2282,"6,10","2,10,2,10",0,1
2283,"11,5","11,10",,-1
2284,"9,8","10,8",0,-1
2285,"10,11","9,3,10",0,1
2286,"7,3,11","8,10",1,1
2287,"10,4,4,10","8,5,10","1,1",-1
2288,"10,6,5","10,6,2",1,1
2289,"11,10","11,4,10,6",0,0
2290,"7,9,11,10","10,2,7","1,1",-1
2291,"3,4,10","2,10,10","1,0",1
2292,"5,7,10","10,3,5",1,-1
2293,"4,10,7","3,7,10",1,1
2294,"6,4,3,5,2,8","10,10","1,1,1,1",-1
2295,"9,8,10","4,2,2,2,10",1,-1
2296,"7,6,2,4","5,4,10","1,1,0",0
2297,"10,10,5","10,3,8",1,-1
2298,"4,10,7","9,11",1,1
2299,"10,8,10","11,7",1,-1
2300,"3,10","11,10",,-1
2301,"6,5,7,10","10,6,10","1,1",-1
2302,"2,11,10,5","7,8,7","1,1,0",1
2303,"2,10,4,3","11,4,5","1,1,0",-1
2304,"11,11,8","6,7,3,10","1,0",1
2305,"5,10","6,6,10",0,1
2306,"10,10","10,10",0,0
2307,"5,8,10","5,9,6",1,-1
2308,"10,4","3,8,11,10",0,1
2309,"6,11","2,2,10,5",0,-1
2310,"8,10","3,10,9",0,1
2311,"11,11,3,11","11,2,10,10","1,1,0",1
2312,"9,10","7,4,10",0,-1
2313,"2,7,10","2,6,10","1,0",1
2314,"6,4,10","9,2,2,6","1,0",1
2315,"10,6","7,9,10",0,1
2316,"8,8","7,10",0,-1
2317,"5,5,10","10,10","1,0",0
2318,"3,10,9","9,10",1,-1
2319,"10,10","11,10",,-1
2320,"7,8","10,6,10",0,1
2321,"7,6","4,5,6,8",0,1
2322,"10,10","3,6,10",0,1
2323,"7,10","6,8,5",0,-1
2324,"2,10","10,11",,-1
2325,"2,5,10","10,10","1,0",-1
2326,"2,10","3,6,10",0,-1
2327,"5,10","3,10,6",0,-1
2328,"6,8","10,2,11,5",0,-1
2329,"7,10","3,10,10",0,1
2330,"10,3","2,11,11,3",0,-1
2331,"7,7","4,3,10",0,-1
2332,"2,10,3","8,11","1,0",-1
2333,"7,9","4,6,10",0,-1
2334,"4,10,9","10,5,9",1,-1
2335,"11,3","4,10,10",0,1
2336,"2,10,7","10,10","1,0",-1
2337,"3,6,10","2,10,10","1,0",1
2338,"10,8","8,2,10",0,-1
2339,"7,9","9,10",0,-1
2340,"4,10,8","6,8,10",1,-1
2341,"10,9","11,8",0,0
2342,"10,7,10","11,3,9,4",1,-1
2343,"6,4","11,10",,-1
2344,"10,4","10,11",,-1
2345,"3,3,5","5,8,8","1,0",-1
2346,"11,4","10,10",0,-1
2347,"5,7,8","5,5,5,7","1,0",1
2348,"3,9,9","10,10",1,1
2349,"4,9,6","7,8,4","1,0",0
2350,"3,7,7","4,10,5","1,0",-1
2351,"2,4,10","4,8,3,9","1,0",1
2352,"10,6","7,2,8",0,-1
2353,"10,2,3,10","10,10","1,1",-1
2354,"9,8","3,4,10",0,0
2355,"11,10","10,7",0,1
2356,"4,10,6","11,8","1,0",1
2357,"2,2,10,10","10,4,5","1,1",-1
2358,"6,3,10","10,3,3,3","1,0",0
2359,"10,11","10,10",0,1
2360,"3,11,10,3","10,10","1,1,0",-1
2361,"7,10","4,11,10,4",0,-1
2362,"6,4,5,10","10,10","1,1",-1
2363,"10,4,10","7,2,9",1,-1
2364,"3,10","4,5,11",0,-1
2365,"8,9","10,10",0,-1
2366,"10,7","3,10,11,10",0,1
2367,"9,3,6","6,10,10","1,0",1
2368,"4,10,2,2","11,5,2","1,1,0",0
2369,"9,7,5","7,10",1,1
2370,"6,10","8,9",0,-1
2371,"3,4,9","3,10,2,10","1,0",1
2372,"10,10","10,3,7",0,0
2373,"10,10","10,10",0,0
2374,"2,8,10","4,10,7","1,0",-1
2375,"5,11","3,8,10",0,-1
2376,"10,10","10,10",0,0
2377,"7,4,4","5,8,11,2,6","1,0",1
2378,"5,2,10","6,7,7","1,0",-1
2379,"8,8,7","10,10",1,-1
2380,"9,8","9,10",0,-1
2381,"10,9","7,10",0,1
2382,"10,3,8","11,4,11,7,10",1,1
2383,"9,10","10,7",0,1
2384,"5,5,9","2,10,8","1,0",-1
2385,"6,2,8,6","9,11","1,1",-1
2386,"10,6,4,6","4,10,9","1,1",-1
2387,"5,2,10,10","11,3,6","1,1",-1
2388,"10,11","6,5,3,7",0,0
2389,"6,5,11,10","11,2,9,8","1,1",-1
2390,"10,10","4,10,7",0,-1
2391,"2,6,6,10","5,11,8,3","1,1",-1
2392,"10,7","7,2,4,5",0,-1
2393,"4,10,11,2,10","10,6,10","1,1,1",-1
2394,"2,3,10","8,10","1,0",-1
2395,"4,11,10,2","9,7,11","1,1,0",0
2396,"7,8","9,5,2,3",0,-1
2397,"10,9","2,9,4,2",0,1
2398,"7,3,6","8,10","1,0",-1
2399,"10,3,4,9","7,3,9","1,1",-1
2400,"10,5,3","9,2,5,5","1,0",-1
2401,"3,9,10","6,11",1,-1
2402,"4,4,10","5,8,10","1,0",1
2403,"10,2,2,7","10,10","1,1",1
2404,"9,10","7,10",0,1
2405,"8,2,10","5,6,5,2","1,0",1
2406,"5,9,2","8,10","1,0",-1
2407,"10,10","11,10",,-1
2408,"10,8","8,3,10",0,-1
2409,"5,10,5","7,3,5,10","1,0",1
2410,"4,6,10","10,8","1,0",1
2411,"4,9,3,4","10,10","1,1,0",0
2412,"11,9","3,7,6,7",0,1
2413,"5,10,8","11,3,9,2,10",1,-1
2414,"10,4,4","5,10,10","1,0",1
2415,"10,8","10,10",0,-1
2416,"11,10","8,10",0,1
2417,"11,6","10,5,5",0,-1
2418,"4,8","10,5,11,3",0,-1
2419,"3,6,7","7,10","1,0",-1
2420,"3,4,3,11","3,7,9","1,1",1
2421,"11,11,10,10","6,6,2,7","1,1",-1
2422,"8,10,10","10,10",1,-1
2423,"4,6,10","10,6,10","1,0",1
2424,"6,6,8","5,2,10","1,0",1
2425,"6,7,11,10","9,9","1,1",-1
2426,"4,3,8,5","7,5,4,10","1,1,0",1
2427,"2,8,7,2,3","10,4,7","1,1,1",-1
2428,"9,10,3","10,10",1,-1
2429,"6,10,4","10,6,10","1,0",1
2430,"4,6,7","5,3,10","1,0",-1
2431,"11,11,10,9","6,10,10","1,1",1
2432,"11,11,11,8","10,10","1,1",1
2433,"8,10,4","11,5,4",1,-1
2434,"5,10,4,10","10,10","1,1",-1
2435,"3,10,11,4","8,9","1,1,0",1
2436,"10,9,3","10,2,10",1,-1
2437,"2,7,9","5,10,11,10","1,0",1
2438,"8,4,11,9","4,11,5","1,1",-1
2439,"6,10","4,8,6",0,-1
2440,"10,10,10","10,6,8",1,-1
2441,"10,8","6,8,7",0,-1
2442,"7,11","11,10",,-1
2443,"4,10,6","7,9,2",2,1
2444,"11,10","3,7,6,11",0,1
2445,"3,10,10","2,2,10,8",1,-1
2446,"8,2,6,4","9,2,7","1,1,0",1
2447,"11,10","9,10",0,1
2448,"10,4,9","7,10",1,-1
2449,"11,10","10,10",0,1
2450,"5,7,2","5,8,10","1,0",1
2451,"5,10","5,7,10",0,1
2452,"6,11","10,8",0,-1
2453,"9,2,10","10,9",1,1
2454,"5,10","4,7,10",0,-1
2455,"10,7","2,11,7",0,-1
2456,"2,6,2,10","8,9","1,1,0",1
2457,"10,11","2,7,4,3,9",0,1
2458,"10,7","3,3,10,10",0,1
2459,"7,10","10,4,11,10",0,1
2460,"3,11","10,3,3,10",0,1
2461,"4,3,10","4,8,9","1,0",-1
2462,"10,4","10,6,10",0,1
2463,"9,11","10,2,3,4",0,1
2464,"10,5","3,10,10",0,1
2465,"8,7,10","8,5,9",2,-1
2466,"10,10","11,10",,-1
2467,"5,10","10,6,7",0,1
2468,"8,8","4,6,10",0,-1
2469,"7,11","2,5,9,4",0,-1
2470,"2,5,10","2,7,10","1,0",-1
2471,"3,10","9,10",0,-1
2472,"11,10","3,10,10",0,1
2473,"3,3,6,10","9,5,10","1,1",-1
2474,"10,10","10,10",0,0
2475,"10,10","6,7,5",0,1
2476,"5,3,6","10,6,2","1,0",-1
2477,"3,4,4,10","10,8","1,1",1
2478,"10,5","3,7,3,10",0,1
2479,"10,11","9,2,5,6",0,1
2480,"2,10","3,11,10,3",0,-1
2481,"3,10","8,2,8",0,-1
2482,"8,10","5,4,9",0,0
2483,"8,9","10,3,10",0,1
2484,"7,3,8","10,6,10","1,0",1
2485,"6,10","10,2,6",0,-1
2486,"6,10","3,4,7,8",0,1
2487,"10,9","10,10",0,-1
2488,"11,4","10,10",0,-1
2489,"10,10","5,5,10",0,0
2490,"10,5,3","10,3,5","1,0",0
2491,"2,10,11,7","11,9","1,1,0",0
2492,"10,9","4,7,2,10",0,1
2493,"10,2,10","5,10,10",1,-1
2494,"7,7,10","7,4,4,9",1,-1
2495,"8,10","5,8,10",0,1
2496,"10,10","10,6,10",0,1
2497,"2,9,11,6","10,10","1,1,0",-1
2498,"8,3,11,8","8,10","1,1,0",1
2499,"6,10","7,5,4,7",0,1
2500,"10,8","10,4,10",0,1
2501,"9,10","8,10",0,1
2502,"2,8","10,11",,-1
2503,"3,6,11","10,10","1,0",0
2504,"5,10","4,10,10",0,1
2505,"3,10,10","11,7",1,-1
2506,"4,10","7,7,2,6",0,1
2507,"5,9,11","9,10",2,-1
2508,"3,11","8,7,7",0,1
2509,"9,10,10","5,11,7,4",1,-1
2510,"10,10","5,4,10",0,1
2511,"10,3","7,7,8",0,1
2512,"10,10","10,2,8",0,0
2513,"3,6,10","10,9","1,0",0
2514,"4,3,9","9,9","1,0",-1
2515,"11,8","7,3,10",0,-1
2516,"10,8","5,9,11,2",0,1
2517,"5,10","10,5,11,5",0,-1
2518,"10,4","10,11",,-1
2519,"2,6,6","9,10","1,0",-1
2520,"10,10","10,2,2,5",0,1
2521,"8,10","10,6,10",0,1
2522,"3,5,10,9","9,10","1,1",-1
2523,"6,10,3","10,10","1,0",-1
2524,"11,10","9,10",0,1
2525,"4,10,10","8,5,11,5",2,-1
2526,"3,5,10","11,11,10,10","1,0",1
2527,"9,10","2,2,3,9,10",0,1
2528,"7,7","10,6,7",0,1
2529,"3,6,10","5,9,6","1,0",-1
2530,"9,10","3,10,8",0,-1
2531,"10,3","8,10",0,-1
2532,"10,10","5,4,8",0,1
2533,"10,10","10,11",,-1
2534,"10,10","2,4,4,10",0,0
2535,"8,10","2,11,7",0,-1
2536,"8,10","10,10",0,-1
2537,"10,9","7,11",0,1
2538,"10,2,9","10,9",1,1
2539,"4,3,10","5,5,10","1,0",-1
2540,"9,4,7","10,6,10","1,0",1
2541,"10,9","6,4,10",0,-1
2542,"2,9,10","7,7,10",1,1
2543,"5,6,10","5,9,10",1,1
2544,"3,10","11,10",,-1
2545,"6,10,9","6,4,2,11,4",1,-1
2546,"9,11,4,10","11,11,7","1,1",-1
2547,"10,11,2,3,6","10,10","1,1,1",-1
2548,"3,2,11,9,7","10,10","1,1,1",-1
2549,"5,4,8,3,10","7,7,10","1,1,1",-1
2550,"10,2,6","10,5,4",2,-1
2551,"2,10,10","5,11,9,10",1,-1
2552,"8,8,6","5,9,4",1,-1
2553,"7,6,7","3,11,3","1,0",1
2554,"3,10,2,4","6,7,6","1,1,0",0
2555,"10,6,2","11,4,9,10","1,0",1
2556,"10,4,5","11,3,11,5","1,0",-1
2557,"6,8,10","7,5,10",1,-1
2558,"4,6,6","8,11","1,0",-1
2559,"10,3","3,4,10",0,-1
2560,"10,6","3,5,5,8",0,-1
2561,"5,2,10","4,10,10","1,0",1
2562,"6,10","7,3,10",0,-1
2563,"7,2,10,10","9,10","1,1",-1
2564,"7,2,10","7,3,8","1,0",1
2565,"4,10,7","9,8",1,1
2566,"10,8","11,5,11",0,1
2567,"10,3,2,10","10,9","1,1",-1
2568,"6,11","10,11",,-1
2569,"3,10,3","3,2,4,11","1,0",-1
2570,"5,5,11","2,6,2,7",1,1
2571,"11,3,10,10","4,10,11,10","1,1",-1
2572,"4,11,10,4","8,8,2","1,1,0",1
2573,"9,7,3","6,6,8","1,0",-1
2574,"10,5,10","9,2,9",1,-1
2575,"9,10","10,8",0,1
2576,"10,10","10,10",0,0
2577,"10,6","5,6,11,9",0,-1
2578,"7,2,10","7,10","1,0",1
2579,"6,3,2,5,9","10,10","1,1,1",-1
2580,"8,11","7,10",0,1
2581,"10,7","8,10",0,-1
2582,"2,10,10","7,9,10",1,-1
2583,"10,3,4","6,10,8","1,0",1
2584,"3,9,5","10,5,10","1,0",1
2585,"10,3,5","10,8","1,0",0
2586,"4,4,3,8","10,7","1,1,0",1
2587,"9,10","10,8",0,1
2588,"7,10","5,4,9",0,-1
2589,"4,4,11","8,3,10","1,0",-1
2590,"6,2,5","6,10,10","1,0",1
2591,"9,9","11,2,6",0,-1
2592,"10,4","6,5,9",0,-1
2593,"10,6","3,10,10",0,1
2594,"10,3","10,8",0,-1
2595,"11,7","11,11,10,4,6",0,1
2596,"6,2,10","3,11,3","1,0",1
2597,"8,8","2,10,10",0,1
2598,"10,2","3,10,4",0,-1
2599,"4,8","2,3,10,11,11",0,-1
2600,"2,6","10,11",,-1
2601,"9,6","9,5,3",0,-1
2602,"10,3","9,6,10",0,1
2603,"10,10","4,9,4",0,1
2604,"8,7","3,8,5,3",0,-1
2605,"10,11","10,10",0,1
2606,"10,10","6,9,10",0,1
2607,"5,3,5","7,4,4,2","1,0",-1
2608,"11,11","3,10,6",0,-1
2609,"10,2","7,10",0,-1
2610,"10,6","7,10",0,-1
2611,"5,10","6,8,7",0,-1
2612,"7,3","11,10",,-1
2613,"4,10","10,10",0,-1
2614,"10,10","7,8,4",0,1
2615,"9,11","10,6,11",0,1
2616,"8,4","3,7,2,10",0,1
2617,"5,10","9,5,10",0,1
2618,"3,11","10,10",0,-1
2619,"10,2","4,4,7,11,10",0,1
2620,"7,5,11,6","7,9,6","1,1,0",1
2621,"9,10","7,9,3",0,0
2622,"9,10","10,6,10",0,1
2623,"11,8","2,4,6,11,9",0,1
2624,"9,5","6,2,2,2,10",0,1
2625,"9,4","4,10,5",0,-1
2626,"10,2,10","10,7",1,-1
2627,"2,8,8","8,10","1,0",0
2628,"10,11","4,4,11",0,1
2629,"7,5,9","7,9,10",1,1
2630,"8,5","3,4,6,10",0,1
2631,"10,10","10,5,8",0,1
2632,"3,4,4,8","10,10","1,1,0",-1
2633,"8,11","10,11",,-1
2634,"10,10","10,4,10",0,1
2635,"2,2,10","7,6,10","1,0",1
2636,"10,2","11,10",,-1
2637,"7,10","5,8,10",0,1
2638,"3,3,10","4,10,10","1,0",1
2639,"11,7,4,10","9,10","1,1",-1
2640,"8,10","9,9",0,0
2641,"8,6,10","10,10",1,-1
2642,"9,3,10","9,3,8",1,-1
2643,"3,10,9","6,10,5",1,-1
2644,"6,4,4","5,5,5,6","1,0",-1
2645,"10,6","5,10,3",0,-1
2646,"10,7","8,9",0,0
2647,"10,10","2,8,10",0,0
2648,"2,7,7","2,10,10","1,0",1
2649,"11,6","8,11",0,-1
2650,"10,2,10","10,6,4",1,-1
2651,"7,10,8","11,11,3,3",1,-1
2652,"5,11,4","9,5,7","1,0",-1
2653,"10,6","4,10,4",0,-1
2654,"10,10","6,10,10",0,1
2655,"10,4","2,7,5,2,3",0,-1
2656,"10,10","7,11",0,1
2657,"3,3,10,10","10,7","1,1",-1
2658,"10,11","9,8",0,1
2659,"10,10","5,10,8",0,1
2660,"6,11,10,5","11,8","1,1",-1
2661,"9,2,10","7,2,6,3",1,1
2662,"10,4,10","10,4,10",1,-1
2663,"10,8","3,6,10",0,-1
2664,"8,11","6,10,8",0,1
2665,"11,2,10,7","10,3,10","1,1,0",1
2666,"10,10","9,3,6",0,1
2667,"7,10","2,9,8",0,-1
2668,"10,2","3,2,7,3,10",0,1
2669,"2,10,10","10,10",1,-1
2670,"5,9","6,9,7",0,1
2671,"5,10","6,8,3",0,-1
2672,"2,11","5,10,10",0,1
2673,"10,2,8","5,4,6,10","1,0",1
2674,"7,10","8,3,8",0,-1
2675,"11,10","3,10,10",0,1
2676,"6,10","2,11,8",0,-1
2677,"10,3","5,5,9",0,-1
2678,"3,10","3,4,3,10",0,-1
2679,"5,3,6,10","9,10","1,1",-1
2680,"11,9","8,8,4",0,0
2681,"2,6,10","2,5,6,2,10","1,0",1
2682,"4,8,5","9,11","1,0",-1
2683,"10,10","10,11",,-1
2684,"11,10","7,8,6",0,0
2685,"4,10","2,10,10",0,1
2686,"6,9","6,3,7,8",0,1
2687,"4,9,3,11","10,5,10","1,1,0",1
2688,"10,10","6,9,11,8",0,1
2689,"4,10","7,10",0,-1
2690,"10,10","4,2,9,4",0,1
2691,"10,10","5,9,8",0,1
2692,"10,6","7,6,2,11,4",0,-1
2693,"5,2,10","7,7,10","1,0",1
2694,"10,9","8,2,10",0,-1
2695,"9,10","10,7",0,1
2696,"8,7,5","10,7","1,0",1
2697,"8,8","9,10",0,-1
2698,"10,10","3,11,6",0,0
2699,"10,2","5,8,3,7",0,1
2700,"2,4,5,10","3,6,3,6","1,1",1
2701,"10,5","5,4,9",0,-1
2702,"3,10","7,10",0,-1
2703,"4,3,11","7,2,2,10","1,0",-1
2704,"10,5","3,8,5,11",0,-1
2705,"4,2,2,6,10","6,4,4,4","1,1,1",-1
2706,"11,8","6,4,10",0,-1
2707,"3,4,10","3,10,10","1,0",1
2708,"10,4,9","8,10",1,-1
2709,"3,5,5,6","10,10","1,1,0",-1
2710,"10,10","4,9,11,10",0,1
2711,"4,4,5,8","9,2,10","1,1",0
2712,"3,7,10","10,10","1,0",0
2713,"5,10,10","7,10",1,-1
2714,"10,9","3,3,10,6",0,1
2715,"9,5,10","9,5,8",1,-1
2716,"10,10","11,3,10,9",0,1
2717,"11,4,10,5","4,3,10","1,1,0",1
2718,"9,10","4,8,10",0,1
2719,"3,11,10,2,2","10,2,10","1,1,1,0",1
2720,"4,5,10","10,7","1,0",1
2721,"11,10","6,10,10",0,1
2722,"5,7,8","7,5,3,6","1,0",-1
2723,"10,10","4,7,10",0,-1
2724,"10,11","10,7",0,1
2725,"9,8","11,3,11,5",0,-1
2726,"9,10","6,2,8,3",0,0
2727,"2,10,5,3","10,7","1,1,0",1
2728,"7,10","10,8",0,-1
2729,"6,10","10,8",0,-1
2730,"3,10,6","9,10","1,0",0
2731,"10,8","6,10,11",0,1
2732,"6,10","3,9,2,3",0,-1
2733,"8,10","10,10",0,-1
2734,"10,3","10,9",0,-1
2735,"2,10,2","10,8","1,0",-1
2736,"2,10,2","9,10","1,0",-1
2737,"10,2,11,2","10,10","1,1,0",-1
2738,"6,8","2,7,2,6",0,-1
2739,"8,10","6,5,7",0,0
2740,"11,5","6,11",0,-1
2741,"11,9","6,2,6,10",0,1
2742,"8,5,10","8,11",1,-1
2743,"9,10","9,3,3,5",0,-1
2744,"5,5,4,10","10,2,6","1,1",-1
2745,"10,10","2,7,2,10",0,-1
2746,"7,7","2,9,9",0,-1
2747,"9,10","11,4,11,10,2",0,1
2748,"4,4,6,8","10,4,11,6","1,1",-1
2749,"10,10","10,11",,-1
2750,"10,4","11,10",,-1
2751,"4,7,7","10,8","1,0",0
2752,"8,11","9,10",0,0
2753,"5,8,10","10,9",1,-1
2754,"10,5","5,10,7",0,1
2755,"6,2","11,4,2",0,-1
2756,"9,11","5,4,6,10",0,1
2757,"3,10","3,10,10",0,1
2758,"9,4,10","9,9",1,-1
2759,"7,10","3,3,8,7",0,-1
2760,"2,4","11,10",,-1
2761,"10,11","5,3,10",0,1
2762,"8,6,8","11,11,10,10",1,-1
2763,"3,5,7","9,4,10","1,0",1
2764,"10,6","5,4,8",0,-1
2765,"11,2","2,5,2,7,5",0,-1
2766,"2,10","6,10,5",0,-1
2767,"5,8","4,9,7",0,-1
2768,"10,3,2","10,5,4","1,0",-1
2769,"8,10","6,10,5",0,-1
2770,"10,2,7","11,3,7","1,0",-1
2771,"10,11","8,7,9",0,1
2772,"9,6","7,10",0,-1
2773,"7,11","10,7",0,1
2774,"4,6,10","6,11","1,0",1
2775,"4,4","10,9",0,-1
2776,"10,7","8,10",0,-1
2777,"5,10","10,5,10",0,1
2778,"10,10","10,8",0,1
2779,"9,10","10,10",0,-1
2780,"7,10","11,2,9,4,3",0,-1
2781,"6,10","10,10",0,-1
2782,"2,6,4","6,9,10","1,0",1
2783,"6,8","10,5,10",0,1
2784,"3,10","10,8",0,-1
2785,"5,10","10,9",0,-1
2786,"10,10","9,10",0,1
2787,"10,7","10,4,5",0,-1
2788,"10,10","3,4,8,10",0,1
2789,"10,8","2,10,10",0,1
2790,"10,9","10,7",0,1
2791,"10,10","3,9,10",0,1
2792,"11,10","10,10",0,1
2793,"10,3","10,11",,-1
2794,"10,7","10,7",0,0
2795,"10,7","10,11",,-1
2796,"3,4,11","10,10","1,0",-1
2797,"2,8,9","10,10","1,0",-1
2798,"2,8,9","5,4,5,7","1,0",-1
2799,"8,6","5,10,10",0,1
2800,"9,3","3,10,5",0,-1
2801,"5,5,10","4,8,3,11,6","1,0",1
2802,"3,11,11,7,11,6,2","10,10","1,1,1,1,1",1
2803,"5,6","11,10",,-1
2804,"10,8,10","6,3,10",2,-1
2805,"10,10","4,2,10,2",0,1
2806,"10,9,6","10,2,9",1,-1
2807,"10,8,7","10,6,4",1,-1
2808,"10,10","2,9,10",0,-1
2809,"5,4,10","5,8,8","1,0",-1
2810,"11,7","10,6,5",0,-1
2811,"7,3,6","6,6,6","1,0",-1
2812,"7,4,8","9,3,4,8","1,0",1
2813,"10,6,4","10,3,7","1,0",0
2814,"8,7","3,11,2,9,9",0,1
2815,"3,7","2,3,2,4,10",0,-1
2816,"8,6,10","10,10",1,-1
2817,"10,10","11,11,8",0,0
2818,"10,6","5,6,10",0,-1
2819,"4,8","2,9,7",0,-1
2820,"4,11","5,10,11,10",0,1
2821,"10,10","10,7",0,1
2822,"11,8","10,9",0,0
2823,"3,2,3,5","4,10,2,7","1,1,0",1
2824,"10,6","10,7",0,-1
2825,"7,2,9","11,2,2,3","1,0",0
2826,"11,4","10,8",0,-1
2827,"2,10","6,10,5",0,-1
2828,"8,7","6,10,8",0,1
2829,"4,10","3,11,10,6",0,-1
2830,"11,4","2,5,10",0,-1
2831,"10,7","10,11",,-1
2832,"4,8,9","7,4,3,5",1,1
2833,"11,6","2,8,10",0,-1
2834,"10,10","7,4,11,9",0,-1
2835,"7,8,11,6","10,6,10","1,1",-1
2836,"3,11,10,4","10,5,10","1,1,0",1
2837,"10,2","5,4,10",0,-1
2838,"10,4,5","9,7,6","1,0",1
2839,"5,10,9","11,11,2,3",1,-1
2840,"10,4","3,7,8",0,-1
2841,"10,3,2","5,10,10","1,0",1
2842,"5,10,10","10,3,5",1,-1
