round,player_hand,dealer_hand,actions,result
2415,"10,10,5","10,10",1,-1
2416,"11,10","3,9,6",0,1
2417,"11,2,4","11,9",2,-1
2418,"10,5,4","9,4,9",2,0
2419,"8,4,6","11,2,11,5",2,-1
2420,"2,3","4,9,7",0,-1
2421,"5,6,3","10,3,2,10",2,0
2422,"10,9,10","10,10",2,-1
2423,"10,10","11,10",,-1
2424,"6,4,2","3,3,10,10",2,0
2425,"7,10,2","5,10,9","1,0",0
2426,"3,10,10","8,4,10",2,-1
2427,"9,10,9","10,10",2,-1
2428,"8,10,6","10,10",2,-1
2429,"3,8,3","11,6",2,-1
2430,"10,2,3","10,4,10",2,0
2431,"9,10,10","9,7,2",1,-1
2432,"2,7,5","7,9,5","3,2",-1
2432,"2,10","7,9,5","3,2",-1
2433,"4,10,11","10,10",2,-1
2434,"8,7,2","7,9,4",2,-1
2435,"10,2,10","5,4,10","3,2",-1
2435,"10,5","5,4,10","3,2",-1
2436,"6,9,10","7,5,3,4",2,-1
2437,"10,10,10","4,7,7",1,-1
2438,"10,7,10","3,8,11,10",1,-1
2439,"6,10,8","2,6,6,11,2",1,-1
2440,"8,8,2","11,4,11,5",2,-1
2441,"9,8,10","4,4,3,5,2",1,-1
2442,"3,10,10","8,9",2,-1
2443,"5,5,11","2,8,10",2,1
2444,"11,9","11,6",0,1
2445,"10,10,8","3,8,10",2,-1
2446,"10,5,2","10,5,10",2,0
2447,"7,4,10","8,7,11,9",2,1
2448,"2,5","11,5,8,6",0,-1
2449,"2,7","10,4,10",0,0
2450,"3,4","8,10",0,-1
2451,"10,9","11,10",,-1
2452,"10,2,9","10,9",2,1
2453,"10,10","4,10,8",0,0
2454,"7,5,5","3,10,4",2,0
2455,"11,10","10,8",0,1
2456,"6,6,10","5,10,10",2,-1
2457,"2,10,11","3,7,6,9",2,0
2458,"6,9,4,7","2,6,11","1,1",-1
2459,"10,11","10,3,4",0,1
2460,"6,11,10","10,7",2,0
2461,"5,3,5","10,3,6",2,-1
2462,"10,9,7","7,3,10",1,-1
2463,"10,6,8","10,10",2,-1
2464,"5,9,10","4,8,9",2,-1
2465,"10,9,9","3,5,11",1,-1
2466,"4,10,10","5,10,10",2,-1
2467,"10,10","6,10,8",0,0
2468,"10,2,2","7,10",2,-1
2469,"10,6,10","7,7,10",2,-1
2470,"7,10,10","2,4,7,10",1,-1
2471,"8,6,3","8,2,3,3,6",2,0
2472,"4,4,8","2,8,10",2,-1
2473,"8,9,8","5,9,6",1,-1
2474,"10,10","10,8",0,1
2475,"11,6,10","8,10",2,-1
2476,"11,9","9,11",0,0
2477,"5,5,4","2,10,10",2,0
2478,"2,9,10","10,10",2,1
2479,"7,3,10","4,7,4,2","3,2",1
2479,"7,10","4,7,4,2","3,2",0
2480,"9,9,10","5,10,8",1,-1
2481,"4,6,10","10,10",2,0
2482,"11,9","10,11",,-1
2483,"10,10","11,3,5",0,1
2484,"10,2,2","10,9",2,-1
2485,"3,2","10,2,4,9",0,0
2486,"6,10","10,11",,-1
2487,"7,11","10,11",,-1
2488,"10,4,10","4,9,10",2,-1
2489,"10,7,5","2,4,10,10",1,-1
2490,"6,10,2,10","4,7,11,10","1,1",-1
2491,"11,3","10,10",0,-1
2492,"10,10","6,11",0,1
2493,"5,6,2","3,11,10,8",2,0
2494,"9,10,4","4,11,6",1,-1
2495,"10,9","10,8",0,1
2496,"8,10,7","6,11",1,-1
2497,"10,10","11,3,10,9",0,0
2498,"10,8,8","6,4,4,7",2,-1
2499,"5,10,10","8,7,8",2,-1
2500,"6,9,7","9,10",2,-1
2501,"4,11,6","4,5,10",1,1
2502,"3,2","10,5,10",0,0
2503,"10,4,5,2","2,9,11,10","1,1",1
2504,"10,7,10","2,2,10,2,11",1,-1
2505,"10,7,10","9,6,9",1,-1
2506,"3,8,4","8,10",2,-1
2507,"11,4,10","9,7,5",2,-1
2508,"10,10","7,5,4,4",0,0
2509,"3,10,9","4,3,11",2,-1
2510,"8,10","10,7",0,1
2511,"10,5,2","9,8",2,0
2512,"9,10","8,8,6",0,0
2513,"2,6","11,8",0,-1
2514,"5,8,10","10,10",2,-1
2515,"10,4,6","6,10,10",2,0
2516,"4,10,3","7,4,10",2,-1
2517,"10,10","3,10,3,7",0,0
2518,"10,10","10,8",0,1
2519,"2,10,5","4,10,11,11,3",2,-1
2520,"8,5,11","8,11",2,-1
2521,"3,9,8","10,10",2,0
2522,"10,10","9,7,8",0,0
2523,"7,11,3","7,10",1,1
2524,"11,10","5,10,6",0,0
2525,"10,10","4,6,3,9",0,0
2526,"10,10","10,3,8",0,-1
2527,"10,10","11,8",0,1
2528,"10,5,10","5,2,5,2,6",1,-1
2529,"11,2,7","3,4,10","1,0",1
2530,"4,10,10","3,9,5",1,-1
2531,"8,10,10","10,4,2,9",1,-1
2532,"10,6,2","6,10,10","1,0",0
2533,"7,10,9","8,9",1,-1
2534,"5,4,7","2,4,6,7",2,-1
2535,"10,6,5","7,7,6",1,1
2536,"4,3,6","5,3,11","1,0",-1
2537,"5,7,6","2,10,7",2,-1
2538,"5,2","2,3,7,10",0,0
2539,"10,10","5,5,6,3",0,1
2540,"9,11","4,4,8,3",0,1
2541,"10,10","5,2,4,9",0,0
2542,"6,10,10","10,2,3,9",2,-1
2543,"10,11","2,9,10",0,0
2544,"8,11,11","11,4,2",2,1
2545,"9,10,8","5,10,10",1,-1
2546,"10,2,2","9,10",2,-1
2547,"10,10","10,10",0,0
2548,"10,9,6","3,10,10",1,-1
2549,"4,9,8","10,2,6",2,1
2550,"7,10,10","10,5,11,10",2,-1
2551,"9,5,10","4,8,4,9",1,-1
2552,"11,8,5","10,7","3,1,0",-1
2552,"11,8","10,7","3,1,0",1
2553,"2,9","10,11",,-1
2554,"4,6,10","3,11,8,7",2,1
2555,"9,7,10","10,10",2,-1
2556,"6,10,7","10,3,8",2,-1
2557,"10,5,11,3,10","2,8,10","1,1,1",-1
2558,"10,9,6","10,4,11,9",1,-1
2559,"10,3,9","6,10,10",2,-1
2560,"9,3,2","10,3,6",2,-1
2561,"3,5","3,4,4,10",0,-1
2562,"2,6,5","7,10",2,-1
2563,"3,10,8","8,5,9",2,1
2564,"4,10,2","10,10",2,-1
2565,"4,10,10","2,2,8,10",1,-1
2566,"10,8,7","10,6,3",1,-1
2567,"10,10,8","10,10",1,-1
2568,"10,7,2,5","4,5,10","1,1",-1
2569,"2,9,10","7,10",2,1
2570,"10,2,10","6,8,2,11",2,-1
2571,"11,7,2,6,9","3,11,10,11,2","1,1,1",-1
2572,"3,4","4,7,10",0,-1
2573,"11,10","8,5,6",0,1
2574,"10,10,5","5,7,5",1,-1
2575,"10,5,10","3,7,5,7",1,-1
2576,"9,2,5","10,10",2,-1
2577,"11,7,10,10","4,3,10","1,1",-1
2578,"8,7,3,10","9,10","1,1",-1
2579,"7,10,9","7,6,10",1,-1
2580,"9,11,11","10,10",1,1
2581,"11,6,4","3,4,4,10",1,0
2582,"2,6","11,10",,-1
2583,"10,11","8,11",0,1
2584,"2,10,7","11,5,6,3,3",2,1
2585,"10,4,11,10","4,2,4,10","1,1",-1
2586,"4,2","3,11,9,6",0,-1
2587,"8,10","11,10",,-1
2588,"9,8,8","10,10",2,-1
2589,"4,2","6,4,8",0,-1
2590,"10,3,7","4,10,10",2,0
2591,"10,5,10","5,8,10",1,-1
2592,"7,9,4","9,6,6",2,-1
2593,"2,10,10","10,6,2",2,-1
2594,"10,3,10","5,10,4",2,-1
2595,"7,10,7","5,9,5",1,-1
2596,"10,2","10,11",,-1
2597,"6,8,9","10,10",2,-1
2598,"9,10,5","10,6,5",1,-1
2599,"3,2","9,7,2",0,-1
2600,"10,10","10,3,5",0,1
2601,"7,6,4","9,7,10",2,0
2602,"10,7,6","10,10",2,-1
2603,"10,6,9","4,6,11",1,-1
2604,"9,8,8","10,8",2,-1
2605,"7,8,10","10,4,9",2,-1
2606,"10,9,10","5,4,10",1,-1
2607,"2,8","3,9,7",0,-1
2608,"2,6","10,4,8",0,0
2609,"10,10","3,10,9",0,0
2610,"9,2,10","10,5,5",2,1
2611,"4,11,10,3,3","6,10,9","1,1,1",1
2612,"8,6,5","6,10,3",2,0
2613,"5,10,6","10,3,11,4",2,1
2614,"11,5,5","2,8,8",1,1
2615,"11,8,10,7","6,10,7","1,1",-1
2616,"4,11,3,10,5","5,4,9","1,1,1",-1
2617,"10,11","4,2,7,11,10",0,1
2618,"10,8,5","7,10",1,-1
2619,"10,10","10,5,10",0,0
2620,"10,6,10","7,10",1,-1
2621,"10,11,4","4,8,11,6",2,-1
2622,"7,10,10","3,7,10",1,-1
2623,"5,2","9,11",0,-1
2624,"10,9,9","8,7,4",1,-1
2625,"4,7,5","10,5,10",2,0
2626,"8,5,9","2,8,6,5",1,-1
2627,"10,8,10","6,5,10",1,-1
2628,"10,4","10,11",,-1
2629,"9,10,2","10,10",1,1
2630,"10,9,3","3,6,2,11,9",1,-1
2631,"10,10,10","10,7",1,-1
2632,"3,6,10","10,10",2,-1
2633,"6,9,6","9,10",2,1
2634,"5,9,11,4,11,11","3,6,10","1,1,1,1",1
2635,"11,2,6","5,10,10",2,0
2636,"5,7,10","5,10,10",2,-1
2637,"3,11,11","8,4,3,7",2,0
2638,"10,6,10","4,10,10",1,-1
2639,"10,10","7,10",0,1
2640,"8,10,11,9","5,7,11,10","1,1",-1
2641,"10,6,2","10,3,3,2",2,0
2642,"10,8,7","11,5,2",2,-1
2643,"8,3,5","8,7,4",2,-1
2644,"6,9","10,11",,-1
2645,"9,4,11","10,5,3",2,-1
2646,"10,6,3,3","3,3,10,5","1,1",-1
2647,"10,2,3","7,7,9",2,0
2648,"10,3,10","2,4,11",1,-1
2649,"2,8,10","9,7,2",2,1
2650,"11,7,10,8","8,10","1,1",-1
2651,"6,3","11,11,8",0,-1
2652,"5,10,11,2,8","6,9,10","1,1,1",-1
2653,"10,6,11,10","4,8,10","1,1",-1
2654,"10,7,6","2,2,10,6",1,-1
2655,"7,10,10","4,7,10",1,-1
2656,"5,10,6","10,10",2,1
2657,"2,11,10","10,3,3,10",2,0
2658,"10,10","10,11",,-1
2659,"5,10,10","4,5,5,2,10",1,-1
2660,"6,7,2","9,10",2,-1
2661,"10,10","10,4,2,9",0,0
2662,"10,3,11,2,5","2,11,3,10,6","1,1,1",1
2663,"11,10","5,11,3",0,1
2664,"11,4,10","10,10",2,-1
2665,"10,10","11,11,2,10,2,3",0,1
2666,"7,9,9","11,9",2,-1
2667,"5,9,8","10,8",2,-1
2668,"10,10","7,7,2,6",0,0
2669,"10,4,10","10,10",2,-1
2670,"2,5","11,10",,-1
2671,"4,10,2","10,6,10",2,0
2672,"2,5","10,3,7",0,-1
2673,"10,2,7","5,10,8",2,0
2674,"10,6,3,11","5,8,8","1,1,0",-1
2675,"10,10","10,11",,-1
2676,"8,7,3,9","6,5,4,8","1,1",-1
2677,"10,3,5","7,6,11,9",2,0
2678,"2,10,6","8,8,10",2,0
2679,"8,10,3","9,9",1,1
2680,"7,5,10","2,5,11",2,-1
2681,"9,4,9","5,5,10",2,-1
2682,"10,2,5","8,5,4",2,0
2683,"11,10","6,5,4,3",0,1
2684,"2,10,3","11,6","3,2",-1
2684,"2,10","11,6","3,2",-1
2685,"6,10,3,2","8,10","1,1",1
2686,"8,3,9","9,4,4","3,2",1
2686,"8,9","9,4,4","3,2",0
2687,"10,7,11","10,2,10",2,0
2688,"10,10,10","2,10,4,5",1,-1
2689,"7,10,11","10,6,2",2,0
2690,"10,6,7","5,8,10",1,-1
2691,"10,9,10","2,11,10,4",1,-1
2692,"10,3,10","7,10",2,-1
2693,"11,5,8","6,10,10","1,0",0
2694,"2,10,2","9,2,10",2,-1
2695,"7,10,3,9","7,8,11,4","1,1",-1
2696,"10,8,5","4,10,10",1,-1
2697,"10,10,11","5,10,4",1,1
2698,"10,10","10,11",,-1
2699,"10,6,10","6,10,3",1,-1
2700,"7,8,4","9,8",2,1
2701,"10,6,4,3","9,10","1,1",-1
2702,"9,7,9","5,11,8,3",1,-1
2703,"9,6,10","11,7",2,-1
2704,"9,9,4","10,2,8",1,-1
2705,"7,5,4","6,4,7",2,-1
2706,"10,3,7","10,2,10",2,0
2707,"5,3,9","4,3,10",2,0
2708,"2,10,11","4,8,11,10",2,0
2709,"10,9,10","10,10",1,-1
2710,"4,4,2","6,5,6",2,-1
2711,"6,8,10","10,7",2,-1
2712,"9,4,10","9,4,9",2,-1
2713,"2,6","10,8",0,-1
2714,"6,10,10","5,10,9",1,-1
2715,"11,7,9,2,8","10,5,10","1,1,1",-1
2716,"11,8,11,10,2","6,10,11","1,1,1",-1
2717,"8,10,6","9,8",1,-1
2718,"11,5,8,2,10","5,10,5","1,1,1",-1
2719,"8,10","4,3,10",0,1
2720,"10,10,2","7,4,10",1,-1
2721,"8,9,10","10,10",1,-1
2722,"3,4,8","6,5,8",2,-1
2723,"5,10,2","10,10",2,-1
2724,"9,10,10","10,7",1,-1
2725,"11,5,3,6,4,11,6","4,3,10","1,1,1,1,1",-1
2726,"5,10,2","10,4,3","3,2",0
2726,"5,7","10,4,3","3,2",-1
2727,"10,6,11,5","2,9,6","1,1",-1
2728,"2,6","10,2,4,10",0,0
2729,"7,5","3,2,4,10",0,-1
2730,"5,5,10","10,10",2,0
2731,"10,10,10","10,7",1,-1
2732,"8,5,3,4,7","3,3,10,11","1,1,1",-1
2733,"3,11,2","10,10",2,-1
2734,"3,7,10","6,10,3","3,2",1
2734,"3,6","6,10,3","3,2",-1
2735,"11,3,8","10,10",2,-1
2736,"4,6,7","9,10",2,-1
2737,"9,5,10","8,3,10",2,-1
2738,"11,2,10","10,10",2,-1
2739,"10,11,11","6,3,10","1,0",-1
2740,"4,8,10","8,5,4",2,-1
2741,"8,9,7","5,10,10",1,-1
2742,"9,9,6","6,6,10",1,-1
2743,"3,7,9","10,10",2,-1
2744,"10,5,10","11,11,6",2,-1
2745,"10,11,3","11,7","1,0",-1
2746,"9,6,7","5,10,10",1,-1
2747,"10,4,10","10,10",2,-1
2748,"10,7,8","6,7,10",1,-1
2749,"3,7,9","4,10,10",2,0
2750,"4,11","11,10",,-1
2751,"9,7,11","10,6,10",2,0
2752,"8,5,10","11,8",2,-1
2753,"8,3,4","10,4,9",2,0
2754,"5,11,9","6,10,9",2,0
2755,"9,5,2","10,10",2,-1
2756,"10,10,10","10,7",1,-1
2757,"10,6,6","10,9",2,-1
2758,"4,8,10","2,8,2,4,7",1,-1
2759,"10,7,10","8,4,7",1,-1
2760,"11,6,8,8","8,10","1,1",-1
2761,"10,3,10","6,11",2,-1
2762,"10,10,2","6,6,2,10",1,-1
2763,"10,2,5","10,10",2,-1
2764,"10,10,6","2,10,4,7",1,-1
2765,"4,5,11","5,9,10",2,0
2766,"3,9,2","11,8",2,-1
2767,"10,7,10","10,7",1,-1
2768,"5,3","10,2,10",0,0
2769,"5,8,10","8,10",2,-1
2770,"5,11,6","8,10","1,0",-1
2771,"10,10,7","5,10,10",1,-1
2772,"5,8,10","10,10","3,2",-1
2772,"5,3","10,10","3,2",-1
2773,"7,10,2,10","8,10","1,1",-1
2774,"2,5,10","4,4,10",2,-1
2775,"2,10,5","6,9,2",2,0
2776,"5,10,7","7,3,2,11,6",1,-1
2777,"10,10,7","11,5,4",1,-1
2778,"10,5,2,10","8,4,9","1,1",-1
2779,"10,8,10","7,10",1,-1
2780,"11,3","10,11",,-1
2781,"4,9,3","9,2,11,4,10",2,0
2782,"9,2,9","4,11,8,2,5",2,0
2783,"10,10,7","10,7",1,-1
2784,"10,8,8","11,8",2,-1
2785,"2,10,10","5,6,3,10",2,-1
2786,"10,10,7","5,10,10",1,-1
2787,"6,10,6","3,10,7",1,-1
2788,"9,6,10","5,3,10",1,-1
2789,"10,10,11","10,5,8",1,1
2790,"2,10,8,10","8,10","1,1",-1
2791,"2,10,10","10,8",2,-1
2792,"11,10","4,6,11",0,0
2793,"8,4,3","11,6",2,-1
2794,"8,6,10","6,6,10",1,-1
2795,"2,6","10,3,5",0,-1
2796,"9,5,9","9,10",2,-1
2797,"5,10,10","7,10",1,-1
2798,"10,10,7","7,7,10",1,-1
2799,"5,3,9","8,10",2,-1
2800,"10,10,6","3,7,10",1,-1
2801,"6,9,10","9,9",2,-1
2802,"2,11,7","10,4,4",2,1
2803,"10,6","10,11",,-1
2804,"7,10,10","6,3,9",1,-1
2805,"4,8,10","9,11",2,-1
2806,"4,10,10","6,9,6",1,-1
2807,"2,11,8","3,4,2,10",1,1
2808,"10,4,5","9,10",2,0
2809,"10,10,6","10,4,11,10",1,-1
2810,"7,5,9","10,8",2,1
2811,"2,7,10","6,11",2,1
2812,"7,6,6,10","2,5,10","1,1",-1
2813,"10,6,5","10,7",2,1
2814,"10,9,4","5,2,3,4,3",1,-1
2815,"7,3,10","9,5,11,10",2,0
2816,"3,2","4,10,5",0,-1
2817,"4,3,10,2,7","8,2,11","3,1,1,1",-1
2817,"4,8","8,2,11","3,1,1,1",-1
2818,"10,5,8","9,3,10",2,-1
2819,"4,10,2","8,9",2,-1
2820,"7,11,4","5,9,10","1,0",0
2821,"3,8","11,10",,-1
2822,"8,4,10","9,10",2,-1
2823,"4,10,9","3,2,11,5",1,-1
2824,"2,5","7,4,10",0,-1
2825,"4,9,7,4","2,10,10","1,1",-1
2826,"2,11,3","5,5,6,5",2,-1
2827,"10,5,10","10,10",2,-1
2828,"7,6,9","9,4,8",2,-1
2829,"9,11,10,8","5,2,5,10","1,1",-1
2830,"4,6,3","5,10,4",2,-1
2831,"9,10","10,11",,-1
2832,"4,2","10,5,10",0,0
2833,"10,10,10","6,10,11",1,-1
2834,"4,10,6","10,10",2,0
2835,"10,10,10","10,9",1,-1
2836,"10,8,10","6,3,9",1,-1
2837,"5,6,9","3,8,10",2,-1
2838,"8,7,10","2,10,5",1,-1
2839,"3,10,9","8,9",2,-1
2840,"10,11,11","9,10","1,0",-1
2841,"2,10,3,3,9","3,10,5","1,1,1",-1
2842,"7,2","10,7",0,-1
2843,"3,10,10","4,2,2,4,7",1,-1
2844,"2,3","9,10",0,-1
2845,"10,3,10","7,8,10",2,-1
2846,"10,11,10","11,11,10,10",1,1
2847,"8,8,4,4","2,10,7","1,1",-1
2848,"5,6,8","10,10",2,-1
2849,"11,10,10","10,2,5",1,1
2850,"7,8,8","6,10,7",1,-1
2851,"10,3,5,3","3,7,11","1,1",0
2852,"7,10,4","10,6,9",1,1
2853,"11,9,10,6","8,2,2,8","1,1",-1
2854,"10,4,10","6,11",1,-1
2855,"3,6","10,4,11,10",0,0
2856,"10,11","7,8,7",0,1
2857,"2,5","8,4,10",0,0
2858,"7,2,10","5,6,5,7",2,0
2859,"3,11,7","11,9",2,1
2860,"10,7,10","11,7",1,-1
2861,"5,10,4","10,10",2,-1
2862,"6,10,10","2,6,10",1,-1
2863,"4,6,6","10,10",2,-1
2864,"4,3","9,2,6",0,-1
2865,"4,6,3","4,10,7",2,-1
2866,"6,9,10","5,9,4",1,-1
2867,"10,10","9,4,10",0,0
2868,"8,9,10","5,10,8",1,-1
2869,"6,9,8","8,10",1,-1
2870,"8,10","10,11",,-1
2871,"2,7,9,3","11,7","1,1",1
2872,"7,10,11,4","4,10,4","1,1",-1
2873,"10,2,10","9,10",2,-1
2874,"6,9,10","9,4,2,3",1,-1
2875,"10,10","3,10,3,6",0,0
2876,"11,6,5,4,8","5,10,5","1,1,1",-1
2877,"8,7,9","10,9",2,-1
2878,"6,9,9","8,6,10",1,-1
2879,"7,10,6","8,5,7",1,-1
2880,"10,11","10,10",0,1
2881,"8,6,2,4","3,5,8,7","1,1,0",0
2882,"4,10,10","11,3,10,5",2,-1
2883,"8,10,4","10,4,10",1,-1
2884,"7,2","9,4,10",0,0
2885,"10,10","8,6,3",0,1
2886,"2,7","10,5,11,5","3,0",-1
2886,"2,5","10,5,11,5","3,0",-1
2887,"10,6,10","8,9",1,-1
2888,"11,3,2,7,4,11,10","2,10,5","1,1,1,1,1",-1
2889,"8,3,4","8,9",2,-1
2890,"6,10,11,10","6,3,10","1,1",-1
2891,"2,7,10","10,10",2,-1
2892,"10,2,2","10,4,11,10",2,0
2893,"2,10,7","7,9,7",2,0
2894,"8,4,10","7,6,8",2,-1
2895,"6,5","11,10",,-1
2896,"9,2,10","11,11,10,10",1,1
2897,"3,7","10,3,11,2,3",0,-1
2898,"7,10,2","6,7,9","1,0",0
2899,"6,4","11,10",,-1
2900,"8,10,4","6,5,2,10",1,-1
2901,"10,5,10","4,10,10",1,-1
2902,"7,10","10,11",,-1
2903,"10,9,10","10,8",1,-1
2904,"10,6,6","3,10,2,8",1,-1
2905,"10,4,3","11,11,3,7,10",2,0
2906,"11,7,7","10,10","1,0",-1
2907,"10,11","9,10",0,1
2908,"5,2","9,2,11,11,2,4",0,-1
2909,"8,10,7","10,10","3,1",-1
2909,"8,2","10,10","3,1",-1
2910,"9,11","9,6,10",0,0
2911,"4,5,7","6,9,2",2,-1
2912,"9,2,4","8,10",2,-1
2913,"11,10","8,9",0,1
2914,"4,2","10,5,2",0,-1
2915,"4,8,2","10,6,9",2,0
2916,"7,10,10","10,2,10",1,-1
2917,"10,4,11","11,4,6",2,-1
2918,"11,11","10,9",0,-1
2919,"10,3,9","10,10",2,-1
2920,"6,10,6","11,11,5",2,-1
2921,"3,9,5","10,4,5","3,2",-1
2921,"3,11","10,4,5","3,2",-1
2922,"2,6,10","3,5,3,3,10",2,0
2923,"10,8,9","6,6,11,4",1,-1
2924,"10,8,10","5,10,11,2",1,-1
2925,"6,10,6","7,8,4",1,-1
2926,"5,4","10,6,10",0,0
2927,"8,5,10","10,7",2,-1
2928,"5,10","11,10",,-1
2929,"8,9,5","5,10,8",1,-1
2930,"9,10,2","10,3,9",1,1
2931,"10,4,3,10","8,10","1,1",-1
2932,"6,10,3,10","10,7","1,1",-1
2933,"6,2","10,7",0,-1
2934,"9,10,7","10,2,9",1,-1
2935,"4,10,10","4,10,10",1,-1
2936,"6,4,10","4,10,3",2,1
2937,"10,10","3,5,3,10",0,-1
2938,"3,7","10,6,10",0,0
2939,"2,6","10,9","3,0",-1
2939,"2,3","10,9","3,0",-1
2940,"6,3","11,10",,-1
2941,"10,3,8","7,10",2,1
2942,"6,9,5","10,5,10",2,0
2943,"5,10,9","10,3,10",2,-1
2944,"10,8,8","11,4,8,5",1,-1
2945,"11,4,7","4,6,4,11,4","1,0",-1
2946,"6,8,11,10","2,9,2,10","1,1",-1
2947,"4,10,10","8,4,8",2,-1
2948,"9,5","11,10",,-1
2949,"4,5,9","7,10","3,2",1
2949,"4,10","7,10","3,2",-1
2950,"10,10,10","5,3,4,7",1,-1
2951,"8,11,3","5,5,11","1,0",-1
2952,"10,10,10","10,6,8",1,-1
2953,"9,8,11,7","10,10","1,1",-1
2954,"3,10,8","5,8,10",1,1
2955,"4,3,2","6,10,10",2,0
2956,"3,10,10","11,2,7",2,-1
2957,"11,6,9,6","2,7,7,2","1,1",-1
2958,"2,5,4","3,6,4,3,7",2,0
2959,"7,4,2","4,10,7",2,-1
2960,"11,10,10","10,4,7",1,0
2961,"6,10,7","2,9,10",1,-1
2962,"3,10,2","10,5,10","3,2",0
2962,"3,10","10,5,10","3,2",0
2963,"10,5,10","10,6,10",2,-1
2964,"7,8,10","10,6,9",2,-1
2965,"9,5,2,8","4,6,2,10","1,1",-1
2966,"4,10","10,11",,-1
2967,"3,8,11","10,5,7",2,0
2968,"10,7,5","3,2,10,5",1,-1
2969,"4,10,9","2,10,10",1,-1
2970,"8,7,4,5","4,10,9","1,1",-1
2971,"6,11,10","7,11",2,-1
2972,"5,9,8","6,4,11",1,-1
2973,"6,3,11","9,2,5,11",2,1
2974,"4,10,11","11,8",2,-1
2975,"4,5,5,10","5,10,10","1,1",-1
2976,"10,2,9","2,11,10,10",1,1
2977,"10,10","10,11",,-1
2978,"6,8,3,6","5,7,3,10","1,1",-1
2979,"3,10,9","10,10",2,-1
2980,"2,4","10,10",0,-1
2981,"7,10,10","6,9,10",1,-1
2982,"10,6,3,10","8,10","1,1",-1
2983,"10,4,10","7,3,10",1,-1
2984,"10,6,4,10","8,2,3,8","3,1,1",-1
2984,"10,10","8,2,3,8","3,1,1",-1
2985,"2,10,10","5,10,4",2,-1
2986,"10,2","11,10",,-1
2987,"10,11","9,10",0,1
2988,"8,11,9,6","6,4,2,10","1,1",-1
2989,"3,6,7","7,9,5",2,-1
2990,"9,10,10","10,2,4,8",1,-1
2991,"10,3,8","10,8",2,1
2992,"9,10,9","3,10,11,5",1,-1
2993,"3,9,4,10","2,5,10","1,1",-1
2994,"11,4,10","10,3,10",2,0
2995,"3,7,6","2,10,6","3,2",-1
2995,"3,10","2,10,6","3,2",-1
2996,"6,10,9","5,5,5,5",1,-1
2997,"6,10,5","10,7",1,1
2998,"5,7,2","8,4,4,7",2,0
2999,"9,10,8","10,5,2",1,-1
3000,"3,10,10","8,10",2,-1
3001,"9,10,10","5,4,10",1,-1
3002,"11,10","10,3,4",0,1
3003,"9,3,3","6,10,10",2,0
3004,"7,6,4","9,11",2,-1
3005,"9,4,10","10,10",2,-1
3006,"7,10,8","8,10",1,-1
3007,"8,5,5,3","6,9,6","1,1",0
3008,"6,7,10","11,7",2,-1
3009,"8,10,10","7,10",1,-1
3010,"5,8,2","10,10","3,2",-1
3010,"5,7","10,10","3,2",-1
3011,"10,2,10","10,6,11",2,-1
3012,"10,8,11,3","7,8,11,10","1,1",-1
3013,"5,8,4,9","2,7,10","1,1",-1
3014,"10,8,5","10,2,2,10",1,-1
3015,"9,6,7","5,9,10",1,-1
3016,"10,2,5,11,7","2,7,10","1,1,1",-1
3017,"10,7,10","10,3,7",1,-1
3018,"2,10,11","8,10",2,-1
3019,"10,2,3","5,10,8",2,0
3020,"7,4,10","10,2,6",2,1
3021,"4,10,6","9,11",2,0
3022,"10,4","11,10",,-1
3023,"3,9,7,10","2,10,10","1,1",-1
3024,"10,4,11","10,6,5",2,-1
3025,"4,11,11,10,10","7,3,10","1,1,1",-1
3026,"7,10,7","6,8,3",1,-1
3027,"6,10,10","8,8,10",1,-1
3028,"5,4,10","4,2,10,3",2,0
3029,"9,10,6","11,9",1,-1
3030,"10,11","10,11",,-1
3031,"2,7,2","10,10",2,-1
3032,"3,10,10","8,7,4",2,-1
3033,"7,10,2,8","6,10,6","1,1",-1
3034,"10,10,9","10,3,5",1,-1
3035,"3,10,8","9,11",2,1
3036,"10,11","2,2,9,11,11,2",0,1
3037,"3,8,8","7,9,2",2,1
3038,"3,2","9,4,10",0,0
3039,"5,3,10","4,6,8",2,0
3040,"11,2,2","10,3,10",2,0
3041,"10,8,7","7,8,6",1,-1
3042,"10,3,5,8","2,10,2,6","1,1",-1
3043,"9,10,11,10","8,7,10","1,1",-1
3044,"7,5,6","5,2,4,2,2,9",2,0
3045,"6,9,9","5,10,3",1,-1
3046,"11,10,3","11,7",2,-1
3047,"10,4,6","10,10",2,0
3048,"9,8,5","4,6,7",1,-1
3049,"10,10","10,11",,-1
3050,"8,7,9","3,6,6,2",1,-1
3051,"8,11,8,10","10,8","1,1",-1
3052,"10,5,8","10,5,7",2,-1
3053,"3,6,9","9,10",2,-1
3054,"11,3,10,9","5,11,10,3","1,1",-1
3055,"10,10,5","9,6,4",1,-1
3056,"10,10,9","4,6,5,10",1,-1
3057,"5,10,5,8","9,7,10","1,1",-1
3058,"10,2,4,10","10,7","1,1",-1
3059,"3,4,5","6,10,11",2,-1
3060,"10,4","11,10",,-1
3061,"4,10,7","2,10,4,3",1,1
3062,"6,9,10","9,6,6","3,1",-1
3062,"6,3","9,6,6","3,1",-1
3063,"10,10,7","11,11,9",1,-1
3064,"10,10,8","2,11,7",1,-1
3065,"10,8,11,5","2,10,8","1,1",-1
3066,"10,9,10","7,10",1,-1
